,0
11,"This movie causes the audience to consider many topics on morality, particularly the poor choices made by the Joker. The Joker is more relatable in this movie than antagonists usually are. I think this gives a more realistic view of ""bad"" people, who are not usually 100% bad in all ways as society often judges. It is important to know when to sympathize with the Joker (towards the beginning of the movie), and when he needs to be identified as a threat (when he begins making certain bad choices). This movie is only suitable for adults who are willing to pick it apart and think critically about it. It isn't for light amusement. That substance is what makes it so good.If you aren't able to ponder underlying themes on your own, and you have to be handed all your thoughts to you, then this isn't the best movie for you."
12,"The movie affects you in a way that makes it physically painful to experience, but in a good way."
13,"The acting, cinematography, sound design, and the script itself is phenomenal. This movie is a triumph. Joaquin Pheonix deserves an Oscar win for this tbh."
14,"Need I say more? Everything about this Movie is Masterful in every single way! Joker isn't just an awesome comic book movie, it's an awesome movie, period. It offers no easy answers to the unsettling questions it raises about a cruel society in decline. Joaquin Phoenix's fully committed performance and Todd Phillips' masterful albeit loose reinvention of the DC source material make Joker a film that should leave comic book fans and non-fans alike disturbed and moved in all the right ways."
15,I will stop watching movies if Joaquin Phoenix is not awarded Oscar for his tremendous acting.
16,"I quit relying on critic reviews years ago... I noticed for this movie that the critics ratings were low but viewer ratings were high. That being said, what is the point of a critic when for this movie, they are oh so wrong.
I went and saw this tonite with my mom. I went in skeptical and w some what low expectations. I knew not to expect your typical super hero movie.
What we got was a masterpiece. I went in expecting sheer boredom and I was instead on the edge of my seat the whole time. Not action edge of your seat, it was a fear of what he may do or say next edge of your seat. To see this character evolve into what we all know as the #1 villain of Batman was beyond genius and Joaquin Phoenix is a true master at perfecting the art of consuming himself into this character. I may be all over the place with this but I don't care. This movie, the story, the acting, directing, effects, everyone brought their A game and JP definitely deserves a nod and win for this role. And no, there is no comparison here to Jack Nicholson or Heath Ledger. Each actor took on this character and different levels, different story points and different points in time, so any comparison would just not be feasible or fair to any of the actors as they embraced him and made him come to life in their own genius way!"
17,"I thought this film was good but I just don't get the hype personally. The acting was amazing and the film was good overall but I think 'masterpiece' and 'film of the year' are a bit overused throughout the reviews. In no way did I dislike this film, I thought it was really good, just overhyped. I feel as though a lot of the 10/10 reviews are purely based on the fact that it already has amazing reviews and so people want to carry the praise further and that it is about the joker. If this film was released and was about some random guy in the same situation, I don't think the reviews would be as high but maybe that's the point."
18,"Joaquin Phoenix IS the joker. Phoenix gave a performance that felt like a mixture of Heath Ledger's joker, Jack Nicholson's joker, and Alex in A Clockwork Orange:Overall, this movie was a trip to say the least. Cinematography was very good, and the soundtrack set the perfect mood for the film for the most part. The acting and plot are what sold it though. Phoenix made me forget that the character was one I had seen before in other movies. His performance mixed with the overall feel and plot of the movie made me leave the theater feeling like I too had just taken a descent into madness.I've never been a very big fan of superhero movies so I was a little weary going into the movie, but this had absolutely nothing to do with anything superhero related other than the characters. I loved this movie and will definitely see it again. It was just what I hoped it would be."
19,"I went into this film expecting an all-time classic based on the reviews I had read & what I ended up watching was just a decent film overall. Phoenix is outstanding...so he definitely did his part. But I feel like if you've seen the trailers you've seen the movie because the best way I can describe this film is it feels like a 2 hour version of the trailer. At 2 hours it's a relatively common runtime, but it felt a lot longer...which isn't good. I'd say this is much more of a rental than a theater movie. Kinda just....eh."
20,"Do not really understand all the tens here. Sure, a good movie, good acting, nice shooting. But the plot is not so intriguing. At times it is really long and somewhat boring. I needed to double-check the genre to see if this is a drama or what. Crime, drama, thriller it said. I would put it maybe 90% in the drama and rest in thriller.I miss more dialogue, more depth, more substance. The plot is really not more then a somewhat crazy person becoming a bit crazier. Sure there is an undertone in that it is society and the system and the mean character of people that is bringing him down and creating the evil beast which later wants to destroy everything. Absolutely, but I think it is not intriguing story and plot and dialogue enough to give this a ten.Worthy of watching, yes. But not amazing"
21,"When I heard everyone saying that this is the film of the year and all the reviews flooding in with 10's, I was quite hyped and excited for this movie. When I walked out of the cinema, I felt hollow and empty.Before I continue writing, let me say this, This is NOT the film of the year nor is it a real masterpiece. The cinematography is excellent and the acting is incredible, that's just it. The side-characters are bland and overly dramatic. The plot heavily relies on plot-twists and the film is so harsh that it actually falls flat on it's face.Are there no good points though? Phoenix is phenomenal and the score is great. The cinematography is also incredible but the plot is not that great at all. It even has plot holes and scenes that left me empty.Film of the year? Nope."
22,"This is just my opinion but I loved the Joker, the performances, cinematography, directing, style, all build a great story. And the acting from Phoenix was incredible, he done a great take for the iconic character, and wow does he commit, with loosing the weight for the role, to developing the laugh."
23,"The recurring themes of so many of the 10 star reviews here should tell you a lot about this movie and its audience. If you can't get through a movie review without tossing in one or more claims that ""THIS movie is so much better and smarter than YOUR superhero movie"" (or even basing your entire review around this premise), then I hate to break it to you, but kid, you're nowhere near as intelligent and grown up as you think you are. This ""my comic publisher is better than yours"" BS should have been left behind on your grade school playground, it has absolutely no relevance to the quality of this movie, and your opinion of this movie should be considered highly suspect if you're in this group.I gotta say, if this movie was also your idea of the most perfect film ever made, you really need to get out more. Look, I get it. If you live in a safe little box where all you watch are superhero movies and mainstream blockbusters then I understand how exposure to themes like this for the first time would seem new and exciting to you, and I think we can all agree that this is probably the best DC Comics related movie in the last decade or so (though that's not a high bar to meet) and of course Joaquin Phoenix is a very talented actor, but stop and take a step back and look at this thing.Joker does indeed present a theme that is of importance to our society, that of the neglect and demonizing of the mentally ill to a degree that sometimes creates monsters which everyone around them should have seen coming a mile away if they hadn't been too busy looking away to avoid feeling uncomfortable. Unfortunately, reminding us all of the fact that this situation still exists is all this movie really has to say. It dances around important subjects like ""HEY KIDS, CLASS INEQUALITY!"", but then never offers any actual insight into them, usually because it's too busy making forced Batman references or dropping cringey little edgy moments like the ""Don't smile"" sign scene which seem to have been designed solely to have something for Hot Topic to print a new t-shirt of. Between that and every single plot twist being telegraphed so very far in advance because a lot of us have seen all these exact same twists so very many times before, I just wasn't impressed.Perhaps if this had been an actual stand-alone movie of its own instead of being shackled by its completely unnecessary ties to the Batman universe it could have done something more interesting with its themes. Don't get me wrong, I don't have any problem with superhero movies, but it just feels so gratuitous here, as if someone came up with this idea, pitched it to an executive, and was told ""sounds great, but can you make it a Batman movie somehow?"", and I'm sorry, but I'm just not into a movie trying to tell me a half-hearted, yet dead-serious speech about mental illness in modern society while simultaneously constantly reminding me that it's technically a superhero movie because $$$"
24,"Joaquin Phoenix gives Heath Ledger a run for his money, true story. This is not a popcorn fluff comic book flick. DO NOT TAKE YOUR KIDS TO SEE THIS MOVIE. Shut down all ballots for the Oscar, Joaquin is taking that one home hands down. One of the best origin stories EVER put out. The only downside to this movie, is that it is a stand alone film that will have no sequels or ties to the DC Universe. Todd Philips take on the Joker is one of pure brilliance and Joaquin Phoenix was the Joker we deserved. He didn't steal from Jack or Heath but yet you got a taste of both."
25,"I know this is an unpopular opinion, but honestly this movie is overrated and boring. 2 hours felt like 3 and a half.I don't buy the whole thing where he is invited to the show. The meta ""standup"" he made was extremely dull and boring. Then gets allowed to broadcast for that long without being interrupted, also being transported in the most shitty police-car ever after that, it's just not believeable enough to me.He also acted the same when he was on meds aswell as off, so that part didn't make sense either. The police must also be really not catching this guy faster after the homocide.It has some good parts but they can be boiled down to maybe 5 minutes.
Is this a movie I would watch again? Probably not."
26,"The music. The intense. The realism. The performance. The story. Such a perfect combination of everything. I never felt that a character like joker could be real until I saw this. Phoenix shows us what a joker is in our society and shows us how power can be obtained. Philips on the other hand had the perfect choice of music, camera angles, lighting and every important factor. Overall, I did not expect the story to be this perfect. Too many shocking turns happened and it really does represent today's society. If I was in the first screening, I would have applauded for 80 min not 8."
27,"I was so hyped up to see this movie, loved the trailer, only movie I have wanted to watch in the cinema for a very long time.I watched it and was bored. the aesthetics were amazing, music was good, story and execution was meh. the performance of the joker was a good performance but people raving about this are driving me mad. either you have not seen many movies or I have seen too many.this movie was bang average and was actually boring. I was actually thinking about leaving half way through as I was bored out of my mind.I do not regret watching it but it is being so overhyped that I am so confused right now. I think it had a good premise but could have been so much more, so much more.Signs of a great movie is the repeat viewing of it or it moving you, joker did not move me whatsoever and I would not watch it again.I thought maybe people are getting paid to write good review but have actually met people who think it is the best movie ever.... OMGGGThis movie is bang average and way overhyped.phoenix performance is good but as the story and execution is so bad, I feel he never even touched the higher spectrum of performance he could have with the character.I have experienced and seen worse in my life, if this made you feel, you are (i hate this word but have to use it) a snowflake. Please get off social media and live life.there is a real world out there."
28,"In an era of cinema so saturated with superheroes and gritty remakes, Todd Phillips and Phoenix somehow take a character so deeply intrenched in pop culture and create something compelling and unique. This film is unafraid to be bleak and scary without offering much to the viewer as a means of comfort. The only way we can deal with the harsh cruelties of the world is by treating it as a joke. Upon leaving this movie, you will not hate Joker, you will hate the world that made him.Phoenix simply cannot be praised enough. He brings both sympathy and tragedy in the way he moves his eyes, the way he contorts his shoulders, the way he laughs. A lesser actor would be unable to swing his moods from as far extremes as Phoenix does nor add the layers that Phoenix intricately builds for his character. The way he twists and writhes his body is mesmerizing and brings even more tragedy to the Joker. This is Phoenix's movie.As for the technical side, this movie is far different than any other super hero films of recent years. The cinematographer and director choose a shallow focus, giving Pheonix a) the undivided attention of the viewer and b) a more personal feel to the film. There are wide shots with deep focus, but they are used sparingly because this movie is about a character, not action or explosions. The color palette of this movie is intentionally composed of dour greens, blues and tepid yellows--- all of which gives the world a sickly feel. The soundtrack is used affectively, bringing waves of optimism to intentionally clash with our protagonist's angry depression. This film will likely be compared to The Dark Knight and DCEU films, which I don't find to be fair. This film is far more akin to The Machinist and The King of Comedy in tone and visual style.I recommend this film, and I think anything short of an Oscar nomination for Phoenix would be disrespectful to the effort he gives. However, I have one gripe I would like to voice. I found the tie-ins to the Wayne family to be unnecessary. It came across as pandering to an audience that loves Easter eggs more-so than the story itself. In my opinion, I think the story would have worked even better if it had distanced itself from the Batman story. Other than that, I had little issue with the rest of the film.Joker is a movie that tells us life is full of sadness, and then gives us a character whose purpose is to spread laughter and joy. I was going to finish this review with a joke, but, you wouldn't get it."
29,"Here, we have a broken man whose mental instability and illness is the catalyst for what Arthur Fleck eventually becomes, but I mean nowhere in this movie do we witness any kind of intellectual prowess, high intelligence, or even any miniscule reference to his wit and smarts to believe he has what it takes to become the Joker from the previous films.Also, there is merit to the theory that the whole entire movie was a dream playing out in his imagination, and he was conveying that to the psychiatrist the whole movie, which connects to the end since it starts with him meeting a psychiatrist and we know he was making things up by the revelations. In addition, there is no factuality to the idea that he was Thomas Wayne's lovechild. Joker is having a delusion of grandiose throughout the story, connecting himself to powerful people and situations, which would be a semi-trait of his narcissism, as well (although narcissism is far from his predominant psychological problems). I'd prefer this theory because it would explain why Fleck lacked any kind of pragmatism and intelligence we've come to expect throughout this movie.The Joker is playing the psychotherapist the whole time, making her feel sympathy and bad for him (as well as the audience), and that's the joke on her at the end, which enables him to kill her, too. This is Joker's own fantasy origin story, which has little validity.Go ahead and downvote, but there's no way this take on the Joker is intelligent and mentally competent enough to become Ledger's Joker."
30,"Joaquin Phoenix plays the role of Joker absolutely amazingly! The music, casting, storyline was perfect and very much enjoyed it. There was even an applause at the end when I watched it at the cinema."
31,"BREAKING NEWS: Killer clowns are back! But this time they're not pranksters mimicking Pennywise to scare the sh*t out of people for viral memes; they're ""incels"" threatening to gun down everyone who chooses to take their date to this dour, depressing, demented movie.If this Joker were the one featured in Nolan's marvelously entertaining Dark Knight, I doubt any of your skinny lonely drugged-up psychos would be rushing to hail this guy as his hero and inspiration.Ledger's Joker is brilliant, manipulaitve, and consumed with an infectious, and sometimes charming, confidence. Phoenix's Joker is dumb, depressing, and insecure. Ledger makes things happen. Things happen to Phoenix. The Joker controls events in Dark Knight. Events spiral out of control in Joker.There is no fun in this movie, no great action set pieces, no hint of hope or optimism. It's a two hour slog of watching a miserable man drive himself insane until he starts murdering people. Then seemingly everyone goes insane because ""they've had enough!""Change the name of this movie to Arthur, eliminate the very few references to the Batman universe, and I doubt you'd think this was an origin story to the Joker we all know and love. Maybe this Joker is the closest to what the Joker would resemble in the real world...which is perhaps why this movie is so awful. Who wants that movie?There are plenty of good character-driven films of mentally disturbed individuals who spiral out of control. There are plenty of good dark gritty super hero movies. This is neither of them."
32,"The perfect portrait of a decline to insanity""
& Joaquin Phoenix portrays this flawlessly in a performance of a lifetime.
Choreographed impeccably by Todd Phillips & is nothing short of breathtaking.
The cinematography & backdrop ideology of such an original film for such a complex character is only complimented by the superb soundtrack & acting. A hauntingly beautiful film & A Definate 10/10.
Edit: Bring on part 2 plssssss!. We all want it!."
33,"Phoenix convinces me that he has always meant to be the joker. The movie went beyond my expectations, so many emotions went through me these couple hours. I think because its rated R, Phoenix was able to unlock jokers full psychotic potential as the character he is meant to be. This was an AMAZING story, and it calls for more. And I mean a build up, a second movie, maybe one with batman? My hopes are too high at this point, but nevertheless, brilliant goddamn movie and THE BEST joker ever played hands down."
34,"The pool does not need the money. They need the dignity and respect, coz that is what it takes to be a human. If you don't have that, money will only be a reminder of them being a ""good boy"". Like some politicians, they feel so frustrated when people from the lower class does not accept their funding champions. In this movie, through joker's life, I begin to get it."
35,"10/10 Amazing story, Brilliant taking, magnificent cinematography.
Someone had to step out of the safe game played by Superhero movies and Joker movie does just that (also The Boys). Movie is gritty, real, insanely dark and sometime quite disturbing to people who don't want accept what's shown in the movie is a terrible reality we face everyday if refused a proper care.
Normally people start to compare the movie with one of the greatest like The Dark Knight and in acting wise to that of Heath ledger's Potrayal of joker.
I wouldn't say this movie is better that that or otherwise , but it will stand tall amongst the greatest like The Godfather, Taxi Driver, Citizen Kane, The Dark Knight.
Coming to the inevitable comparison of who's the better Joker? Heath or Joaquin. The answer is Both did a phenomenal job and the Joker character itself is fortunate to have being played by two greatest actors.
Definitely a top contender for Oscars. I personally think it would take away
1.Best Actor 2.Cinematography 3.Original score and if Once Upon a time in Hollywood loses in Make-up and hairstyling category it would definitely be to The Joker."
36,"Still days after seeing it, I'm still stunned by this film. I was lucky enough to see this film at the night of August 31 at the 76th Venice International Film Festival with high anticipations, and I was blown away. Joaquin Phoenix's performance as the Joker was hands down the best of the entire year. His performance reminds me why we love to watch actors play other people, why performance is such an appreciated art form. His laugh, his movements and his slow transformation from Arthur Fleck, a wannabe stand up comedian to the crazy prince of thieves, the Joker, was a thing of beauty to watch. Anybody who's watching this film has to appreciate how Phoenix committed himself to this role, you don't see Phoenix on the screen, but the character of Joker. Joaquin Phoenix might has not topped Heath Ledgers Joker in my opinion, but damn was he close and he deserves every acting award possible.
The film offers a dark look of 1970s Gotham City; a dark, griddy atmosphere where there is no joy nor happiness in this world, and in many moments, the movie gave me instant ""Taxi Driver"" and ""King of Comedy"" vibes - two of Martin Scorsese's best films - without copying both films, but includes elements from both films like e.g. all the political tensions in the city are definitely borrowed from ""Taxi Driver"" and all the bits with the stand-up comedy from ""The King of Comedy"".
The film was a deep character study of a man with some psychological and health issues who simply wants to bring laughter to this world by performing as a clown in e.g. child's hospitals and performing as a stand-up comedian. But his mental health and this broken, sad, depressive society that doesn't know any joy, do not let him be the way he is and all the people around him see him as too weird/different and simply want to put him down; in the streets, in his workplace, at his mother's house etc. to the point where he simply finds a breaking point and loses his mind every day that goes by, which leads him to kill people and then become a symbol of terror and chaos towards the end. And at every moment something bad happens to Arthur Fleck - and yes, a whole lot of things happens in his life aka. to him throughout the film - you just feel sad for him, you mourn for him since he never seemed to have any intentions of harming people at first so that the audience exactly understands the things he does throughout the film. I'm not gonna go any further into plot details since the film's not yet out and I believe - even if it wouldn't have the name ""Joker"" in the title - that everybody should go and watch this film because we don't get such deep sophisticated character study films like this everyday - especially if such films gets mainstream attention. I enjoyed every second watching this character slowly falling apart.
Although I do think that the character of Zazie Beetz was totally useless and lead to nowhere, could have been easily cut out. That's probably my only negative with this film.
But still; it's a thought provoking masterpiece that has a lot to say - about the current situation of society -beyond being just a comic book movie. It offers a completely different take on the character of the Joker with some similarities to ""The Killing Joke"" with lots of surprising twists (one word: Wayne) that even connects it with the Batman comics and will leave you speechless. And half the greatness of this film is thanks to the great performance of Phoenix!
I'm gonna say this: the scene in the third act where the Joker appears live on TV at the Murray Franklin show - which was shown in the final trailer - blew me personally away, the tensions, the build up, Phoenix's greatness and even Robert De Niro's acting, was a heartbeat moment to me. Not spoiling it, but it's amazing. I can't wait to rewatch it when it comes out in October...Check it out as soon as it comes out! #Venice76"
37,"I thought this movie was complete and utter garbage. I don't understand why people liked this movie so much. The character doesn't even stay true to the comics and the director flat out said it didn't, and then they made it seem like it was part of Gothams fall and he was just a little boy that had a laughing problem... Hated it"
38,"I was expecting a masterpiece and oscar worthy film from all the hype.
I actually didn't enjoy watching this movie.
there was no message, it was slow and the joker turned out just to be the son of a schizophrenic and went crazy over a slight amount of bullying. I don't see how anyone could relate to this character and the laughing is lame acting way overdone.
I'm just stunned that this has a 9/10 rating right now, how the hell?"
39,Arthur Fleck lives with his invalid mother. He is suffering from mental illness possibly as a result of childhood abuse. Budget cutbacks put an end to his weekly counselling sessions and he goes off his meds. In real life anyone else would quickly become non functioning but he seemingly becomes more normal.Consequently he goes from being a bumbling idiot to a highly skilled criminal. I didn't find that realistic at all. He also starts a hardly believable relationship with his beautiful single mom neighbor.It turns out that was in his imagination but the way it was portrayed made it impossible to tell which scenes were real and which imagined. The scenes with Robert De Niro seem like fantasy but apparently are real.There were many other scenes that defied belief:A random work colleague gave him a loaded handgun for free out of concern for his safety. Same person tried to throw him under a bus at the first sign of trouble.His neighbour left her door unlocked despite the dangerous neighbourhood.He was a suspect in multiple murders yet the cops made little effort to detain him.When he kills his mom in the hospital her ECG doesn't sound an alarm and nobody suspected it was him.Etc.Towards the end of the movie they recreated a scene from the Dark Knight which reminded me that Heath Ledger was 100 times better.I cannot see how the Joker portrayed in this movie could possibly become the Joker we know.
40,"Joaquin' portrayal of a sociopathic, mentally unstable man's transformation to the iconic Joker was non other than a grippingly accurate, realistic and touching rendition. A dark and disturbing character piece led by an Oscar worthy performance by Joaquin Phoenix. You really do feel bad for this guy, which makes it all the more heartbreaking when he inevitably becomes the clown prince of crime we all know and love, although we've never seen him like this. We see him suffer throughout the movie to the point we're almost rooting for himk to become a mass murdering psyco clown, because that at least will make feel better; then it happens and we just wish this could have all just been avoided, because es so messed up. We feel for him and care about him. By the time he's the joker, we wish we could've helped him. There's a lot of great nods to the greater Batman universe, yet the movie is a self contained character piece. That can only be the mark of a great movie. All the acting is great, the plot (while similar to Taxi Driver) is brilliant and the quality of the movie shows you don't need CGI super powers to be a great villain in a Superhero movie. Is a joke not everyone gets. This movie is ""the rise of the Joker!"" 10/10"
41,"One of the best movies in these few years and 100% Oscar worthy
Joaquin Phoenix delivers one of the best performances I've ever scene"
42,"Seriously, unbelievable. Dare I say better than Heath Ledger? If Joaquin Phoenix doesn't win the Oscar for best actor and 'Joker' doesn't win at the VERY least, best screenplay, it will be one of the biggest Oscar snubs of our time"
43,Don't waste 2 hours of your life this movie is the baddest i've seen in a long time. Crappy writing and no good storyline...it was boring. I went to the pay counter to ask my money back for the 2 hours of torture...they can't do people like this. And for all the people with 10/10(the reason why i went) you're a  joke.
44,"While the trailers for this movie have may seemed like there was potential for an action packed movie, this movie, clearly before it came to theaters was intended to be a progressive character study. You shouldn't go into this movie expecting intense action or the joker we know of the past. This is a movie about how Arthur Fleck becomes the Joker.I have seen so many bad reviews about how boring or slow the movie is, but I believe it was utter perfection. The first part of the movie we begin to understand Arthur as a person. All of his interactions with everyone in his life, be it good or bad. The whole point of a character study is evolution. And this is far and away one of the greatest evolutions of a character I have ever seen in a movie.Joaquin Phoenix's performance is by far the best acting I have seen in a movie possibly in the last few decades. We see a challenged person be challenged by society and it completely breaks him down over time. And Joaquin isn't acting, he is evolving all throughout the movie. If anyone thinks he doesn't put on an Oscar winning performance, they're out of their effing mind. Yes, the movie is slow to start, but it has to be. We couldn't just jump into the joker and all the chaos. We need to know where it came from to begin with.The whole compilation of the movie is amazing. The complete Oscar deserving performance of Joaquin, the choreography, the cinematography, the score. Everything is in perfect harmony. While there may have been a lot of controversy surrounding this movie, the team put together a perfect movie and I pity those who can't appreciate the tears and sweat and emotion that went into making this movie.I have always been so one sided in my movie preferences between Marvel and DC. I feel like Marvel is sooo much better overall and most movies DC puts out are trash. But Joker is far and away my favorite comic movie. Even though it takes a completely different spin on comic movies. You have to appreciate the evolution to appreciate this movie. It's not an action movie, but it's really rips and tears at all the emotions in one movie while adding a wild suspenseful kick. No other comic book movie has done that before."
45,"This movie answers this question...what will the Joker be if he was a real life character ? A great deep and moving story, a life journey of a man who's suffering from some psychological issues and how neglect, bullying and rudeness by other human being can push a man to complete madness.Although it's not accurate to any comic book adaptation or any TV series or movie before it, yet it's a fresh and unique take on the character of the clown prince of crime from a realistic approach and I believe with Joaquin Phoenix amazing performance as the Joker in which he managed to bring a real life look-alike early version of the Joker which although is not comic book accurate but I feel it's a very decent foundation for Joker 2 which should be more true to heart of the original version of our lovable villain.The movie is over all a great piece of filmmaking in all of its aspects. From the plot which was very interesting, believable and many can relate to it, through the acting which was impressively splendid to the directing which was outstanding. My main take on the movie is the lack of any positive lead character, I know we live in a tough world which full of negativity but there are some positive examples here and there and to shed some light on one or two characters in this movie would've been a nice positive thought.The Joker movie can be misunderstood by many thinking it'll inspire crime and violence but I believe on the contrary that many who go through hard life will feel sympathy for the Joker character, others will even relate to his misery and may justify his actions. I believe the movie is meant to be a wake up call for many! A lot of people daily suffer from bullying, racism, hate crimes or neglect and sometimes they go through worse, we should take a deeper look at our actions and know that - aside from money and authority - we are all equally humans, we should treat one another the same way we expect to be treated."
46,If I could write just one word and say no more I'd say perfection!
47,"Joker is a unique experience It is more than a movie. It is very relatable, there are still a lot of jokers out there who are being bullied and mistreated day in and day out this movie speaks for the weak and unheard voices of the society we live in."
48,"An outstanding performance by Joaquin Phoenix which completely embodies Joker's character. This is a film which people, decades from now, will be watching and inevitably will be rendered speechless by how exceptional it is."
