,0
21,"Covid 19 has been of course a horrible pandemic and we've been living clodef away for the modt part since March. Going to the movies has been my favorite thing to do since i was a kid. I love film, and even though I have a nice home theater at home there us nothing like going to a theater and view a film the way it was meant to be. Of course the studios pulled every big release until next year and when the movie theaters opened they were forced to play older films and pretty much unknow left overs thst the studios had no confidence in. I actually enjoyed watching movies that i already oened on the big screen, but the new releases were mostly average. Utterly forgettable.The trailer for Let Him Go looked very promising. It stars Diane Lane and Kevin Costner Margaret and George. An aging ranch couple that loses their married son in a freak horseriding accident. His wife Lorna who had a son with remarries a guy named Donnie. They move out of her parent in-laws house and move into town. In going to visit them, Margaret witnesses Donnie treating her grandson Jim and Lorna badly. She is horrified but says nothing. The next time Margaret goes to visit, they are gone. Worried, she asks around and decides to look for her grandson. She tells George what she saw and they decide to search together. They find out where Donnie's family lives and go to the Dakotas to look. They find out that Donnie's family us dangerous and are warned to be careful. They are taken to the family house by Billy Weboy slimily played by Jeffery Donavan. They meet the matriarch of the Weboys Blanche played by Leslie Manville. Shevreally is good as Blanche but you know where the movie is going because she is really hamming it up as a crazy, as a crazy domineering mother. The Blackledges see the dangerous situation that Jimmy and Lorna are in so they try to convince her to come back with them. The Weboys find out and tge film turns pretty violent. The weboys attack George and Blanche and warn them to leave them alone or they will hurt their grandchild. The last act is basically a revenge, rescue story.The film is not incredibly original but the performances are very good. Diane Lane is great. Kevin Costner is a good also. They have a good chemistry as an older couple that have gone through alot of pain but still love each other. The focus on that is very good because you care about their situation. All of the cast us very good. They Weboys ate not given much to do but be evil but we definitely hate them!!!A solid new film in a very scarce time to go to a movie theater.Grade: B"
22,I wouldn't have given this movie not even one star.. so sad.. so bad..I didn't know who Thomas Bezucha was but now that I do I will avoid all his films.Not going to waste anymore time on this.
23,"My husband and I both love Kevin Costner movies, but this one was terrible! Not a good story line and a horrible ending! Boo!!!"
24,"There're slow movies where the purpose is to encourage viewers to reflect. And there's this film that provokes one though only: why? Why did they make it? There's nothing to take away from here. I give it 3 points, 1 each to the 2 lead actors and N.Dakota."
25,"""Let Him Go"" was the first movie I've seen in the theater in nine months. It felt good to be sitting in a movie theater again (AMC Westbury, NY). ""Let Him Go"" is a beautifully acted movie. The set design, costumes and location photography are all top-notch. It takes it's time telling it's story but that's fine. It's not a Rambo movie after all. It's a serious family drama. ""Let Him Go"" packs a punch and I'm glad that I saw it."
26,Should've been the title. This one hurt my soul. Kevin Costner used to make great movies. But this..this...I can't wrap my head around. It has its moments but that's where the praises stop. I guess Kevin Costner did his best with what was presented to him. My advice to him would be to either retire or...just retire. It pains me to be so critical of Kevin but I'm not a fan of garbage. Hopefully he can redeem himself and become a household name again.
27,"It was a good movie untill some stupid writing came up.
Most disappointing part was....
You can shoot the bad guys in the end but not when it was needed most. Pure stupidity.You came for your grandson
Lost ur husband
What kind of a writing is this."
28,"Let's be crystal clear. Costner and Lane are so professional and interesting by themselves you could watch them build a garage and still be entertained. But movies have to more than the sum of their parts. Here Thomas Bezucha has written an abomination of a script where the real ""mystery"" -- why the girl married poorly in the first place -- takes place outside the narrative and off-camera almost before the opening titles. In these kinds of melodramas, there are usually story beats developed early on so, that when the climax comes, the audience is tuned in and feels satisfied. Bezucha doesn't care about his audience at all. He tells the story, it seems, to suit only himself. Just like the main villain that he created."
29,Love Diane and Kevin! Two our times best. But this film had nothing to offer. Slow story with a weak plot. Acting was great with the leading stars. But that's about it. This is something I will never watch again. Just not my cup of tea. But will always watch Kevin and Diane
30,"I was really impressed with this film. It was well scripted, well acted, had a great early 60's feel, and the scenery and sets were great. Plenty of action, drama, and more. If you enjoyed Yellowstone, you'll like this Costner flick, too."
31,"Let Him Go was a great movie. Costner and Lane are terrific together. It's a slow burn drama that builds up with emotions and intensity, so if you're expecting non stop action, you probably won't like it. The stars play a couple whose son dies from an accident. The widow of their son remarries into an abusive relationship. The stepfather takes away her and her son to live with his crazy family. The kind of people who would probably kill you if you looked at them the wrong way. Costner and Lane, the grandparents of their sons only son, want to get him and the mother back, and get them away from the abusive stepfather. But they have to go through hell with the stepfather and his crazy family to do so.
A meeting of the crazy in laws at a dinner table is so tense, you can cut it with a knife. A confrontation in a hotel room and the suspenseful, emotional ending had me on the edge of my seat. This movie has a story and characters you feel for and care about. It is so far, the best movie of the year. Diane Lane gives a beautiful performance. I predict her to get an Oscar nomination. Highly recommended. And ignore the reviews that call it boring. Yes, it's a slow burn, but a great movie. I loved it."
32,****SPOILER ALLERT****This is a the biggest waste of time you will never get back. Poor characters dialogue and character development. Lane's character is a totally selfish self absorbed woman trying to live vicariously through her grandchild since her own child died and even if it costs her husband his limbs and ultimately his life. HORRIBLE STORY AND ENDING!!!!
33,"LET HIM GO (2020) ***1/2 Kevin Costner, Diane Lane, Lesley Manville, Kayli Carter, Booboo Stewart, Jeffrey Donovan. Still waters run deep while family matters is the crux of this lean and mean low-key slow burn drama cum Western vengeance with Costner and Lane as grandparents to a boy now with a 2nd yet shady rural family led by malevolent matriarch Manville (with her Cruella DeVille do to boot). With its smudged pallet of bruised brown and blue-greys by cinematographer Guy Godfree and a steady helm by director Thomas Bezucha - adapting Larry Watson's novel - makes a potboiler of taut tension a work of art."
34,"Could have been a great film but ultimately falls very, very flat.Several things that bugged me:Laughable ending that makes zero sense. I understand being a bad shot but literally shooting your brother in law in the head instead of waiting 2 seconds for him to move out of the way? What? Blanche's ""suprise"" appearance only to get point blank blasted by a shotgun was so cliche it hurt.George is laughably inept for a 30 year lawman. He goes to the house with zero plan and just happens to find a gun on the porch? How many times did he get jumped and the gun wrestled from him? I get it he's old but he was completely useless the entire film.The dialog and reactions in some scenes just felt...off. Blanche Weboy felt like a bad impression of Mags from Justified and just did not feel like a domineering mother that should be feared."
35,"Nothing really special about this film. The story drags on and on until Kevin Costner gets his fingers chopped off..Terrible scene..He gets man handled and pretty much does nothing. Would of been nice to see George (Kevin Costner) at least take one of the brothers out. Let's skip to the ending. George sneaks off into the night to rescue his grandson. Finally some action. Too bad you gotta wait an hour and fourty five minutes for it to happen. Decent ending but I didn't like that George dies in the end. Anyways, I think the film would of been a lot better if the sheriff and wife shed a bit more blood. The revenge factor just didn't do it for me. 5 stars"
36,"In all millennial movie fashion, this was created for them.Long slow down out scenes to conserve the most amount of money in attempt to shift the focus on deep emotion which only causes frustration and a feeling of being ripped off and robbed of your date night.
The context bleeds millennial PC.
Spoiler alert...............Have the boomer mother repenting to the ignorant young mother who caused all of the problems in the first place as she trades the life of her husband for the grandchild. After all he is older anyway so send him out to pasture.I looked forward to this movie for months as Diane Lang is my favorite actress. I was disappointed and embarrassed I talked my husband into watching such a stinker. Good actors can't make a bad movie good."
37,"Was hoping this might have some of the quality associated with it that Yellowstone does. Wow, that was not the case. Diane Lane's character was extremely annoying. Wondered if she was mentally deficient in parts. She caused her husband to get beat up, badly injured and ultimately killed do to here ridiculous actions and horrible decision making. She was not likeable at all. As for Kevin Costner's character. His character's personality was difficult to like. He was very gruff. He was supposedly a policeman for 30 years, but he showed a complete lact of tactical strategy or situational awareness with regard to the situations that he put himself in. All in all, I'd save your money and your time."
38,First review. I am a Kenneth Costner fan but this movie left a lasting bad taste in my mouth. I watch many foreign films because I am tired of so many silly Hollywood films. She sacrifices her husband who first goes through agony because her daughter in law and her grand child sometimes in the 1950s gets slapped. The ending was ridiculous. Lately I have been looking for American films that I find enjoyable in the 40's etc. Not happy with how Hollywood portrays men. I have lived in Europe and Asia for a long time and I have my biases. Anyway this film upset me. American politics is degenerate and I see films like this as unsettling.
39,"I watched with an ending question...What's most important to you?
Diane Lane in this role as an obsessive, foolish woman with only one agenda - to get her grand child back from a demonic family. In the end...she manages to accomplish her obsession...but what a price to pay."
40,"I'm referring or clapping back at the ""heart-wrentching"" comments that seemed to come up at the top.Its trope trope trope...formulaic formulaic...Just an awful film...missing any level of originality or just something that makes you want to continue.
Its a badly paced melodrama thriller that lacks the direction to be effective. Derivative slop is what it becomes...boring----especially when you know exactly whats going to happen next. The great acting being thrown around by people who just don't know how great Costner can be...while being one of his worst films.
Hard pass."
41,How in the world did they call this a thriller this is the most boring lifeless movie that tries to pull at your heartstrings but only makes things worse with its one extermely simple and BORING plot im actually writing this in the theater as I speak waiting for my uber to come pick me up and....oh gotta go to sum this up in 5 words DO NOT WASTE YOUR TIME!!!
42,"She made me cry at the end....She is still so beautiful and she doesn't age much.
Kevin is great also!"
43,Someone stop my snoring. Drab diialogue. Best use is to watch this movie on a long flight
44,"Good, honest people, country folks who live close to the land. She cooks and sews, and her first reaction upon learning that her daughter-in-law and her new husband have left without notice, taking her grandson, she packs a pistol because violence is the answer to all familial problems. And this is 1951; how many fathers would have survived if everyone of them who'd ever slapped one of his children received the death penalty?It's good Montana folk against North Dakota trash, except in the book it was the other way around. All I know is either North Dakota people are trash or they aren't. The other people are just filth.I really hate movies that have a big portion of the scenes shot at night so you can't really see much of anything. It's so dark is some parts of this that you may as well be listening to the radio.She treats her daughter-in-law like she isn't fit to be a mother because the water is too hot for the kid's bath? With family like that, who needs family? The next problem is the movie is too long at 1h53m. At least 23 minutes too long, but this might have been OK as a 30m TV episode, maybe.The son dies how? Was it auto-erotica asphyxiation? How was the horse involved? And, no, that isn't funny, my brother died that way. Mama sees the horse return without a rider, and she immediately assumes something terrible happened? Am I missing something? We learn latter that he died of a broken heart, or was it a broken neck? Either way, riding horses is dangerous. I just think that it's a waste of film and screen time to even introduce someone if you're just going to kill him two minutes later. They could have begun when the daughter-in-law gets married again. The book begins with the grandparents packing to go after the kid.It doesn't matter, trimming that bit of fat isn't going to leave you with anything approaching a decent feature film.And can someone tell me how the fire started? I missed that part even though I went back and looked again. It isn't explained in the book either. I don't see what point is being made by not explaining the fire. I guess god did it.In the end, the entire story is just a poor excuse for a bloodbath finale that wasn't interesting in the least."
45,"Very slow pace and idiotic plotline, how many lives can you justify taking for the perceived well-being of a child. What kind of role model are you? Bad people slap a child, lets kill them all. Very strange plot with strange values."
46,"Ok, first half hour was very very slow. Ok, it has good actors, Diane Lane and The Waterworld flop guy. Enter a mysterious long haired Indian on their road trip. Then enter the mean domineering mother, you immediately hate and want to do away witch. Will that happen? Oh well, you've gotta see the movie to find out. But, don't waste your money. Unless, of course, you want to see a disgustingly sick chop chop. But, I think that's what they should do to this movie. Chop chop! Overall, not up to the park of these actors."
47,"This film is partially a slow carousel ride for old people and partially a series of brutal strikes to the head. The first approximately one half is the part for grandma and grandpa. Then it shifts gears quite suddenly and becomes almost something of a horror film. I'm not sure who the target audience is here. It's far too dull (at least for huge chunks of it) for teenagers/young adults. Once the tension starts - and eventually explodes - you've entered a completely new territory that, again, feels like Deliverance or a similar film. I have to rate it lower simply because I did not feel fulfilled at the end."
48,"I mean come on, from all the bad ending, they choose the worst one. It feels you didn't event watch a movie.
Very monotonic and unrealistic."
49,"I thought this was going to be intense and interesting. Diane Lane and Kevin Costner make a good pair but they could not save this movie. The idea/story is very decent but the execution is just miserable. Literally this whole movie goes by and nothing is happening, I was just bored out of my skull. The pace is painfully slow, and I did not feel much for the grandparents, or the grandchild being abused by the father-in-law.
If you want a good version of a movie like this, try Changeling (2008) starring Angelina Jolie. You can prob get it for free on some movie channel or something.It's funny because we saw this movie in a huge AMC theater where there were literally only 4 attendants watching including myself. Hollywood keeps postponing the good movies due to Covid, but if this is the garbage they want us to watch in the meantime, the theater industry isn't gonna make it until next year. RIP Hollywood."
50,"Typical, suspense movie. Depressing, always dark, tiny surprise at the end. And I love Diane Lane! I was not only disappointed but it hurt my feelings because it was so blah."
51,"A movie Kevin and Diane should have hard passed on. This is no Liam action movie. Slow. boring, long 2 hours. Only last ten minutes worth watch. Skip!"
52,"A very well done and emotional thriller drama with a strong story and characters you truely care for.
It was great to see Kevin Costner and Diane Lane teaming up once again as they have an undenyingly great chemistry and you perfectly believe them being an happily in love ""old"" couple. Kevin Costner gives a very warm and fatherly performance. He shares a certain calmness with his character which is quite comforting and needed considering the circumstances the characters find themselves in. A beautiful and quiet performance. Diane Lane shows off more emotions and she follows her characer during different stages of character development making her unpredictable in many ways, although at first you thought its a very predictable character. She really lived it and created it way above of what was written ont he paper. A great performance.
Lesley Manville gets to play a rather loud and kind of cartoonish character but she still manages to perfectly balance it between overacting and giving it depths. She is really good - scary at times and gives yet another memorable performance in a role that could have been easily over the top. The cincematography is impressive, especially in the first half of the film and the score constantly beautiful. Its a well crafted modern Western that takes its time to introduce and develope its leading protagonists before giving the audience the right amout of tension. Very worth to see."
53,"This movie was so slow Very little action until the last 15 minutes of the movie. I wouldn't waste my time, the plot was very weak. The best part was the incredible background of South Dakota."
54,Outstanding performance by Diane Lane she deserves an oscar for her role.
55,"The scenery and old cars and houses are very nice to watch.
Costner plays a typical role for him, he does it well.
Diane Lane plays a slightly overbearing woman that doesn't know when to quit and the story stews on that basis.It's an enjoyable movie, wouldn't call it Oscar material in the script department.No CGI, no fancy dialog or plot twists, it's almost predictable
But it all flows and keeps you watching."
56,"Got busted by the cast and the Action, Thriller category.Instead it should be categorized as drama, western, Boring .Insanly good acting byLane and Manville.Definately doesn't worth the good rating .. and the two hours i spent waiting for something to happen .Did i say SLOOOOOW ?
I do now . Slow and boring."
57,"Not a bad TV movie but not worth paying to see at theatre.Acting is good , story is weak and unbelievable ."
58,Sad to see Kevin Costner so willing to lend his name to a depressing meandering waste of film. The only reason I saw this thing was because of costner. I'm sorry that I did. The plot was rather thin and unbelievable. Every scene droned on and flowed into the other in a slow depressing creep toward an unsatisfying ending. This was the movie equivalent of a low-level sinus headache.
59,"Okay so I'm a big Diane Lane fan she was popping back in the day.. lol. Anyway in this movie she isnt the best person she doesnt treat her sons partner with respect until she wants something from her (grandson). Diana ends up getting her husband killed after playing mind games with him saying shes gona link up with some indian on a horse, extend the house lol this is straight after her actions result in him losing fingers to an axe.... The worst part is alot of people die and I dont think they were bad people maybe just had poor upbringings and hard lives. Its really hard to say who is the villan.. Dianes actions and lack of ability to communicate resulting in a whole family being murdered. TBH nothing much happens in this movie its very plain needed some suspense.."
