,0
10,"I adore this show.Its got great actors and strong character development, nina dobrev does a fantastic job at playing 2 very different characters. Each season brings a new and exciting story.It starts off a bit slow and seems like another teenager love triangle programme, but if you get past episode 6 it really gets going and deeper into the story of the vampires etc....There's vampires, witches, hybrids, werewolves, heretics and more. I have re-watched TVD 10++ times and i still love it every time....give it a go"
11,"When I tuned in to ""The Vampire Diaries"" for the pilot episode, I expected to watch perhaps six episodes, grow bored, and then drop the show entirely. After all, I was only watching in the first place because it aired before my favorite show of all time, ""Supernatural."" I'd seen (and read) the ""Twilight"" series and found the teen vampire romance story lackluster and redundant. It's been done before about a thousand times, right? But I remember reading the original ""The Vampire Diaries"" books by L.J. Smith and decided it couldn't hurt to give this supernatural soap a try.
Its too good too watch, give it a chance awesome series"
12,It is one of the best teen drama present till date featuring all kind of emotions in one. The plot is just amazing and the music supporting the scenes makes the emotions more expressible. The perfect cast for all perfect characters. This show is gonna live in our hearts for a really long time. #tvdforever
13,"When I decided to watch this series, I was told that it was similar to ""Twilight"", and that sounded an alert in my head. In fact, the first season is a very simplistic, cliché and tasteless novel by a young human and a vampire, tempered by the appearance of his evil brother. But things are gradually getting better and the hooks for the second season were so promising that I continued to see. It was then that the series showed that it had potential, and it only improved, season after season.Eight seasons later, I saw the end yesterday. It's a long story, as it couldn't be. The skeleton of the plot is based on Elena's melodramatic and sugary romance with two vampire brothers, Stefan and Damon (one after the other). In between are immense characters, whose individual stories intertwine. The plot, slightly based on books, is sometimes imaginative and there are a number of unreliable elements such as the siphon witches, strange amulets and deconstructed religious elements (see the example of Cade, or Devil, and the question of life after the death). But as a good part of the final product is based on the charisma and strength of the characters, this ends up being reasonably well swallowed by the audience.The series is full of strong and dramatic characters, made by actors who have shown talent Nina Dobrev was very good as Elena / Katherine and her disappearance, from the seventh season, was one of the most unfortunate options in the script. Much better was the direction of the brothers, played by Ian Somerhalder and Paul Wesley. The two actors were incredible and were up to the challenge. In addition, the following actors deserve to be congratulated: Kat Graham, Candice King, Michael Trevino, Matthew Davis, Michael Malarkey Joseph Morgan, Marguerite MacIntyre, Claire Holt, Daniel Gillies, Chris Wood, Elizabeth Blackmore, Torrey DeVitto and Arielle Kebbel. Everyone was committed to their characters, regardless of their importance to the plot, and gave their best. Zach Roerig is a good actor, but his character is not so good and it was only last season that I was able to feel some empathy for him. Steven R. McQueen suffered from the same problem. He was a rebellious and somewhat boring teenager in most of the series, and he suddenly appears full of muscles as an action figure, eager to kill vampires. Sara Canning and Susan Walters are also good, but their respective characters also only become pleasant around the time they must die.At a technical level, the series has few flaws. Good production values, good special effects, visual and sound, a nice CGI that, despite everything, seems fake at times, good scenarios and costumes, especially in the period scenes, and also a very good soundtrack, full of good songs that are in the ear."
14,"Okay, so there's been an overload of vampires. 1st, Twilight, then Jennifer's Body and blah blah blah.. but Vampire Diaries is different, and definitely here to stay.For starters, it follows the basic rules that apply to vampires, unlike Twilight where Edward Cullen just goes into Bella's house without any invitation, etc.What's also gripping is the fact that it has other characters from the magical world, like Witches and all. It also sticks to its plot, so what we are seeing is actually a story which has vampires as a part of it, not the other way around.Definitely worth a try, and one of the best shows of Fall '09.And the coupling of it with Supernatural on Thursday, making it a Thrilling Thursday on CW is quite cool too! A 9/10 for me!"
15,"OK, let's all face it, when I first heard of the vampire diaries and the plot, I thought it would be another stupid twilight-esq teen drama. Blew it off as not worth watching. About two months ago, I decided to give the show a shot, and boy was I wrong about EVERYTHING. The storyline starts out as very stereotypical, but we see that it grows into something so much more. There are so many interesting back stories and characters to keep the show interesting. The show itself has many deep messages it sends out and really touches you emotionally. I personally love all the actors and actresses and they really do a great job at portraying the characters. Whether you're delena, stelena, klaroline, forwood, stebekah, or a non shipper, this show will have you hooked!"
16,"Damon has the best chemistry with everyone. Ian Somerhalder (Damon) is the star of the show and should be expanded, along with Nina Dobrev as Elena.Damon and Stephan are both great characters. Damon's emotion is most true, intense and believable. His relationship with Elena as opposed to Stephans seems more authentic and has the greatest potential.Vampire Diaries has taken me by surprise. It is a great show with great characters. I was disinterested at first because it seemed like a cheesy high school soap opera with vampires or a wannabe Twilight. They have definitely proved me wrong. Damon's character has exceeded my expectations and surpassed similar characters on other series by far."
17,"I really like the episodes, it is somehow fluent and has a taste of Twilight. Maybe it is weird but its shooting is better than Twilight because in watching Twilight you can feel the coldness, silence and a sort of pause which drift the interest of the spectacular away. But in Vampire Diaries, you can feel the hot impression of the characters, hot color of each frame of the movie. These series make you feel more connection to the reality than Twilight. The characters are involved in excellent combination with the setting and the plot. Stephen perfectly reflects his good mood through his face. Elena is another good chosen actress for the character. Because you easily see her bright intelligence and innocence on her face.Damon is just like his name demonic,attracting and tempting person. This good adaptation of the characters to the story makes the film more powerful and better than Hollywood production Twilight thought it is a TV series. I wish Twilight was shot by Vampire Diaries technical production team."
18,"In this day and age it's the time of the Vampires. You have Twilight and True blood and Vampire Diaries but don't let them keep you from watching. While many tend to compare it with the two, it's actually very different. Vampire Diaries, based off a series written 15 years before Twilight,is about a girl Elena who just lost her parents when a new guy, Stefan Salvatore, comes to town but with Stefan also comes trouble, his brother Damon Salvatore. This show is definitely the middle of Twi and True Blood. It has a romance like Twilight and the intensity of True Blood. What this show has is a lot of twists and turns that you don't expect.The only flaw may be the characters. While there is a lot of character development, it really only applies to the main ones. The supporting characters like Caroline and Matt seem flat. Even though Matt seems to have some roundness, Caroline just doesn't seem to change, she is always that annoying whiny girl;there are even times when Elena can be naive.All in all, despite it's flaws, every episode has a mystery to it; it's hard to guess what's going to happen. Believe me at the end of every episode, maybe even in between commercials, you begin to speculate what the end possibilities could be."
19,"I watch anything vampire or werewolf. Seasons 1-4 was awesome. Seasons 5-8 is whatever. Nina Dobrev leaving the show really screwed things up. She was one of my favorite characters along with the Brothers. They did not prepare an ending for this show so it just kept dragging on till kingdom come with a lot of boring plots like the Sirens and the Travelors, etc. The Travelors almost put me to sleep. I also don't think Julie Plec has the magic that Kevin Williamson had; unfortunately, he left the show and Plec took over. Elena (Nina Dobrev) should've returned back to Stephan (Paul Wesley) but that couldn't happen anymore since Nina left. I think this show should've been six seasons instead of eight. Caroline's pairing with Stephan was god awful. Like i said, Seasons 1-4 was fantastic, and 5-8 was whatever.The Originals in this show were fantastic. Joseph Morgan's acting is out of this world. He plays Niclaus Mikaelson.I would've liked to see more dimension to Bonnie Bennett (Kat Graham) then just constantly saving the day. She is a beautiful actress and very talented singer. I would've liked to have seen her ship with Damon (Ian Somerhalder) at one point.I thought the finale was lackluster but Seasons 1-4 is some of the best TV I have seen. They chose the cast very well. I would reccomend this show."
20,"I read the books 15 years ago, and I was a bit excited and apprehensive about it being made into a TV series with all the liberties that are taken these days. Last night, I watched the pilot. I have a few beefs (missing character and particular character interactions), but mostly I think I was alright with it. It has been update to fit with the times a bit more.It appears that they are loosely following the story, and that is fine if they are making it into a series. To follow the books, they would have just needed to make a mini-series and been done with it. For a full-on TV series they needed to make many adjustments. I'm a little sad that they are aiming so very hard for the Twilight crowd by throwing the romance factor in right away, but it has the potential to be pretty good.The acting isn't the greatest, but I have definitely seen much worse. This felt to me like actors that had not yet fit themselves into their characters. It will smooth out with time and become more comfortable for them and it will show through in the series. They have managed to obtain a bit of balance between the almost care-free world of high school and the dark gritty nature of what they can't see and don't know about. That was actually what I was most worried about.So, from a MAJOR fan of the books (I rejoiced when I realized they were with me instead of another state and started reading them for the umpteenth thousandth time) to the CW....So far, so good. Let's see where they take this and hope they keep true to the feel."
21,"I mean, I avoided this show like the plague. Seriously. After having read the Twilight books, enjoying them, and being brutally assaulted by the horrendous movies, I am so sensitive to the vampire movement. I like True Blood and Buffy is OK, but you can't go to a book store without seeing the black hole of teen vampire books. Well guess who came way before all that? THE VAMPIRE DIARIES. These books were written quite a while ago (90s baby), so comparison to other series is really unfair. I finally decided to watch the show last fall after it kept popping up on the front page of my Netflix account. I had a friend who watched it, but I just thought it would make me cringe. Maybe, maybe, the first 5 minutes did make me cringe, and now I'm dying because season 5 won't be starting until October. Minus the supernatural topics, this show is real. It's got grit, romance, sex, violence, tragedy, and more. If you get past the first season, prepare to offer your first born child for more. If you're a heterosexual male, this show may not be for you. There are very VERY hot women though. If you're attracted to men, this is your show. If you like great television, this is your show. If you like crying and yelling at your TV and getting in arguments with other fans of the show, this is your show. Best of luck to you."
22,"I enjoyed the series for while but then it just got boring and repetitive, in every episode there's a tragic ""accident"" where someone has to risk their life to save them. Usually Stefan or useless Elena. The same thing happens every episode. Elena and Damon flirt, there's a disaster going on elsewhere, she goes back to Stefan and someone is either dying or is already dead. There's too much going on in this series, too many characters, too many supernatural things going on, it just gets confusing. Also Elena is the most annoying character ever, she needs to just make up her mind and choose, one minute its Stefan, the next its Damon, then it's Stefan, oh then its Damon again. It just makes the series repetitive and loses the storyline.Elena not being able to choose is just stupid and selfish it makes the series tacky and predictable and just pisses me off. The story is based on her and I think that's why i've come to hate this series,also because they never seem to actually kill the bad guy. They should focus on trying to keep the population of mystic falls alive because seriously how many random people are they going to kill?! This series had a lot of potential but let itself down in my opinion. Much prefer Teen Wolf!"
23,"This show is quickly becoming one of my favorites on TV..It's probably one of the shows I look most forward to watching.I love how each episode ends in a cliffhanger, which keeps you waiting for the next episode. I also like the fact even though this show is in its third season it still has a great story line. The show always keeps me guessing with all its twists and turns.. At any rate, I strongly recommend this series to anyone looking for excellent drama, romance, action and even a little humor..I will definitely continue watching this show until its time is up. :) Go vampire Diaries. you are awesome!!!!"
24,The only downfall of this show is the character Elena. She is so selfish ans self centred. She moans all the time. She interferes all the time. She has to put her nose in every ones business. She thinks the world revolves around her. She's bossy. She turns everything around so when someone is having a problem.. Elena has been there and done that. She thinks she knows everything and with every episode i watch she annoys me more. I hope now that she has turned human again that someone kills her soon :-) All other characters are brilliant. They all work so well together and against each other. The story lines are great and you're always on your toes guessing whats going to happen next. The only boring parts are the parts where Elena speaks in that whiney voice or pulls those annoying faces 😂
25,"So, a high school girl (Elena) fancies a boy (Stefan), who surprise surprise turns out to be THE vampire for her. Of course a love triangle is presented; Stefan's more demonic brother has an agenda to win Elena's affection. Elena's best friend is a bubbly psychic, there is no shape shifters (read werewolves) yet nor mind readers (yet), and Elena is not clumsy (yet), although she does feel isolated and lives in a very small town. Sounds familiar? It should because L.J Smith's books the Vampire Diaries have been around already for last 15 years. This story might have kicked in better if the ""Twilight thing"" wouldn't burn the subject to the dead. That is something to wonder, how the author of the Twilight ever got away borrowing? so direct storyline, in addition items like mind reading and shape shifters/werewolves in context of vampires from Sookie Stackhouse novels by C. Harris, a book which was also published before first Twilight. Apparently one cannot copyright an idea, only product. But wait, the publisher of L.J Smith has announced a new book to the Vampire diaries series called ""Midnight"". There is no ""Sun"" in it, but is this the finger or what?But this has to be said, that the actors in the Vampire Diaries do not look like they are in the constant pain, well at least not all the time, like in that ""other thing"". Perhaps that is the difference in these stories; the Vampire Diaries lack the certain amount of constipation.I vote for that."
26,"The background is that of a teen drama, but its much more than that for sure.Yes, its lame in many parts esp the magic and witch nonsense, but its probably the most entertaining and addictive vampire show. Its not too serious despite being about blood and murders and love the sub-plots. And the actors are the ones that make the show amazing. I love Candice Accola and her character Caroline the most, and also Nina and her negative character Katherine."
27,"Does anyone else besides myself and my sister, feel like the writers are running this show into the ground... All the other characters have grown, you see development, while with Elena, with the exception of the bridge scene with her and Matt, is still the same selfish little girl. So much for them dropping flowers off Wickery Bridge, saying, ""here lies Elena Gilbert.."" Come on writers we need to see some character development for Elena. Also, will you please choose between Damon and Stefan, or ya know what introduce a new human love interest for her. As much as I love the thought of her and Damon at this point I could really care less if the Salvatore's go on a long vacation, mainly Stefan. Frankly hes gotten a little old. He and Elena are just a lost cause, they need separation and what happened with the road trip with Katherine, I mean really pick a plot and stick with it. I like the change of events sometimes but not when you have had so many that you as the writer have no clue where you were originally going with it in the first place. I feel like you keep changing things for the fans and that's what is getting you so lost in your writing, pick a plot go with it, let us bicker and complain, but don't change everything just because we get a little ticked off, be the writer, because I know that if we keep watching it with the way you have written it without Fan influence we will more than likely Love where ever it leads the show. Now if you are one of the writers, and you have just read this, please exit this page and never look at IMDb again, and go with what your gut tells you. Be the writer. Sincerely, Thank you, T.V.D. Fan, From Griffin, Ga."
28,"OK so i just finished this pilot-it was awesome and i have high hopes for the series. I have not read the books but have heard of them and love everything vampires and this show does not disappoint. Well cast, looks expensive, legit 'this is how teens talk' dialogue. This is the age old vampire story: dark brooding vampire meets young human girl. Same story as twilight except these teens drink and have sex. Kevin Williamson is able to balance the tension of the story with humor and irony. All of the characters are good looking and can deliver the snappy dialogue with ease. Even the cheesier elements (see: fog) don't take themselves too seriously. If you like true blood, twilight and loved buffy then you should all watch this show (mostly so that i can see the second episode!!)"
29,"I noticed that most of the negative comments on this series contain horrible grammar and spelling (i cant believe they are playing up the whole twilight thing! u should totally not watch this series.) Maybe these people should spend less time in front of the television and more time reading.Anyway, I am myself a Twilight fan; I'm not entirely sure why. Perhaps it has something to do with the ""forbidden love."" I was very skeptical of this series at first; I thought it was a Twilight knock-off. Actually, the story has more depth and, in terms of quality, the actors are better. Nina and Paul have great chemistry (Rob and Kristen's chemistry has been edited out of all their scenes. The raw footage is much better).Overall, I'm pleasantly surprised by this series. I am going to read the books, although I'm worried I'll turn into one of those people who are screaming, ""She's supposed to be a blonde! Her friend is a red-head! They left out characters!!"" Welcome to Hollywood."
30,"If not for her character this show would be much more enjoyable. One of the most annoying characters ever created. Which is weird cause she started off Fine and Kathrine is awesome, so it's not the actress. Some of these reviews though crack me up, smh. It's typical, unoriginal CW young adult drama, not Shakespeare people. Lets cool it with the 10 star reviews, lol."
31,I have seen it 5 times and I still love it. Session 1 is like.. too much teenage show.. but Its get better and better! Watch and and you would not regret it!
32,"Best web series ever watched,romantic,comedy,action all in one family entertainment is best must watch pls rewiev more goood thing about the vampire diaries its underated make it above 8 plzz"
33,So recently i love vampire films and i watched twilight but this movie is so dissapointed and i searched that related to vampire and this was on recomendation on the web that i searched and i watch this movie and i'm so addicted of every part of this movies
34,"10/10 show. Way better than Twilight, while watching this you will cry and laugh. Some scenes are pretty emotional :)"
35,The best supernatural show ever ! I hope there's a more series like this
36,"Although the show ended two years and I have watched the whole series, I can't get enough of it. I have watched all the seasons twice. The show consist of every emotion love, hate, drama, it's a full package. All the characters were fascinating, especially the Salvatore Brothers. Loved the character of Damon with Elena initially but as the show progressed really felt bad for Stefan. Caroline was my favorite female character in the show. Every bond hooked me to the show be it Bonnie and Damon or Caroline and her mother. The storyline consist of many ups and downs, also it has been gotten bit slow in some episodes but never lost my interest."
37,"This is a breathtaking TV-series. I am only bothered by one thing, and that is why Julie Plec (TV-Series Creator) & Kevin Williamson takes more plot lines from the Books? This would have made the series a 20 out of 10. The book series is even greater then the show, so I can just imagine.I will not give any of you any spoilers, this is just a must watch, spoilers doesn't even spoil. You must see it to understand it. For those of you who doesn't like Vampires. I have 5 friends whom hated Vampires up until they started to watch this TV-series (brought on them by me). It's like no other, and the show deserves more than it's getting. No Golden or Emmy nominations (yet). It truly deserves it though. THE best Vampire TV-show to date! Better than Buffy, better than Charmed, better than Smallville and better than most supernatural series! Watch it NOW!Great actors, a thrilling feeling in every episode with a comedic touch, what more can you ask for in a TV-Show really? Fantastic is what it is!"
38,"Television meet Twilight! ""The Vampire Diaries"" is Vampires meets a soap opera. I have watched a full 15 minutes of the show, and other bits and pieces here and there of ""The Vampire Diaries"", while my wife is glued to the show. Here are my deductions of ""The Vampire Diaries"" First deductions everyone is hot or good looking on the show. Too much eye candy! Second the Twilight recurring theme of rival vampires, witches, and who is going be turned into a vampire reminds me of some sort of high school click. Romance/drama forbidden love. One girl has the hots for the other's boyfriend. The show has the usual soap opera sub plots back stabbing, infighting, lies, secrets. I miss the entertainment value of the show but my wife loves it. I give the show a 2 and my wife give it a 9/10."
39,"This show started off just as one would expect it to: not well. It was just a teen vampire show that latched on to the current entertainment vampire craze to tap into a market the WB/CW had not harnessed yet. I started watching it because I needed something to drone in the background while I did homework, and it started off as the perfect show for that job: trash. The actors were not only annoying, but also gave poor line delivery (of bad lines, at that) and did not seem to be particularly good actors (and I came into the show with poor opinions of some of them, such as Ian Somerhalder, who plays Damon), and the plot was all over the place, with no focus.Oh, how it has changed. Vampire Diaries is probably one of the most consistently good shows, from week to week, that I have seen in years. Pretty much every episode ranges from good to great. It does one of the most interesting things I have seen done with characters in ANY show: it takes characters and actors you don't like, find annoying, and just plain don't want to watch, and it makes you actually sympathize with them in some way.Here's another shocker: it has a good plot (well, after the first several episodes it does). It is not just a case-of-the-week WB/CW show. Its plots actually span multiple episodes, whole seasons, and multiple seasons - and the plots are actually interesting. This is something I never thought I would be saying about this show (or any show from this network).The show does have some problems (not a whole lot, but some). Some annoying/poorly acted and written side characters is the most glaring one, though it seems that someone in the show's production staff has caught on to this and given them less screen time for the second season. The dialogue is not great. It isn't bad any more (for the first couple episodes I would cringe at some of Damon's and Jeremy's lines), and it sometimes is even good, but it's never really great (unlike True Blood, which has some amazing writing). The flashback scenes can also be fairly cheesy, but it isn't like the show has infinite production money. This is probably the most surprising and satisfying show I have seen in the last several years, and, unlike True Blood, hasn't really disappointed me yet. This is a review I don't think I ever saw myself writing. This show really is worth taking a look at (though it will take some investment to get past the first few not-good episodes).Post Script: for those thinking this is a chick show, I'm a 25 year old male who's show interests include Mad Men, True Blood, Boardwalk Empire, Dexter, Community, and many others. Vampire Diaries really only lacks from those shows in two places: dialogue (which is a pretty glaring one, but you can't have everything) and production value (which is to be expected, since the other shows just have more money to spend)."
40,"This is like watching a train smash in slow motion. You know exactly what is going to happen, because this train is running on big strong tracks, with scheduled stops, and no unexpected deviations.The characters are ""teenagers"" ... that interact with an impeccable middle aged rebellion. Perfectly premeditated dialog, illogical, witty, sarcastic, yet politically correct, emancipated, well adjusted, mature, innocent, naive, but profoundly wise, teenagers.The dialog is expositional and rhetorical. In other words its a continuous and contrived data dump, which often concentrates on describing what is happening or has just happened. As a result it lacks authenticity.These ""teenagers"" party hard & drink excessively ... without getting drunk ... only to engage in a life threatening well coordinated fist fight, and an apex of exchanging heartfelt declarations of love and bedtime cuddles. The characters all have an unlimited capacity for gullibility in addition to unlimited funds for new cars.It's cliché. In every sense. Contrived, coincidental and uninspired. Like elevator music.I have NEVER watched a TV series with so many personal apologies, and absolution of fault. This is the most common dialog pattern. ""I ... I, can't do it because I am confused ... I am so sorry. I am a bad person"", ""Don't say that. It wasn't your fault, you mustn't blame your self. You did it because you really care."", ""But I'm such a loner, and nobody understands me"", ""Whatever, like, maybe you are ... sorry I'm a douche"", ""It wasn't your fault ..."" (step and repeat x 22 episodes x 45 minutes x 5 seasons)If you want to watch original ideas for this genre here are some of my favourites: LET THE RIGHT ONE IN (2008 Swedish) THIRST (2009), 30 DAYS of NIGHT (2007), NOSFERATU (1922)"
