,0
10,"With a title like ""Schitt's Creek"" you'd think that this show would be full of nothing but crass jokes. That couldn't be further from the truth. It's full of heart, and somehow this snobby, annoying rich family grows on you more and more with each episode.
By the end of Season 4 I had tears dripping down my face because of how these characters have found love through immense personal growth. My favs are David and Moira, but even though I found Alexis mostly annoying, I grew to love even her in the end.I'm so glad I had this recommended to me by friends who insisted I watch it, because I never watch these types of sitcoms otherwise.Thank you Dan Levy for coming up with this concept! I listened to him talk about the development of this show through a podcast and I have to say, I hope he writes more shows in the future."
11,I was the most sceptical person going into the show but when the season progressed the characters got a great depth despite the quirky setup. The site is suprisingly Emotional that makes the characters much more relatable considering the situation they are in.
12,"I think this show is refreshing and smart. It's a bit quirky so I can see it not being to everyone's comedic taste but I just love it. Way to go Dan and Eugene for capturing the ridiculousness of ""rich people"" reality TV when creating this sitcom. Dan Levy's character is amazing and Catherine O'Hara is great - love seeing her again! Excellent characters, good pacing and great writing. It's nice to see a hip comedy on CBC that caters to a wide age-range of viewers. I'm definitely looking forward to watching how the characters evolve and crossing my fingers that the story remains strong and that the show has another season."
13,"I see so much negativity about this show so felt the need to login and write a review.This show is funny. It's dry/sarcastic type humour, they may be confused about the show actually being funny since there is no laugh track.Is it the funniest show I have ever watched? No. But it is quite funny, the main characters are fairly likable, and for once on a new series the actors can actually act.It's not a show everyone will find amusing, but it has it's moments, and is worth watching - so far."
14,We just randomly started watching this show a week or so ago and finished it today. Such an underrated and hilarious show! Give it a shot and you'll fall in love with it. So well written.
15,"Excellent performances, I laughed out loud, worth a watch. Uh... OK I see that I must submit ten lines of text to make this review count. That's insane. Well, as a Canadian-US dual citizen, I love both countries and opt to promote the exceptional cultural contributions of both. This is the best Canadian content I've seen in a damn long time, and I'd like to make note of it. I'm normally a person of few words so I hope this pleases the IMDb review gods.oh Christ! It's still too short! Alright...Bobloblaw, Bobloblaw, Bob Loblaw, Bob Loblaw. I need two more lines. It's a good show. Can I not just say that in one line? I'm a very proud Canadian to be wasting this much GD time on a review. I see how many garbage shows survive and how many great ones fail. Check this one out."
16,"This show has it all: hilarious, lovable characters, amazing relationships, emotional moments galore and brilliant writing. I enjoyed season 1, loved season 2, thought season 3 was perfect and the rest of the seasons were all lovable and amazing. One of the best comedies of all time!"
17,"I had heard about this show somewhere but since we are not cable subscribers never got to see it. It is now on broadcast TV. My Wife started watching first and I got more more interested after catching a little bit here and there. Roland and Moira almost made me leave, but David, Stevie, Alexis, and Johnny made me stay. We started watching the episodes that were later in the series first and they have now cycled back to the beginning. Without a doubt the Moira character got way more annoying, the way she is in the first two episodes is much more bearable. Not a fan of the ending. I wanted something better for Alexis. Great show and great cast."
18,"Let's face it fellow Canucks, with the exception of a handful, most home-grown sitcoms have failed miserably. Corner Gas is probably the last one that was worth writing home about. And before that... Probably Kids in the Hall and SCTV. And when you consider that our hard- earned tax dollars have gone into the CBC trash right along with all those failed attempts, it's downright infuriating.Add the loss of HNIC to their declining profitability, and CBC was pretty much up ""Schitt's Creek"". And it's a good thing they are...Levy and O'Hara, in the new CBC sitcom ""Schitt's Creek"", almost make up for the decades of disappointment. And Levy's real- life son (who plays the on-screen son) is hysterical. He came out of literally nowhere. Nothing significant in his repertoire - ever. And yet he is nailing this character! Love him. Thank goodness, otherwise we could never willing excuse the outrageous nepotism. Happy to see the classic duo together again. This witty, dry, sarcastic comedy fits perfectly in both Levy and O'Hara's wheelhouse. I don't see how it could miss. I can't even begin to guess the tax dollars this one is gonna cost us. But it's almost worth it.Holy Schitt, CBC... It's about time. Way to go!"
19,I hesitated watching this show because of the dumb name but I am so glad I finally did. Such hilarious characters who seem far fetched but are very relatable. This show has so much humor and heart that one second I'm cracking up and the next I get a lump in my throat. So well written and delightful to watch. I hope it goes on for more seasons it's truly a gem.
20,"This show is hilarious - the humour is both adult and a little bit cruel - and the cast is spot on - watching the 2 old pros O'Hara and Levi working together again is such a pleasure. The writing is excellent; jokes are not telegraphed,and the laughs come as much from the delivery as from the lines themselves. The device that drives the plot is the fact that the Rose family has come down in the world with a tremendous thud and now they have to live like ordinary schmucks. This works the best when attention turns to the two young adult children in the Rose family - it- they are truly clueless and very funny to watch. To sum up, Schitt's creek features great writing and great comedy - give it a look!"
21,"I love how people dump on a series based on the first episode or two and The Canadian = crap stereotype is unfair and tiresome. This show is quickly developing its characters and by the third episode has me intrigued. If you are looking for Two and a Half Men or the like, don't waste your time. If you are a fan of the Christopher Guest movies, or Arrested Development, you will be a fan. Levy Sr. and O'Hara are at their best, and the rest of the cast which includes comedy vet Chris Elliot have delivered very promising subplots so far. It has been my first look at Daniel Levy, Annie Murphy and Emily Hampshire and all three have brought immediate depth to their characters. Subtle, ironic humour, great directing, and an excellent cast have me hooked. We need more TV like this, so give it a chance!"
22,"I must admit to really struggling to get into this show in the beginning. After Season 1, I couldn't work out why the reviews were so good, I just wasn't finding it that funny, and wasn't keen on the characters, but I knew I had to keep watching. I think the mistake I made was expecting it to be as laugh out loud as something like Modern Family for example. With Catherine O'Hara and Eugene Levy who have made me laugh so much with things like Best In Show and a Mighty Wind I was expecting the same thing. But then it just clicked, subtle jokes, characters that become more and more lovable each episode, and really touching moments which have made me shed a tear on more than one occasion. By season five I was feeling sad that there was only going to be one more season after this. This is so well written, and the first time I've seen Dan Levy in anything, and he is just brilliant. If you're thinking of switching off, don't, keep going!"
23,"The first season of this show is funny and worth watching, which is pulled off without the show taking itself too seriously. In the following seasons, they somehow find a way to continually add character depth without ever violating the jovial feel of the original episodes. And the way they wrapped things up was perfect. The last few episodes were like a 50-cal rainbow gun, shooting all the feels in rapid fire. If you start this show, you're likely to get sucked in and enjoy yourself; continue on to the end and you're likely fall in love with the quirky inhabitants of Schitt's Creek."
24,TV needs more people like Daniel Levy! The whole cast is amazing and I can't stop watching it.
25,"Reading some of the negative reviews above made me question whether i was watching the same show as them. I found the show one of the better comedy productions Canadian television has put out in a LONG time. Is it everyone's cup of tea? Obviously not! Granted the premise is a bit silly and it IS over the top, but that's what made some of SCTV's skits and characters so endearing. And the writing is sharp and witty (although there are some misses here and there). Levi and O'Hara are in fine form, and the actors playing the children (one is Levi's son) play well off the parents. Add in some pretty quirky locals, and you have the makings of a pretty funny sit-com. If you were a fan of the old SCTV, chances are you'll enjoy this outing tremendously!!"
26,I have never laughed out loud more during a show. I just love it.
27,"My coworker told me about this show, so I figured I would give it a shot. My husband and I watched the first episode, and then couldn't stop. We ended up watching seasons 1 and 2, in about a week, and now we are rationing season 3, so we don't run out them too quickly as there is only one full season remaining before they start again in January.You know when you watch a show, and you generally only like one or two characters? I love all of the characters!! They all play their parts so well, Stevie, Alexis, Johnny, Moira, and David, I love Chris Elliot, and his role as the Mayor is perfect for him! His wife Jocelyn is spot-on, everyone is! It is like the roles were made specifically for the actors.It is very funny, but also touching. We laugh a lot, out loud, which isn't something I often do when watching TV. I also teared up a few times now, and so did my husband. I wish there were more seasons we could binge on...This show is fabulous!!"
28,"I'm gonna miss this show so much , it was everything a tv show should be . I honestly hope Daniel levy creates & acts more because he is truly amazing at what he does (as does the whole cast) I live in Toronto Ontario Canada where most of the cast is from & going to take a drive to see the rose bud motel some day & then start watching the series all over again . Canada 🇨🇦 proud 👍"
29,"I have watched this en-loop for a very long time. Tubas now makes me smile. It gets smarter and funnier every single time. Haven't seen season 6 but I live and breathe for season 5! I am a better person and like life again, and people sometimes, because of this show. Do NOT tell anyone that knows me though."
30,"This is really a Levy family affair. The Comedy is dry and wet depending upon the circumstances. Eugene's son and daughter are both in the cast, but only the son plays his son. His daughter plays a role outside the family. Most of this CBC production cast is Canadian with the American exception of Roland. Levy family have credits for writing and producing too.The strength of this series is definitely the writing. The scripts have some outstanding dramatic moments and dialog between characters that make a lot of other shows pale in comparison. That actually over-rides the annoying over the top characters in the series because it brings them back to being real. Credit Eugene and Dan Levy, a father and son team with this dialog. Granted the cast including them have talent, but without the scripts great dialogue, that talent would come up short.Johnny Rose (Eugene) plays the father who is very careful and yet careless at the same time. The reason this works so well is that this series is mostly set in a small town. This bankrupt big city family moves here in desperation as kind of a last stop after a huge set back in New York City. They move into a motel as it represents their last resort. Moria (Catherine O'Hara) is an extremely annoying mother and former soap actress who is overtaken with herself and her family of wigs. She is sort of in need of a new job for her ego sake. At the same time she is so concerned with the family and adjusting downward from the mansion life style and big city.Speaking of self absorbed, daughter Alexis Rose (Annie Murphy) has not only that in common with her mother, but she is also Intelligent and Flighty too. This plays off Moira well as there are times Alexis can be annoying but more often than not she is annoyed by the rest of the family. She also seems to find men to easily and is poor at picking the right one, much less getting the right one and then losing them at least twice.As annoying as Alexis is, the person she is closest too and annoys the most is David Rose (Dan Levy), the brother whose the exact opposite of his father. David talks faster than anyone else, is obsessed and paranoid all at the same time, and at times is more like Alexis closest sister rather than brother. He has all the most outrageous wardrobe and yet has better tastes in clothes than Alexis though some of his prowess is gotten from his mom Moira who besides her wig has some outrageous tastes of her own. David is out there in more ways than one, as he sort of shares Alexis tastes for men which gives them the closest bond and brother and sister can have.When they move into Schitt's Creek, the motel worker is Stevie Budd (Emily Hampshire). She is very underplayed early on in this series but she often becomes the stable person who all the family and cast play off. While you would not think so at the start, by the end of this show I love Stevie the most.
While she is strong and independent, she is the only one who can say and do the right things at the right times. Without Stevie, this show just would not work as well.Then we have Roland Schitt (Chris Elliott), the Mayor of Schitt's Creek who more often than not is off drinking beer and doing some grass early on. He always has outrageously wrong things to say and do. Roland goes off on tangents that lead into disaster which his wife Jocelyn (Jennifer Robertson) tolerates though at times this wears thin on her.As the series goes along Twyla Sands (Sarah Levy), the cafe waitress gets more and more involved in the story. The slow development of her character is really put on the back burner until the middle of the series. All of a sudden you realize she can act, and her role becomes more defined as an anchor for the family.A couple of seasons or so in, David Rose finally meets Patrick Brewer (Noah Reed) who becomes the apple of his eye and helps David find someone stable he decides to bring into the family. David makes some mistakes along the way with his new business partner but then thanks to Stevie realizes who Patrick is to become in his life.While past failures pretty much overwhelm the family early on, the small town and the folks in it help them find strength and opportunity to come back. There are messages here throughout the series about relationships and how fragile they can become while when the strength develops how the most unlikely of people can team up and accomplish the most unlikely of goals. While the ultimate event to top off this series, the wedding of David and Patrick is accomplished, there is so much more going on around it that the series makes everything seem like positive things can truly result from chaos.This show proves that a tuba theme fits the goings on just fine., and going up Schitt's Creek isn't as bad as it sounds. Even having the name Schitt can be better than it sounds. They even manage to cross the lines of abnormal versus normal without being offensive and have fun doing so."
31,"""So it's about how you live your life. You know, doing what makes you smile. And being here, getting to hear your stories over the past few years, even the scary ones... that makes me smile.""Where was this show all my life?Sometimes while watching something so pure, you feel so good that you don't want it ever to end and you become so much a part of their journey that you're no longer just a fan watching the show, you're in it as a character. You feel what they feel, you get sad when they're sad, you cry with them, you smile with then and you love with them.Schitt's Creek is everything good and pure in this world. Such a fun ride with lots of laughs and emotions with a brilliant cast and exceptional writing. So overwhelmingly heartful and a show that celebrates love.
Unlike most of the sitcoms nowadays Schitt's Creek sticks to a certain plot. A rich family of four who looses all of their wealth and finds themselves in a place where they never envisioned themselves to be. Two joined bedrooms in an old, rusty motel in a sad old town. However, the best thing about this show is how they all grow and evolve and becomes better versions of themselves and finds the family which was missing within themselves.The level of character development in Schitt's Creek is admirable. Each and every character grows and develops in such an incredible way, subtle and maintained enough to keep a perfect pace throughout each season.Eugene Levy as Johnny Rose plays the father of the before mentioned disorganised family. He is the pillar that holds them together, he sacrifices his needs to keep his kids and wife happy. He is a father that you'd want as your own. Johnny's not always the funniest in the room but his compassion towards his family and friends is one of the purest things you'll ever see in a tv show.Catherine O'Hara as Moira Rose is another superbly portrayed character. From a stone-cold heartless washed up tv actress to a somewhat loving parent and a friend. Her style, poise, elegance on screen is really something and she makes it look so effortless.Annie Murphy plays Alexis Rose, who also does such a great job playing a challenging character like this one. It was such a journey throughout the show to see her character grow from a rich pampered spoiled kid to finally find love and valuing his friends and family.Daniel Levy as David Rose, well he is just flawless and the very best thing from Schitt's Creek. I sometimes rewind just to see his facial expressions and admire the level of acting. He is also a co-writer and director of the show alongside Eugene Levy. Also, David and Patrick are now one of my favourite tv couples. The two scenes where they sing to each other and of course the wedding scene is so darn perfect. :')But among all of the characters, Stevie might be the most relatable and down to earth. Also, Roland, Jocelyn, Twyla, Ted and even Bob.. god I love all of them! Reminds me of The Office.This show takes me back to the good old days when I used to watch only sitcoms all day without a worry in the world.
Sad that I finished it so quickly but once a wise man said, ""Don't be sad that it's over, open a bottle of Zhampagne and be happy that it happened."" and here's hoping that I'll find more shows like this one that makes my heart filled with joy because in the current environment our world is in, we need more shows like Schitt's Creek."
32,"An absolute stress buster . A cute loving light hearted comedy show . Initially I found some of its characters quite irritating , but than eventually , I literally fell in love with the show and it's characters . Will be watching it again."
33,"First off, this excellence in writing, casting, and performance stands without any criticism whatsoever....
But if we were all to dare to look to improve excellence(as is within our human condition)...I would have to say a ball has been dropped and rolled away into a far corner in the department of David Rose's hair. With David's personality being so specific with taste and such particular standards about what he considers acceptable, it seems that by now we would have viewed a very entertaining scene with him attempting to get all his hair needs met in the smallness of this place. Spas in other towns are mentioned, and in season 1 there is Moira and Jocelyn after a visit to Janine, but this subject is still very ripe for the picking if you ask me. I am a professional in the hair industry for 25+ years, and I am very curious as to how David Rose has not had any explainable verbiage given as to the continuing perfection of his hair. What gives?
On a different note, I cannot seem to get Tina Turner out of my head ever since season 4. You are all truly, Simply the Best."
34,"This show was such a delight! I enjoyed watching all the actors, they did such a great job and had so much chemistry with one another. It took me a few episodes to get into it but I'm glad I stuck with it. It just got better though the seasons."
35,"I'm really not sure where to begin but here goes.. I had this on my watch list on Netflix for a fair while as I've always been a huge fan of Eugene Levy, so for me it was a must watch. I dont think a single episode had me lose interest or not laugh my head off! This really is relatable emotional roller coaster with the best cast you could possibly imagine. I would love to see more things to come created by the amazing Daniel Levy! I thought it was fantastic how much they looked alike when i was a few episodes in only to discover there are 3 members of the cast from the Levy family so it made sense. I'm not going to through any spoilers in but if you want to watch something you cannot put down, which will make you both laugh and cry, then Schitt's creek is one hell of a watch, I also never really rate anything 10/10 but this is everything!"
36,"I love this show! Not many shows catch my interest these days, but this one is top notch hilarious!"
37,"Its a joy to watch a show that youve heard of before but never expected much from it so didnt end up watching it...and then kick yourself for not watching it sooner. The cast gels perfectly and you can tell they really enjoy working together. Writing is supberb, very funny at time and out of nowhere its very deep and heartfelt."
38,"I'm a sucker for comedy, since laughing is one of the perks of life. So I decided to check this show out - new series, I didn't get my hopes up too high. The first episode had me more puzzled than smiling. With the second episode I started to get it, and I laughed out loud at tiny bits of detail that were so hilarious.The humor is crispy and dry, clever and understated. I was thinking Party Down and It's Always Sunny in Philadelphia, not because these shows are similar, just the opposite, they stand apart from the rest. Originality is a fine thing you sometimes have to get to know before you embrace it.The father and son team - creators, actors, characters - are funny just flexing their massive eyebrows. But they are not everything; the whole weird idea and well chosen cast are wonderfully put together. I like this one, I hope it will grow, it sure as hell has potential:-)"
39,"The first season didn't have its ""voice"" yet, then halfway through season two I couldn't stop laughing! Season 3 is even better! Give it a shot it's a perfect Netflix binge worthy show"
40,"People writing the negative reviews need to expand their ideas of funny beyond ""friends"" or other standard network fare. Besides an outstanding ensemble cast, the over the top camp of the show makes it refreshing and funny as hell. The cast members success in committing to their characters and executing them believably shows the caliber of artists they are. Performing in roles this exaggerated and creating a real individual instead of just a caricature is, in my opinion, entertainment! I keep checking for new episodes and in the mean time I watch past episodes over again . This is truly a fun and entertaining show."
41,"I heard about this little gem via a few facebook friends who had recently binge-watched it on-demand. Tardy to the party I started season 1 about 2 weeks ago and am almost through season 4. I love this show.It's not a traditional canned humor show. It's a character study that requires investment. Every character on the show has layers and depth only revealed a after you've ""known"" them for a while. The plots aren't exaggeraged but feel comedic, the dialogue whimsical yet realistic.Give it a full season before you decide. I was on the fence for a long time but now really care about all of the characters like the family they are becoming."
42,"The comparison to Arrested Development is inevitable, but Schitt's Creek is different in that it has character growth which, for me, is as much an important driver of these ""from riches to rags"" stories and the humor in them.
A note about the cast: this is one of those shows where you can'timagine any of the characters played by anyone else. Catherine O'Hara and Dan Levy are unforgettable in their roles and ..someone give Eugene Levy's eyebrows an oscar already! :)The first 4 seasons are a treasure, but season 5 feels like the show is getting dangerously close to the bottom of the comedic barrel. It's evident the writers are manufacturing the same overused conflicts in every comedy: Johnny walking in on Stevie taking nudes, the whole ""your boyfriend kissed my boyfriend"" bit between Alexis and David, etc.
Also, as the show goes on, you start wondering whether the town was as rundown and off the beaten track and it was orginally suggested: in how many dingy towns does a shop selling upscale body lotions, lipbalm, candles and luxury cheese stay profitable???All that said, watching the Roses out of their element, and how they try in their own clueless, haughty, self-absorbed way to start over, gets one to care a lot about these characters, what happens to them, the lessons they learn and the victories they manage to score: they may not be 100% relatable, but they are lovable!"
43,"Not a fake review.I rarely write reviews, but was reading the reviews for Schitt's Creek and got tired of all the unnecessary hate. This is a solid show and certainly doesn't deserve the horrible 1 star reviews it is receiving. If you don't like this show it is because you don't get it. It is much deeper than it appears.Let's start with the name 'Schitt's Creek'. Already you know the show is going to be a bit on the goofy doofy side with a name like that. However, that is not all it is. Sarcasm, wit, talent, and depth permeate this show by way of refreshing jokes and characters.Have we seen a hundred Roland Schitts before? Yes, but this time he is played by Chris Elliot which makes all the difference. Far smarter than he looks, Chris Elliot's 'Roland' is a gem of a character especially when paired with his adorable wife Jocelyn Schitt played by Jennifer Robertson. Roland and Jocelyn Schitt have real heart. These two nail the small town couple who not only love each other, but love their town as well. (Speaking of love, pay attention because this show's main theme is love if you take the time to notice.)Stevie Budd. Ah, Stevie. Played by Emily Hampshire, Stevie is your typical ""over it"" girl. She has seen it all, heard it all and is rather unimpressed with it all. Her personality is deeply dry, sarcastic, and sometimes dark. She is also very capable and is often the voice of wisdom and reason. With all that said, she is tough, but isn't callous. She is caring, giving, and is a wonderful friend. We also get to see peeks of her weak side, the soft center protected by the hard exterior.Note: While Stevie is a great character, she plays the best off David. I hope the show brings their closeness back as she seems to have been put on a shelf after the Stevie/David hookup thing.Now, onto the Roses.
Let's start with Johnny Rose played by Eugene Levy. Alright, Levy is comedic gold. Always has been, always will be. Does he serve up the level of talent that we have all grown accustomed to in THIS show? Yes! Yes, he does, however he does so with restraint. What I mean is, there is not supposed to be a main character of the Roses. Each Rose is meant to shine as brightly as the others without the show playing favorites. Now, each viewer will have a favorite (mine is David Rose), but the greatness here with Eugene Levy's character Johnny Rose is that he isn't pushed forward. If Johnny Rose was made to be even a little bit more in the spotlight, he would steal the show for sure! That, thankfully, is not the case here. We get to know each Rose equally.Johnny Rose is an interesting character. He has the hilarious without-a-clue Dad vibe that Eugene Levy is known for. Always very slightly confused, Johnny is completely loveable. He is by far the kindest and most down to Earth member of his family despite having been the most successful. His ""let's make this work"" attitude is a breath of fresh air amongst his ever complaining familial companions. He is a good man doing the best he can in a ""Schitty"" situation. Love him!Moira Rose. First, I think it is important to state the obvious fact that Catherine O'Hara, who plays Moira Rose, is just as talented as Eugene Levy. These two actors have played alongside each other a few times, and it is always wonderful. The on screen chemistry of Levy and O'Hara is fantastic. I have no doubts as to why O'Hara was chosen to play the wife of Johnny Rose.Now, with that said I must admit that Moira Rose is my least favorite of the Roses. Ugh, I hate saying that as I truly adore Catherine O'Hara, but because this is an honest review, I have the obligation to be 100% transparent.Moira Rose was a daytime television star turned rich socialite. She has a slightly inflated sense of self which makes her descent into reality even more entertaining to watch. She is the Rose that has the hardest time adjusting to their new lifestyle. She is a very loving, supportive wife as well. (I do love this aspect of Johnny and Moira as they could have easily been given a bad marriage, which many people have, to showoff the success of the marriage between Roland and Jocelyn Schitt.)Moira is intelligent, sexy, unpredictable, classy, and emotional. She is a very well rounded character with more heart than might be first guessed. She is a star of a character. My issue with Moira Rose is in the details, specifically her clothing and voice/mannerisms. Her clothing is unrealistic and way off character. It takes away from her class and sophistication. Her with collection is confusing. As for her voice/mannerisms, I find them to be off putting and distracting. I've never heard anyone speak the way Moira speaks, which makes her character feel false. If Moira's lines were delivered with normal conversational inflections, and her wardrobe was brought down a touch, she'd be a far more enjoyable character to watch.Now onto David Rose. I LOVE David. Played by Eugene Levy's son Daniel Levy, David Rose is one of my favorite characters of all time. I say this with a love for Hyacinth Bucket from Keeping Up Appearances, Lucy Ricardo from I Love Lucy, and Basil Fawlty from Fawlty Towers. David Rose is hilarious! He could have a show all to himself. He is bold and brave, sweet and shy. A truly dynamic character. His repulsion at so many things never fails to bring a laugh. He plays well off of every single character on the show, and is often the character that is most relatable despite his over the top wardrobe (which, in this case, does work very well) and his confusion with normal life. His facial expressions, mannerisms, voice, and delivery of his lines is spot on. He changes so much through out the seasons in a truly charming way. While there isn't really supposed to be a main character, if I had to pick one I would say it is David. Daniel Levy really has followed in his father's comedic footsteps. I hope to see more of Daniel Levy in the future.The youngest of the Roses, Alexis Rose, acted by Annie Murphy, is perfection. This character is, sadly, the most realistic of the Rose family. She is like so many ""Instagram girls"" out there. Selfish, immature, vapid, materialistic. Alexis is a disgusting human being...in the beginning. At first, I could not stand this character and wished she wasn't in the show. However, as the show progresses, she has changed so much while still retaining her personality. We have seen her fall in love. We have seen her heart break. We have seen her work hard to better herself despite her situation. Alexis is perhaps the most simple of the Roses, but is definitely worth paying attention to.All in all, this is a solid show with characters that are much deeper than they first appear to be. If you don't like this show, it is because you don't understand it."
44,"Perfect, just perfect... Hilarious from the opening scene to the last scene of the last episode.If we all lived in a community of tolerance, laughter and love like the folks of schitts creek the world would be fixed...This must be watched chronologically to truly feel the character development...Heatbroken they'll be no more new episodes..."
45,"If ever a TV show that demanded full-length feature treatment, it is this gem."
46,"I'm in love with this series. Daniel Levy's writing and comedic acting is the best I've ever seen.We all know the acting between Eugene Levy and Catherine O'Hare Is like breathing 😊So seeing this new talent (to me) was so refreshing!Please keep doing what you do best. Making people laugh, then cry, then think.Love. Love. Love you all.Gabrielle"
47,My favorite comedic show hands down. Each character was relatable. Loved each development. I have never loved a show from beginning to end. I was sad when it ended but glad at the same time. The writers didn't stretch the story line. Began and Ended perfectly. This show is a MUST WATCH!
48,"I stumbled upon this incredibly amusing series one night and I am now watching it for the 3rd time in a row. I love it and the humor is just brilliant. I have never watched a show that has every character so perfectly cast. Wow! David, Patrick, Alexis ... my best! The relationship between David and Patrick is so beautiful and special... I do however love the scene in the motel with David and Jake when the family all intrude. Haha. That was so brilliantly done. I also love how at the end of season 6 it takes you on to learn about the characters and their feelings about acting in the show for 6 years. I also discovered ""Twyla, David and Johnny"" are family in reality. Just the best series ever!"
