,0
10,"Criminal Minds shows the viewers that it takes wits to beat the bad guys. The common link between CM & CSI is that the question of ""How?"" is always more interesting.The only difference: CSI centers around physical evidence gathering & collecting the pieces to solve a puzzle.Criminal Minds involves more psychology & sociology. We, as viewers, want to know what makes someone tick as a way to prevent crimes from occurring again.Another reason why I enjoy this showed so much is how the characters put their expertise in play to solve some of the most twisted people around.As casting is concerned: Patinkin is perfect as Jason Gideon. If you think about it, he's more like a professor citing famous lines from Einstein, Faulkner, etc.When I first read those lines, it didn't make sense at first, but as you watch each episode , the lines that Gideon cites has more meaning to it.For example: Einstein: ""Imagination is more important than knowledge.Knowledge is limited. Imagination encircles the world."" Gideon is saying that the human mind is the deadliest weapon of all, & we are capable of anything & everything of achieving all kinds of possibilities.In conclusion, Criminal Minds is the kind the of show that anyone can enjoy."
11,"What ever happened to decent script writers in America is probably a TV show that would garner an amazing amount of viewers and positive reviews (if they can find the answer), because for the past few years, this show has declined in quality very heavily, in no coincidence to the demise of similar shows like CSI and Law and Order, whilst at the same time seeing a massive surge in quality comedy shows, such as It's always sunny in Philadelphia.The actual attempts to keep the show going are becoming more and more embarrassing, with the current long term cast now unlikely to ever see acting jobs after this show ends in the likely next year or two.The fact they have taken on actors from shows that were canned, more likely due to the appalling acting from themselves, is even more testament to the shows demise.If you really want to watch this show, check out the early days, series 1- 10, and be enthralled by good TV, but after that just leave this one alone, it is so embarrassing to watch that even Canadian TV does better!"
12,"I really love this show. I have always been interested in criminal psychology, and after going to school for a degree in Criminal Justice, someone (my professor) told me that this show was starting up and to watch it.It is so wonderful! It really goes in depth with how profiling really works. It keeps a great story line all the way through, with many twists and bizarre themes. The characters in the show are established very well, with interesting personalities that really hold the show together.Crime+Psychology=Criminal Minds.And that's the truth."
13,"I have watched this show since day one. I am sorry to say without Hotchner this show is doomed!!!!!!!!!!!!!!!! The woman that is now in charge was so-so as just one of the group but as the boss she is pathetic! The three newest ""actors"" are really bad. The black woman that used to be Ross' girlfriend on friends is okay, the hispanic guy is mediocre and the latest guy, the MONOTONE black guy is just so horrible, how could anyone have cast him on this show??????? Just listening to his boring voice is enough to put any insomniac to sleep..........This 12th year should be the downfall of this show. When 2 of the best characters are no longer on the show after such a long run and are replaced by such horrible actors, it is surely doomed. Hotchner was the very best character on this show and without him and the way this show has spiraled into the depths, I think season 12 episode 10 is the final one for me. Goodbye Criminal Minds."
14,"I absolutely hate the inconsistent way they resolve the cases. One of them will, OUTTA NOWHERE come up with some phrase or thought that will magically turn into the solution to a problem they haven't dug for long enough.There's one episode where a kid is missing and the teacher is trying to save them. So when he's interrogated he says ""I was trying to save them"" and one of the cop guys starts going ""save them ...save them"" so he gets excited and writes ""saved them"" on a paper. now that's MAGICALLY the password to this guy's computer. I mean, seriously? who the frack comes up with this bull? I've wrote movies/video games/TV shows 100 times better than this and I can't find anyone to give me an opportunity, but these pot heads are writing full seasons?PS: how THIS show gets as many seasons but firefly doesn't is beyond me."
15,"Hotchner is the legal mind, and the one to keep everything together. The show now suffers without him. ""Wheels up in 30,"" just doesn't sound the same coming from others. Don't get me wrong, I like the other characters, but Hotch was the glue. Egos need to let it go and do what is right not what you can do to throw the playground tantrum to get what you want. No respect for people with money using that as a means of getting their way...childish!!! Hotch started on this show and his character was the most interesting. He needs to be back on the show or I feel the show is going to reach a slow demise."
16,"This is a quality programme, I found it a few weeks ago it was on after CSI Vegas and myself and the girlfriend decided we would give it ago, After all variety is the spice of life. Within ten minutes we were hooked the cast is so well assembled we especially love Dr Spencer Reid, He is comes a cross like a real nervous geek, In his own words he looks like a teaching assistant. I think the stories are very well thought out, and the acting is super. I never thought I could take Thomas Gibson as a serious actor after Darma and Greg. But I think he is so good in this, You can almost hear his brain ticking over as he mulls over any given situation. As for the rest they all gel so well together. This programme will raise the tension so high within the first ten minutes and will leave you hanging of the edge of the edge of your seat until the last very moment. It's amazing. This programme has definitely made it into my must watch TV schedule along with the CSI franchise Cold Case and Law and Order SVU."
17,"I have to say that this is my absolute favorite show on TV. I use to say that about CSI or other shows that touched a little on profiling. But I love psychology. And we have seen shows that we may have liked like the profiler that we know isn't correct. It doesn't happen that way. I will say that I enjoyed it.The only other show I truly miss is Fox's The Inside. That was a good one as well but nothing like this. I have bought at least ten books on profiling that discuss different types of psychopaths,how they were created and the different psychological issues that surrounds their behavior and fantasies. How because of their bad experience during childhood and after they have learned to profile and manipulate people,the disorganized crime scene compared to organized scene and mixed crime scene and what it tells you about the unsub. Learning their geographic profile. All these things are in this show to give us a pretty reasonable idea of what they do. How they are made. Why they exist and do what they do. I find it fascinating not only to watch psychopaths and their crimes but to some extent through their fiction, learn something about them. John Douglas says he saw John Gacy and looked him right in the eye when in fact he never did so I don't really take his word about what his job was like. But many others, like Robert Ressler describe this profession in a similar way as Criminal Minds. I hope it stays on. It is the coolest. Just to clarify, I like learning why they do it. I hate what they do and how it hurts people. I don't wan't people to think I enjoy entertainment for the sake of seeing people pain or horror. I think you will enjoy this show too. The actors have a great chemistry together already. Reid is my favorite. He makes you laugh when he really is meanting too. He give the crew the most character I think."
18,"They always replaced actors in this tv show, and many fans didin't like this (myself included), but eventually some would come back. and in season 12 they simply remove the best actor, agent hotchner (tomas gibson) without explaining anything about it.
And they replaced his position with Emily Prentiss? And not JJ? Emily is the worst character, wasn't missed during her absence in the show.
was the worst decision ever.. I think a lot of fans hated the show after this season. I always bought all seasons and I regret buying this box of 12."
19,"So I've been watching this show ever since it's beginnings and all I can say is that I'm sick of it... 5 seasons would have been enough. But since I have a mild OCD that urges me to see things to an end, I can't stop watching.Joke aside... this has become a painful to watch show. It has nothing interesting anymore, it just repeats the same formula over and over for the sake of ratings and/or money. Next to no story whatsoever, just episodes almost without any connection. Just pick an episode and watch, you're not missing anything. Writers out of ideas? Or perhaps due to lack of ideas, they're trying to turn some watchers into sources of inspiration?But I digress...The thing I find annoying is that although it has an interesting intrigue (actually 2 now) it isn't properly followed through, leaving the viewer wanting more, but all he/she gets is yet another stupid episode on a random subject.I'm going to leave out all the abundant plot holes and bloopers because hey, it's a movie, it's fiction, it's not supposed to be perfect but what they're doing with the ""story"" is just ridiculous.I really hope this show ends soon."
20,"Criminal Minds seems to fall in the category of popular enough that people who loves lazily written, simple to follow, repetitive garbage will watch it in masses, but bad enough that most critics, professional or online, prefers not to acknowledge its existence. I normally don't do reviews, however with this show heading into it's 9th season, proper criticism is long overdue. Crime procedurals is not a TV genre I'm a fan of and generally avoid them. However I started watching this show after seeing the short lived series Higher Ground and thinking AJ Cook really had potential. After seeing all her later movies, this show was all that's left so I started watching it and hoped it wasn't too bad. I set my standards too high.Saying this show is unoriginal is an understatement. I don't think there's a single thing about this show that wasn't taken from somewhere else. Heck the creators admits to taking ideas off real life cases. First off the characters. They are cardboard stock characters from other crime procedurals. Some of them are blatant ripoffs when I hear more about other crime procedurals like NCIS and Numbers. You got the old wise mentor, the apathetic boss, the tough guy, the socially awkward genius, the woman who can hang with the boys, the token eye candy, and stolen from NCIS, the computer expert who's suppose to be wild and funny. If they don't sound cliché enough, their distinction is maximized. For example the apathetic boss is so devoid of personality that the actor didn't felt necessary to give him any facial expressions. The tough guy is always the one tackling people. The socially awkward genius has a social past so pathetic Steve Urkel and the geeks from Big Bang Theory come off as more realistic people. The token eye candy (AJ's character) is basically a glorified extra who barely does anything. Their wardrobe never changes either just in case it's not blatant enough what type of characters these are. Boss is always wearing a suit, tough guy is dressed up like he's running a military obstacle course, genius looks like he works in a cubicle, the female agents are dressed up like GQ models and the ""funny"" computer whiz has over the top hair, layers of makeup and an outfit that overall makes her look like some sort runaway from the circus.As for the story, what story? It takes ques from CSI and every other popular CBS crime show of having that overproduced Michael Bay inspired look as well as grotesque and shocking images and ideas. CSI started this with their forensics and dead bodies while Criminal Minds seems to be aiming for as close to Saw levels. Cause you know, Michael Bay and Saw is what people like to flock to. Episodes themselves are completely by the books. Opening scene will be about the case in question. We hit credits then someone on the team will cite some historical figure at the beginning and end of every episode. This idea apparently was stolen from another crime show. Team presents the case so the audience can follow what's going on. Killer is almost always a guy, victims is almost always women, local authority is almost always incompetent morons. Team will try and piece things together while the killer is doing something that escalates the matters. This is how episodes constantly keeps you on edge. They will also play overly dramatic music to let the audience know how they should be feeling cause things aren't blatant enough already and this show likes to treat it's audience like morons. Though if people actually think this show has great writing then I guess the creators aren't wrong there. The team figures it at the end then gives a exposition dump, if they haven't already, to the audience, uh, I mean authorities like they're reading off a script. Okay they are actually reading off a script, but you're not suppose to make it look like they are. They always make it in the last moment with tough guy tackling the killer. Case has been solved in the course of a day or two. The End.This is all then repeated in a infinite loop until this show gets cancelled. Everything this show specializes is pretty much everything I hate about the crime procedural genre. There's no story or character development at all. The most you get is if something is happening to the actors in real life (like they're leaving the series) and the writers are forced to accommodate to the change. Speaking of change, the cast has been changed a number of times and the new actor generally looks like the last actor. How original. Well to be fair, they did try the bold move of replacing AJ's token eye candy with Rebecca Locke from the series the Inside. I'm not kidding, it's Rebecca Locke with Rachel Nichols playing her also, except she has CM's craptastic writing behind her. Most of what you know about the characters are given in throwaway lines that never gets followed up on. Not that it matters, whenever they do try and develop these ""characters"", it's always cringe worthy. If the writers just happens to be planning (read: not a reaction to real life) to bring in a character that gets close to a main cast, they are sure to die just for more shock value and things reset back to status quo: the way the writers like it. It's apparent shock value is the only writing skills the staff has. There's not even any concept episodes shows like these like to try out once and a while. You know the episodes that's completely different from the usually. I'm utterly convinced the writers of this series does not have a creative bone in their bodies.I cannot wait for the day this series gets cancelled cause good riddance and hopefully I can enjoy AJ Cook in something again."
21,"This show used to be great, but after the first episode of season 14 I couldn't stand watching it anymore. I realize that the show was never terribly realistic (who wants to see that?), but now it's just absurd. They solve cases in the most nonsensical, far fetched ways and some of the motives behind the killers are so incredibly stupid I just cringe for the writers (like the dude that used to play pirates as a kid and ended up drowning people. Give me a break).Also, I absolutely love Reid and was always entertained by him being a super genius, but now suddenly everyone on the team is a super genius too and they all know every arbitrary fact about everything in the world? Please! In the first episode of season 14 practically every person on the team knew everything there is to know about the number 300 and use some arbitrary fact they pulled out of no where to find and save Reid. It's more like a magic show now than it is deduction and actual profiling. End the show already!"
22,"I can't in my wildest dreams understand how this show have a rating above 8. It always starts out fairly good, but then in all episodes ever made of the show, the plot holes or leaps in logic begin to come up everywhere. The show is an 8 until 70% of the episode has been played. Then the last 30% ends up in buggery. It's almost always the same. Every episode has a lot of good and smart points in the beginning. I understand, there's some smart writers among the writers, but why must you every time end the episode with lazy logic, simple solutions which are painful to watch logically. When so much else in the series is well thought out, this is sad to see. This series could be so much better, if only they stop the dumb solutions. I understand there is a time limit to every episode, but please, stop the dumb endings. Many other series manage to keep up the logic pace, why can't you?"
23,"I been viewing this show since it started and all I see is the same Plot. ""unsub"" is deranged FBI must come in to help ignorant police and local detectives who cannot point out the obvious but somehow these ""Saviors"" must help us ""normal"" people out like we cannot decipher things out ourselves. Plus we must sit through the ""bad"" agent Derek Morgan work out his demons by beating out suspects (who are somehow related or the actual perpetrators) to reconcile his demeanor. I would only continue to like this show if somehow they would change the setting. like the police in whatever city they are in would not be so ignorant and make a difference. Kind of makes you think of how Hollywood sees the People and would recognize. But I guess if it sells it sells."
24,"The characters in this show rarely talk to each other in a realistic manner. You can divide the dialogue into categories: putting someone down, describing an ""unsub"", delivering plot points (narrative), cool sounding sound-bites and the occasional, extremely rare, actual human interaction.Who ever heard of a team of 5 people giving a presentation to a local police detachment where each team member speaks one sentence in a choreographed verbal merry-go-round. But this happens in each and every episode.Predictable per episode: - the black guy will tackle someone without any assistance just before everyone else arrives (I guess he drives in a different and faster car) - the local law enforcement are idiots and are berated as such multiple times - the word ""unsub"" will be repeated multiple times and other ""technical"" terms will be used to make the team sound extra smart and then the terms will be explained to the locals who are too stupid to understand - one character will walk into a room and ask another ""whats up?"" at which point the other character will explain some detail of the case as if the first person had no training whatsoever. In reality this is just talking directly to the audience and delivering plot points to move the story along according to the predictable fill in the blanks script pattern.Horrible, yet typical crime drama."
25,"The drama/mystery/thriller ""Criminal Minds"" is truly an amazing show. I started only watching it couple of months ago, and I can't believe that it took me so long to discover it. This is the show where each episode reminds me of my favorite book on the subject of finding the serial killers by trying to get inside their minds and to think the way they do, and equally terrific adaptation, Red Dragon by Thomas Harris/Manhunter by Michael Mann. Again and again the team of the brilliant profilers, fly from their headquarters in Quantico, VA to different locations all over the country to put their minds together and complete the profile of the mysterious unsub (unknown subject) and to prevent the next strike which would be deadly. This is a very difficult, demanding and exhausting job where the lives of innocent people are at stake and every minute, even second matters. This job takes its toll from every member of the team. Often they have to make very difficult choices and more than once they face the deadly danger not only to themselves but to those who are the closest to them. Since I started watching the show, I am trying to catch up the seasons that I missed, so I watch the re-runs every time I have a chance getting the ""crash course"" of Criminal Minds. What amazes me that watching so many episodes in such short period of time only makes me wanting to see more. I don't recall a single mediocre episode. All of them share the intelligent writing, compelling story, inspired acting from the regular members of the cast (an elite team of FBI profilers - BAU analysts) and the guest stars. I like the music score and the choice of songs is very fitting for each occasion. I also like the famous quotes which one of the team members tells in the end of each episode, which sums up the story perfectly. More than once, I was moved deeply by the way the story was going and its resolution. What keeps me entrancing to the screen during each episode is the brain storm, the collective mind of the team putting the evidence, the small details together, analyzing them, searching for the right question to ask their super computer analyst Penelope Garcia; so she would perform her magic and come up with the one name - of the unsub who must be stopped before he attacks deadly again.I also noticed how masterfully the creators make the references not only to the real life famous cases but to the earlier films and books. I recognized the references to Tom Harris's Dr. Hannibal's books (the horrifying parts of ""Hannibal"" made one of the darkest and devastating two-hours episode) and films, to ""Perfume: The Story of a Murderer"", to ""Natural Born Killers"". One memorable episode paid homage to both ""Psycho"" and ""Sunset Boulevard"". Often, the writers find the subjects for the episodes from the latest news. But no matter where they find the topics for the show, each episode comes out as gripping and absorbing from the first moment to the very end. To put it shortly -the must for the fans of the genre."
26,"From the introduction of the first episode, I was hooked! I especially enjoy the quotes and comments at the opening and closing of each episode. Of course, the plot and characters are what make it work. I'm not a ""TV watcher."" This is the only show I watch faithfully. Other than this, I watch the news or rent a movie. ""Criminal Minds"" is what I look forward to on Wednesday nights. The suspense, the variety of characters, the humor - what a nice mix. Pantikin is such a father figure for the cast. Matthew Gray Gubler as the resident genius Dr. Reid is a hoot! The women are gorgeous. Shemur Moore makes a sexy Derek."
27,"I officially stop watching this stupid show tonight after seeing the premise: beating people over the head, tying them to a car bumper & dragging their bodies on the road. I started watching this show 5 years ago because I like Joe Mantegna, but he's only in it for the paycheck. The early seasons had intriguing stories and chemistry among the cast. Now every single episode is about a sick, sadistic man (usually) who abducts people and cuts their body parts off, or tortures people to death because the writers can't think of anything else. In one episode, a killer gouges victims eyes out. Another, he cuts their ears off. Another, he cuts people's internal organs out.The ""team"" look like a bunch of GQ models, simultaneously spouting out their textbook knowledge of Criminal Science, but not actually conversing or listening to each other. They all talk at the same time, and even finish each others's sentences. They act so intelligent, like they have Masters degrees in Criminal Justice & Forensic Science, but they don't get a speck of dirt on their designer clothes. It's so phony, it's ridiculous. I love dark, violent thrillers, but challenging, original stories that we care about, and characters who have conversations, not all talking together as if they know everything. I'm glad everyone else likes the show, but I can't take this same old formulaic, conceited nonsense anymore."
28,"This show thinks it's so smart, it takes itself so seriously - it makes me nauseous.I just came from doing laundry at the laundromat. Unfortunately, there was a TV there, and this awful excuse for a show was on the entire time I was there. I tried to stand on top of a table to try to turn the TV off the show was so excruciatingly bad and annoying, but I couldn't manage it. So, I just had to sit there and wait for my clothes to get done with this trash on.There was a scene in this show where this unbearably cheeky guy was like, ""He was wearing such and such brand of shirt, which indicates he came from the neighborhood of such and such because the socio-economic dynamics of that neighborhood match the victimology of the yadayadayada."" Right. That's how real life works. There would never be any uncertainty, any painstaking investigation, any drawn-out process, any wrong conclusions. Everything, every answer, is right there for the taking and it's found in one second. Yeah, right, that's how things work.This show is absolutely terrible. It's one of the most annoying shows I've ever seen. It's very, very, very bad.While doing laundry tonight, I wanted to rip the TV off of the wall and throw it off of a bridge, this show is THAT bad."
29,"The profilers, out of thin air, magically know the age sex and past of way too many of the people they're chasing. Profiling is one thing but this gets way overboard. And the conclusion always has a hostage with a gun or knife to their neck. Plus how many times do we need to hear someone call out in a dark building ""hello is anyone there"" or say they're calling the police and turn their back so they can get hit. Instead of good scripts the writers take too many liberties and too often the easy way out."
30,"This show is about a team of investigators, headed by a quirky, omniscient father figure, investigating violent murders. Sound familiar? It should. This is just another CSI. And not a very good one. Within the CSI spectrum, I'd place this below Miami, but above NY, which isn't saying much, as Miami and NY are pretty mediocre television.The acting is good, but the actors have nothing to work with- the writing is completely paint by numbers. Each show follows a cookie cutter formula, the plots rarely extend over multiple shows, the character development is feeble and the show has almost no humor. Every episode involves a last minute 'are they going to make it?' type of plot device. Ultimately, it gets very tiring and predictable.Other than the grisly subject matter, this show feels like it it's being targeted towards the elderly. The dialog is slow, the plots are brutally simple/easy to understand, there's zero pop culture references, there's no need to remember details from previous shows- very little is expected of the viewer.I watched the first 12 episodes (on DVD) in hopes that it would somehow improve/develop a life of it's own. It didn't."
31,"Once you have watched one episode, you basically have watched the whole series. The characters are so unrealistic it borders on fairytale. Every episode follows the exact same pattern:
1. Arrive at the office and get a case.
2. ""Wheels up in 20.""
3. Arrive at the crime scene.
4. Figure everything out in 20 minutes making local LE look like total morons. 
5. Fly back on the same jet (minus the goofs with wrong tail numbers) 
6. Listen to a famous quote to give this series some ""philosophical"" je n' sais quoi with corny music to boot.
End of story."
32,"I do not need to go on about how the show is - you contributors with your excellent analysis have all shed light on various aspects of the show. The three main things which I like are 1) the way they deal with violence and gore 2) the way each team member has its own special talents and use them to piece a part of the big crime puzzle 3) The way they look out for each other and act as one cohesive unit. I don't know why this show has not received the media attention , limelight, reviews and attention it deserves. I mean there are no outtakes, no behind the scenes, bloopers, nothing (zilch). Maybe it is because of money problems that the show keeps running into time and again, as pointed out by other contributors. But the reason the show gets renewed season after season every year is a testament to its substance and the talent of its cast.This show deserves more, even more than shows like Castle, Mentalist CSI and all that jazz.Shout to all the cast members. God bless you guys."
33,"I've watched every single episode and watched many more than once... If you are into Crime Drama and you are looking for something to get into, then start at series 1, episode 1 & you'll be hooked... I guarantee it!"
34,"When I first encountered this show, I thought it was brilliant. Unlike any other condescending, same routine law enforcement themed shows, this was a refreshing change in characters point of view and genre as well. Strong acting, well written scripts and great screenplay helped as well. It kept me glued to the screen at suspense. However, after season 2, when the character ""Jason Gideon"", played by Mandy Patinkin, was written off the show, I do not know whether the writers changed or if there was a budget cut, but the show started slipping down a common hit-series' downfall. Actors were given ridiculous lines and the tone of the show turned into very condescending and patronizing, ""We are the true Heroes who does it all"" nuisance. Lines and story lines given to its main Characters made them seem as if they were trying too hard to give that lone wolf-law enforcement vibe, not because they were worn out by the reality they face everyday but because it'd make them look cool. I gave the show ""6 out of 10"" because of these reasons, and each season these vibes have gotten worse with character changes and downgrade of plots. I wish the show would take its true form again, bringing back the refreshing plots and character studies."
35,"Love Mandy and I guess that carried the show for me while he was on it. Once he left there seemed to be a major decline in scripts and actors.Then each actor needed to have an episode about their personal angst. Which could have been interesting if the writers were any good, instead peeking into the agents personal lives just seemed tawdry and cheap.What has finally tipped the scale to where I can not abide this show is the actor who plays David Rossi. This actor is 70 yrs old and looks 80. Since when does the FBI allow a 70 yr old agent to run around the field? Every time he is on I see his chicken neck and unctuous behavior. Rest of the cast has devolved into one of each for PC purposes.Oh, and baby girl needs to learn how to professionally dress and speak or she would have been fired so fast.There is a lot more that has been said in other 1 star reviews so I will end my gripe."
36,"This is yet another show forced upon me by my significant other and....It wouldn't be bad if it was the first of it's kind, but it's not, this is exactly like ALL the other shows she makes me watch.Honestly, you've seen this before, back when it was called ""Law & Order."" What you have here is another procedural. What you have here is yet another in a long lines of crime shows that imitate one another.""Criminal Minds"" is just like ""Law & Order,"" which in turn is just like ""Law & Order: SVU,"" which is just like ""NCIS"" which is just like ""How to Get Away With Murder."" The cast is different, the characters are different, but honestly, it is the exact same show. You hardly even notice the different dialogue between the shows. The differences are so subtle it's hard to tell them all apart.Don't get me wrong, if you are the type that enjoys the soothing, warm, blanket of repetition. If you are one of the people that fears change. if you do not have an adventurous bone in your body, than this is the show for you.If repetitive, goose-stepping, conformity is your cup of tea than this is the show for you. You can rest assured that ""Criminal Minds"" will be no different than the thousand other television shows that are exactly like it."
37,"I have watched four Criminal Minds episodes, including the pilot and, as of this posting, the episode entitled ""Sex, Birth, Death"". As much as I like Mandy Patinkin and the eye candy that seem to always be employed in these shows (Thomas Gibson and Shemar Moore), I find Criminal Minds to be a very grim, ugly and, ultimately, pointless crime drama.Considering the very dark subject matter and the fact that a few other current shows that have done a better job in storytelling and creating interesting lead characters (i.e.: Law & Order: SVU, the original C.S.I.), Criminal Minds is just picking up the uninteresting scraps from other police procedural dramas.I noticed that the show is slowly becoming a big hit in the Nielsen ratings for CBS. I just wished the show was of better quality to merit the higher ratings."
38,"My wife and I are avid viewers of Criminal Minds not that we enjoy the violent nature of the show but rather because it shows how our world is evolving. The BAU is supposed to be a talent pool to sort out the nature of crimes and stop them. However, after the departure of Shemar Moore who played Derek Morgan and Thomas Gibson who played Aaron Hotchner the introduction of new actors has left the show sadly lacking. Adam Rodriguez who plays Luke Alvez is fine actor with talent and dramatic skill and we enjoyed his time with NCIS Miami and he is a welcome actor to Criminal Minds. However, the addition of Aisha Tyler who plays Dr. Tara Lewis is laughable at best and downright foolish. she is OK doing the chat show TALK but has absolutely no acting skills and is so unbelievable as the character she is portraying that she drags down each episode she appears in. Also, Damon Gupton who plays Stephen Walker is not convincing as a member of the BAU of the FBI. In the fist place he brings no acting skills and people wonder who in heavens name is this guy. His performance is flat and he is like a hanger-on to the rest of the group. Criminal Minds had a formula that worked and made each episode quality entertainment but since the desire to accommodate the black acting community the show is much less. People like Denzel Washington did not ever need to be boosted up for any part and this what is happening here Carl Stewart"
39,"I'm watching this show for this first time and like all the other crime shows like CSI and Without a Trace, this show is full of grisly, exploitative violence that seems to be there just for the sake of grisly, exploitative violence. But moreover, the writing is full of melodrama and overwrought emotion. The actors are similarly hammy and really pile it on. Mandy Patinkin, in particular, is full of false pathos. I understand that you need to make a show sensational, but does it always have to be child molestation and murder? Maybe this is fun for some, but for me, it makes me feel icky for watching it. I don't care if they catch the criminal; I'm not going to make it through this episode."
40,"Just saw the latest episode of the brown hair women killing people because of the grief of the loss of her son.The only issue I have with this show is the profilers more or less guarantee what they say is true. They never say ""if we profile this person it falls under this category, but on the otherhand, there is a chance this could be a crazy person who just does random things"".Therefore, this show is a mess.Lastly in the latest episode it made no sense for the security guard to go off in alarm when a motherly figure checks on a child if he is OK. This makes no sense as we live in a sexist society, in which the security guard would definitely check on a male who did the same thing as he would suspect child predator but would never suspect on a female as he would think ""motherly figure""."
