,0
19,"I couldn't stop rolling my eyes. She announces that they even have lattes in Kuala Lumpur and that she was there with Doctors without Borders. Seriously? It's a huge metropolitan city with skyscrapers and modern hospitals. Of course they have lattes. She says she worked 5 years as a Nurse Practitioner in a level 1 trauma ER, yet later, she's a Nurse Midwife. That makes zero sense. The crusty old doc suggests putting honey on the back y bottle nipple. A 72 year old physician is not from the dark ages. He would know the risk of infant botulism in a 3 week old is very real. He leaves the fact that a pregnant patient has protein in her urine out of her chart. Why? I'm struggling to get through the second episode. The characters are two-dimensional cliches and the storyline is as predictable as a Hallmark special."
20,I had to write another review because I just noticed the actor who plays the doctor is the same actor who played a doctor in the tv show Heart of Dixie! And the music reminds me of another great show This is Us! Love this show so far and I haven't even finished episode 1 yet! Thank you Netflix for renewing it for a second season!
21,"This show is a lot like Hart of Dixie, but darker and more annoying. It follows the same trope of a big city woman moving to work at a medical practice in a small town (and even the same actor plays the head doctor in both series). Romance and small town drama ensues. This series has all the ingredients that I typically love, but it misses the mark. A lot of the characters do nothing but shout and bicker, which is really stressful to watch. One of the main characters, Hope, is particularly stubborn and irritating. Some of the plot points are annoying too, and its seems like there would be other more interesting ways for the writers to create drama. There are also some very heavy topics addressed in the show, which seems like a lot for a show that is supposedly feel-good. Little things about this show bug me too, like you never see much of the small town, just the buildings separately, which I know makes it easier to film, but gives it less believably, charm, or context. Each episode ends on a cliffhanger, which makes you want to keep watching, and I've blown through almost the full first season."
22,"Amazing!!! I did watch al the episodes at ones.
Cant wait till season 2."
23,It's the kind of series that is good to watch while you're busy doing something else. It's predictable and cheesy.
24,How on earth did this show get a 7.7 rating? I'm pretty sure it's only on Netflix because Hallmark channel passed on it for being too sappy.
25,I love Virgin River but I am so annoyed with Charmaine in Season 2.
26,"It is for those whom like long winded series's about small UsA town communities, the storyline is very predictable so there is nothing unexpected in the end. They crammed most soap cliches in Season 1 so its hard to see how this story can develop into something memorable. The main characters are great actors, though i think the slow burning attraction should have been better developed over a few seasons, the rush killed the chemistry. Some of the supporting characters not just bad actors but downright annoying, so much so that we reached for the fast forward button."
27,"This is one of the hundreds of disposable melodramas that have littered the pop-culture viewing scene. Oodles of campy cliches exist in full swing, the grumpy old doctor resisting the younger, female progressive, the ex-marine bartender finding new footing with a business and aiding his former mates with jobs, the jealous girlfriend feeling threatened by the new gal and therefore becomes overly-possesive allowing an easier exit by the boyfriend, the campy music that lays a bed beneath the silly melodramas, etc. etc. A new twist is the existence of a bootlegging weed camp, full of the dregs and nastiness one might imagine in the luxury of middle-class writers workshop. Oh yes, and the hairdresser preens around with propped-up breasts, with exaggerated cleavage. And for such a small town I find it odd that the restaurant thrives and is full practically every night. The show is silly and beyond redemption."
28,Was recommended by friends so I've sat through 8 episodes waiting for it to get going. Only 2 left so it's probably too late. I guess if you like Hallmark channel and Mills and Boons you'll like this. Jack is hot. That's the only good bit.
29,"I've never read any of the books but having read some reviews I think I would be even more disappointed.First good thing. I thought the main actress was very good. I felt she was the strongest character and actor in the series.Second, the scenery is absolutely beautiful. Made me want to pack my bags for vacation to enjoy the gorgeous environment.Now for the things that I didn't like. Without giving too many details.First, is it just me, or does anyone else find it annoying that Jack is constantly inserting himself to follow Mel, show her around, or just be around Mel in general? He came off to me creepy and desperate. I've never watched a show where the lead male love interest was so unlikable.Second, I thought many of the characters throughout the story were unlikable. Even the main character, Mel, at times made me groan.Third, the plot was slow...I was hoping things would pick up but I was bored. I only finished the first season to give it a full chance but all in all it was weak."
30,"Lots of totally improbable plot twists, yet they are cheesily predictable. Bad actors running on horrible stereotypes and a solid dose of wholesome.The scenery is gorgeous, the actors pretty, but flat. It's a bit like a TV show from the '80s. If that is your sort of thing, it's very bingeable."
31,"The acting is good, the scenery is spectacular, but the writing is for YA viewers or Hallmark fans. Too bad."
32,"Love this show BUT they have to kill Charmaine off in childbirth. She is soooooo annoying! She has no claim to Jack yet she's acting like his wife or girlfriend. He needs to tell her to shut it! Her whining and complaining and neediness is majorly annoying and grating! It's not just that she's a problem for Jack and Mel it's that she's a problem for the show. She's just a major Beyotch!! She's complaining about him not being trustworthy when he does not owe her anything! He's showing up way more than he is obligated to and she's still being a major pain in the a@@! What a piece of work!Everyone else on this show is tolerable even though Connie, Muriel, Hope, Lizzie and occasionally Doc can grate on my nerves. Mel and Jack keep me interested. Their characters drive and carry the show. It is funny though how much drama this supposed quaint little charming town has. My husband watched 5 minutes with me and said ""Who knew a town that small could have so much going on?"" So while the show is good it does have a bit too much drama BUT I hope that they continue the show for more seasons to come unless they continue to give Charmaine too much screen time. If they don't cut her character back quite a bit I will have to stop watching because she has def ruined the vibe this season and that can't continue."
33,"Sometimes you just need a comforting watch, something that isn't trying to preach at you but is easy going and makes you feel good. This is exactly what this show is."
34,"From the first line of dialogue, this show reeks. Apparently no one producing this watched Northern Exposure. The local crumudegon, the ditzy daughter if the local crumudegon. The cabin that's a joke. None of it rings true."
35,"Your basic comfort home spun nothing too confronting series. No real effort require to watch it and ultimately all will turn out ok, eventually."
36,"I gave it two stars because a couple of the actors aren't egregiously bad and the scenery is beautiful, but this is very well-trod territory. Hackneyed characters talk in cliches and act in non-sensical ways. Three of the leads are OK, but the supporting actors come from the Pia Zadora Academy of Dramatic Arts. They recite their lines like Miss America discussing world peace.So many things don't add up. First there's the hunky bar owner. Apparently owning a business only involves wiping the bar, serving drinks and dropping everything to chauffeur our cute nurse practitioner. In his spare time, he is both Chip and Joanna Gaines, refurbishing and redecorating a run-down cabin, (fetching farmhouse-style, of course) for the cute nurse.It makes no sense that everybody loves a stubborn, ill-tempered busybody with a stupendous ability to hold a grudge, who happens to be the mayor but doesn't actually perform any mayoral duties. And does nobody call the police when a car is found abandoned with the occupants missing? Armed pot growers operate with impunity right across the river and nobody calls D.E.A.?This is a show written by and for people who know about small town life from the Hallmark Channel, but have never actually been to one themselves."
37,I have to say that I was very excited to watch the show because it is one of my favorite books. I was very upset with how they change the storyline. I think that they did a great job on the series as far as portraying some of the characters and it was good but it was not Virgin River. They tried to hard to spin It into a drama series. It was plenty dramatic as it was and I could see some enhancements but they took it way too far. I'm giving this a full reading because I would like to see it continued and maybe they will fix it
38,"Aside from the title and the character's names there is very little semblance to the Virgin River books. The casting of Jacks character was way off. Jack is a big guy over 6 feet tall with short military style hair. Everyone in the Netflix series seems to be taller than Jack including the teenager Rick. Melinda, who was told that she couldn't have children, was the one impregnated by Jack, not Charmaine, who was a minor character in the book. Doc and Hope were much older and not in a relationship. Preacher was described as a gentle giant who was somewhat introverted. Brady's story was the exact opposite of what was portrayed in the Netflix version. I could go on about the changes to the essence of the other characters, Connie, Muriel Sinclair, Jo Ellen etc. not to speak of the ones left out of the storyline, Jack's marine buddies whose stories were featured later on in the series. I understand that from books to screen some changes have to be made but they filmed a completely different story. Enjoyed the books but the Netflix version was disappointing."
39,One cliche after another. One stereotype after another. So much foreshadowing you'd have to be brain dead to not guess what's going to happen. Even worse than anything from hallmark.
40,Beautiful....what a story!!!! Give it a chance....
41,"Please hurry up and bring out season 2!At first I thought enough of the flash backs already but by the end of the season I want more. Easy to watch, story lines are great, characters are great."
42,"If your looking for hallmark type show this is it. Annette O'toole seriously destroys this show, what a terrible over-acting actress. Everything else is decent i guess, if not a snooze fest."
43,"This show was great! Haven't slept that great in awhile. Hard to find a show that's so boring it luls you right to sleep.
Happily though I've been on episode 4 for weeks because within seconds BAM! I'm out."
44,"With all the excellent television shows available, it's really too bad that Virgin River is so pedestrian. Shallow, 2 dimensional characters, simplistic, unrealistic dialog and trite situations combine to make this a real disappointment. The BC scenery is fantastic."
45,"This is the first TV show set in the Emerald Triangle in Northern California. While Virgin River is not a real place they do mention Fortuna, Garberville and Eureka which are all real towns set in the redwood forests along the California coastline. The series is about a woman who moves to the area after she had serious heartbreak in her private life. She works for an older doctor who doesn't give her the respect she deserves until she earns it. The program is about relationships between people. There is nothing political or otherwise repulsive about the story lines. Some of the characters are former military and there are people who moved to the area to hide from their past. Because there is so little to watch these days that isn't overtly political I find this series to be a nice change of pace."
46,I'm about half way through season 1 and love the show and am delighted to hear more seasons are coming but Hope's character is begging increasingly annoying. So much so that now I fast forward all her scenes.
47,Predictable plot....to the extremes.. but watchable with good actors..binge watching galore...
48,"As a fan of the books I loved this 👍🏻👍🏻👍🏻
The actors are great and I really hope they do a second and more seasons."
49,"Just unrealistic. Predictable to the max.
Had to stop at the second episode."
50,"I am a long time fan of the books, and upon hearing that there would be a Netflix series, I was a little weary that it wouldn't measure up.Boy, was I worried for nothing!The Netflix series is amazing! It's a fresh look with minor adjustments from the books. Things that I assumed would drive me crazy work out well and I really love that.I have two very minor issues with the show, but very very minorThe first issue is that a lot of characters have been given character flaws not in the books, but nothing too major and I understand that a TV series would need a few character flaws to account for character depth and bring extra friction so I'm good with it.The other issue is that a lot of the characters seen typecast from other shows. Need an ornery doctor with issues about people joining his practice? Grab the guy from Hart of Dixie. Need a soldier type with relationship issues? Grab the guy from Grey's Anatomy.Like I said, very minor issues, nothing that concerns me enough to change my rating.All in all, a great show that starts from the beginning so you don't need to have read the books first, but after watching the show, you're going to want to. 10/10"
51,"So this is Hart of Dixie with a nurse instead of a doctor and without the quirky, wonderful characters of Bluebell?"
52,"I could have written this, and I'm no writer. It makes day time soaps look academy award worthy. The plot centers around a sappy love story ending in heartbreak resulting in the female lead's need to run away to a small town where the hunky bar owner has obvious undiagnosed PTSD making them both ""broken"" and therefore perfect for each other. All of this ridiculousness is glued together by inane flashbacks whose placement make no sense and are always shown as the characters stare plaintively into the distance.Throw in the obnoxious wife of the town doctor, the town gossip, the beautiful townie willing to be the lead character's sexual doormat for years, the token black character, and just for fun add in illegal pot growers living off the grid willing to kill anyone who mess with them but are ok with free medical services from the Animal House doctor.The series is simply ridiculous and anyone with two brain cells can figure out the ending after the first 5 minutes. Basta."
53,"I am not normally into these Harlequin Romance type shows but I didn't realize that was what it was when I first started watching Season 1. I liked the characters and was happy when they announced Season 2.Is it me or is Hope's character less endearing and more annoying than Season 1? She and her ex (former ex?) kiss weird.The on/off between the two main characters, Jack & Mel (had to look her name up) is tiring.The constant whining of the pregnant lady is most annoying. Enough already. And it's a bit ridic that she would hang around this town so that the the new gf would be treating her.The domestic abuse throuple is over-the-top.Sadly, season 2 lost it's lustre and it's no longer the show I thought it was.The only thing that hasn't changed for me is I love that it's filmed in and around Squamish & the LM."
54,"I try to finnish the second episode, but I couldn't, it was too boring and not interesting."
55,So we start with a woman in distress and then have her rudely treated and patronised by each local man she meets (and she's the one who has to apologise) until it's the hot barman who wants to sleep with her. I'm sure if I give it a chance I'll 'fall in love' with the characters but if anyone treated me so poorly I wouldn't stick around and no-one else should. In short..this is a great example of women putting up with crap and it being romanticised on tv.
56,The background music sounds familiar. Did the producer of this show hire the same musicians from This Is Us?
57,The end of the first season was an enormous cliffhanger! I'm excited for the next season; hopefully it will be here very soon
58,"Giving this a 5 due to,mixed emotions over season.
Was excited for the continuation,but sadly those feelings left.
The stories felt weak,forced & unsure of direction.
Watched season one,twice due to story & character development.
This season characters kind of were annoying,even ones liked originally.
Season one had quirky & small town charm,with serious moments.
Unfortunately season two felt,like it was trying too hard & making the stories overdone.
Got sick of the Jack,Charmaine & baby parts.
With Mel & Jack it was like,just figure things out & move forward.
Hope for a season three to finish out any unresolved storylines,otherwise wasted my time.
Especially need closure with Doc,Jack & even Preacher.
The cinematography & music,although was done right."
59,"Watching season 2 after a year is like returning home to your old comforts! Only watched two episodes, so I can savour this season a little longer. Absolutely love this show and the cast."
60,I really enjoyed this show. Yes it does compare to Hart of Dixie which I also love but it's not the same. I love the acting in this show and Hope is hilarious. Charmaine is just annoying. Love Mel and Jack. I just hope there is a season 3 and it doesn't take as long as season 2 which has a huge huge cliffhanger. It's definitely worth watching...
61,I can't put into words how much I love this show. The scenery is beautiful. The story is wonderful. I love the characters. Certainly a feel good show worth watching. Watch it!! You won't regret it!
62,"Startet watching the show, then found the books. That was a bad moove...because the show is nothing like the books. The names are the same, the town is the same. Yes, you cant shoote a show or a movie just as the book reads, but you can get pretty close. And this is as far away from each other as can be....
How the romance between Mel and Jack starts, how it evolves. Not to mention Charmaine, who is a footnote in the first book.
The show is good, and i love it, but its nothing like the books.
Read the books, they are worth your time"
63,"The setting is beautiful. However, that's just about all I liked about this show. So many things don't make sense. It's winter but there are cicadas chirping and thunder storms. Mel likes running through the forest but not hiking. Hope is so awful, why does anyone even speak to her? I honestly don't like any of the characters. Maybe they're supposed to be ""real people"" but people who are this ""real"" don't have friends."
64,"Couldn't get through the first episode.Predictable, trope-laden, wooden, mindless junk.Perfect fodder for the viewer hooked on Hallmark schlock, however."
65,"I'm trying to enjoy this series because it's good to get some feel-good content on Netflix for once! But, damn, this is really a carbon copy of Hart or Dixie which I stopped watching halfway through the first season because it got a little to predictable.This storyline is progressing exactly the same, PLUS the ""old doctor"" in town is played by the same actor. Wow."
66,After four episodes I got bored. The plot doesn't move along fast enough and the characters all seem to be singing the same song
67,"I would have continued to watch this show if it wasn't for the inaccurate and damaging perspectives on social services, Adoption, foster parenting, etc. The perspective that all the characters take about a woman wanting better for her baby - questioning her mental health, denying this is her wish, claiming social services and foster care is harmful and the worst thing. I had to turn it off. I am saddened for birthmother a who have placed a child for adoption and have watched this. It also perpetuates negative and incorrect stigmas about foster care and social services"
68,"Bad acting, story and music. Would have been perfect for a soap opera. Netflix blew it on this unless they have algorhythm that says series like this are a hit with a big enough per centage of the population to make a few every year. Scenery was nice though."
69,"Don't bother, nothing new but a selfish main characters who found themselves in ""meh"" love story."
70,"I am a huge fan of Robyn Carr's books and reread the Virgin River series since I own it before the Netflix TV series debuted. I binge watched the whole first season yesterday, however the character names and some of their back stories resemble the book. The story has been so dramatically changed it hurt. I wasn't going to write a review but after sleeping on my thoughts I chose to put this in. I will continue to read Robyn's books because they are great stories with interesting twists and solid characters. Not sure if I will this series since I could barely see the only little glimpses of the original story. And the current plot is too overdone by script writers. Brady is now a good guy gone bad, Paige is too early in the story, Chloe's story was completely different. Melinda's back story is shifted and except being a widower is unrecognizable. And the duration of Jacks friendship/affair with Charmane is longer and going in a totally different direction."
71,I like small town series. But this one is bad.. no one is convincing enough and every character is a cliche! After two episodes I can predict the ending. I'm watching it just to laugh at the characters 😂
72,"All characters use the exact same canned lines like, ""I'll be right here. I'm not going anywhere."" No individual quirks or unique personalities. Just a lot of broken people with secrets and deflated spirits. Stereotypical small town concept of nosy and gossipy self-important nobodies disguised as good intentioned thoughtful friends. Oh puh-leeze.This was an easy show to watch and have as background noise. If watching, it helps to zip pass the many slow scenes. For instance, Mel's dating scenes: picnic by the lake, batting practice, dinner on the water, dance mingle, crying while driving, saying good night, etc. Ok, they like each other; we got it the first time.I hate the production style of repeatedly showing us flashbacks and nightmares. Once is enough. Plus, was it really necessary to waste time by dragging out the ""big reveal"" labelled as unexpected, when viewers already knew how it would end? And what's with the town mayor's crusty personality and running around like a chicken without a head?? She constantly pushed and alienated everyone and yet everyone still coddled her poor behavior and adored her. Martyrdom rules.Overall, this may be a show for those who love the books, but for the rest of us, it was boring and repetitive again and again, from episode to episode."
73,"I am very disappointed how the series started. Page, Brady already there. Hope isn't dressed frumpy and smoking, Doc isn't arthritisic riddled, Mel doesn't stay with the finches. Jack without military cut. Yes they are small things but it is what made this whole series special. Preachers personality isn't the way he's been described throughout the series. Small things matter."
74,"Just from the half of the first episode, you can tell this one is just a very obvious copy from Hart of Dixie.
I wonder if the people who wrote this just change a few little things, ""we need a blonde nurse instead of a brunette doctor, another small town with zero charming. A hot bartender, but wait, this bartender will wear a shirt. The grumpy old doctor, and the list goes on and on. Hart of Dixie had a very charismatic cast, I don't feel it with this series. My recommendation is that you go ahead and watch the original."
75,"I have not read any of the books that are the source material so I had no preconceived idea of characters, story arcs, etc. Was thoroughly enjoying the film even with the predictable path the story was taking. But who doesn't enjoy a bit of fluff? Even the strange spasms Annette O'Toole was making with her face was quirky rather than annoying.
HOWEVER (and here there be dragons... or spoilers) after devoting approx 7 hours to this film for the ending to go in such a direction was not only out of the blue, but very disappointing. It made no sense for Mel to suddenly decide to return to L.A. and run away from Jack in the last 2 minutes. Several previous reviews discussed how this story differs wildly from the books and I'm glad; I can't imagine an author splitting up the couple at the last moment after we have invested in them to get together."
76,Too predictable. It had so much potential and then it failed ...
77,I'm not sure how they were even allowed to make this show. It's Hart of Dixie with a Nurse instead of a Doctor. Come on Netflix you could do better than this! Complete Rip Off!
78,If you haven't seen Heart of Dixie or you've seen Heart of Dixie & haven't started watching this one yet there is no need to watch the other. The pretty much the same thing with the same old actor playing the same old doctor who doesn't want help from some young new doctor or NP or PA from the city. The only difference is this one is set in Northern California & Heart of Dixie was set in the deep south.
79,"I've watched 3 or 4 episodes so far. Bland writing. One-dimensional characters (especially Hope, who just runs around yelling at everyone and not in a charming way). Non-sensical plot elements (how often does a nurse-practitioner/certified midwife work as an Emergency Room nurse with criminals? And why would they hire someone who specializes in childbirth to help an aging doctor at a small town general practice?). There are a lot of things that make me wonder if the writers have ever met a nurse, been in a hospital, anything like that. Medical professionals don't ask you ""When are you due?"" They ask you how many weeks you are. And a midwife wouldn't be all ""let's call a specialist"" the second a baby doesn't take a bottle. I like some of the actors but the writing sucks so much.Also, this is just a remake of Hart of Dixie set in the PNW. Even the same actor playing the cranky doctor!"
80,"I am surprised netflix let this go........ it is so unoriginal, so cheesy, i could guess what will happen next, even what the characters will say in scren write next..... i couldnt even watch a full show just skipped to 10 minute next and next...... what a waste of time and money"
81,"A lot of reviews complain that this series is a copy of Hart of Dixie. It may be similar, but the series is based on a novel published in 2007. Hart of Dixie was produced in 2011 so who's copying whom?That said, this series is a cringefest with many gaping holes, a patchwork of nonsensical plot lines. The inattention to detail is inexcusable. Here's a town with one child, no police force, a mayor who should be in jail for meddling in other people's affairs, and a weepy heroine who garners no sympathy.Mistakes are rife: does a nurse practitioner sit in a hospital waiting room covered in blood, making no effort to get cleaned up? During a power outage from a thunderstorm, why is one person freezing while others gather at the local restaurant? Aren't thunderstorms warm weather events? If you don't know someone very well, do you really build her a house to keep her from leaving town? If there's a group of violent drug dealers nearby, who make a habit of threatening people with guns, do you protect them from the law and give them free medical care? When you pull out two glasses and a bottle of whiskey, and pour one glass, drink it, refill it and drink it again, never filling your companion's glass, haven't you forgotten something?And Hope, oh my, how does a busybody like that get elected mayor when even her friends kick her out of their bridge club?"
82,"Tim Matheson PLAYING THE DOCTOR IN BOTH : VIRGIN RIVER AND HARD OF DIXIE with our main character as the help he did not want and will grow to likethe main character moves into a small town into a house owned by the mayor of the town that is a far cry from what she was used to and the owner of the local bar is the romantic target for our female character DUDE THIS IS HART OF DIXIE and that show was fun and cool like WTF NO NEW IDEAS FOR A tv SHOW ?
HART OF DIXIE was more fun more happy and this one is more on the drama side but its the same god dam thingcopy paste HART OF DIXIE and take the fun out and put in some drama : result is called Virgin RIverepisode 1 effect was : to stop watching and go re-watch HART OF DIXIEps: ANNETTE O'TOOLE and LEXA DOIG got really screwed by this tv show as they are the only true actors in this XEROX copy of HART OF DIXIE a show that had great actors and is not the case with VIRGIN RIVERthis is way i am giving it just one star"
83,"I tried hard to like this show cause I really liked the main chick in her role of The Walking Dead. But it's pretty cliche, predictable and painful. Eek sorry I tried!"
84,"Good series, good actors except for the older woman that plays Hope her acting is so over the top and not believeable. She ruins the show whenever she walkson set."
85,"It is a good show the characters seem to blend in well small town living, beautiful scenery, living in a small town I can relate to how everyone knows everyone"
86,I watched the entire show (2 seasons) in less than 3 days. Loved it! Can't wait for season 3.
87,"This is really best Drama and Romantic Love Story series. This series touch to my heart.
No one believe that I watched all of episode of season 1 & 2 in just one day.
If you will watch this Vergin River then this will touch to your heart."
88,"What a masterpiece of love story or love stories you can say.Watched both seasons in one go,can't stop watching.Amazing place of shoot,amazing love story,amazing songs between that will make you feel more connected.Maturity makes series skyrocked.Can't wait to watch season 3,4,5......
LOVE IS IN THE AIR."
89,We really enjoyed the first series but had to give up on the second after episode 3. The characters became incredibly annoying and the whole program seemed like a soap.
90,"We were excited that finally there was a season 2. We had enjoyed the first season and settled in for a good time. But, sadly, the show has settled into mediocrity. The worst is that each scene was so predictable based on wat came before. Just a ho hum soap opera with wooden performances. The secon show, second season is the last for us. I already know what's coming next."
91,Watched all ten episodes at once...fantastic adaption with a classic cliffhanger ending. If Netflix does not renew this for season 3 there will likely be a revolt!
92,"I have just two words: ""Doc Hollywood"". We knew where that plot was going, too. Big city principle character is hired as a nurse practitioner to assist, against his will, a cantankerous small-town (Virgin River) doctor who bucks heads with her at every opportunity. She's given a cabin to stay in, busy-body old ladies are swirling about, to help and to interfere, and of course there's a convenient opposite-sex-attraction who owns the only bar/restaurant, and who just happens to be the only single in town, and gorgeous. Surprise."
93,"Absolutely unoriginal, predictable, and corny. Watch hart of Dixie instead."
94,Cute and pretty. Seen this before. Formulaic to a fault. Let's find a fresh premise please!
95,"I worry that the folks who have rated This Netflix Original so highly might be suffering from some sort of severe head trauma. Perhaps when the swelling subsides they'll return to their senses.
If I had to guess, I'd say Virgin River was penned by either a Bangalore-based customer service mill or the same AI that Reuters uses to robotically concoct business stories. There's nothing nothing nothing there.
I've made it through a number of episodes (under duress) and have yet to come across a relatable character, convincing dialog or anything that smacks of human insight, humor or wit.
I'm holding out hope that season 1 is a precursor to some community-wide disaster (derailment of a freight train loaded with toxic chemicals or perhaps a Sokovia-esque lift-and-plummet).
Another possibility is that the town of Virgin River is the much duller, more stupid community a few miles down the road from David Lynch's Twin Peaks, and that at some point Hope and the Log Lady will meet and discover they're related.
Mingle!"
96,"I thought this series is written in the 80's,...so predictable, dramatic only for the sake of it. Even my mom (80+) was laughing at the plot. Not the characters, not the plot and definitely not the drama is convincing or interesting."
97,"I didn't read the book(s), and haven't seen Hart of Dixie, so can't compare to those. I had hopes of this being a fun binge watch, and the more I watched, the worse it got. The director seems to think that long wistful looks between characters, or having actors gaze into the distance with a moody look will make them more complex, but actually it just drags. And the simplistic characters are almost cartoonish, and defy feeling any interest in their actions and story. There is a reliance of the plot device of flashbacks, attempting to create interest and tension by gradually revealing ""secrets"" from the characters' past leading up to their present woefullness, but as the stories are revealed, there is no real surprise, just more predictable and saccharine soap-opera-ish twists (hard to call them twists, when they are so predictable).Waste of time."
