,0
10,"There is a game that was released some years ago called Soma. It was made by the same people who made Amnesia and it is a quality scary game. This movie follows the same path you take of escape in that game and it give you a real feel of what it would be like to be in that atmosphere. Of course the closest thing you'd get to living through that yourself would be that game because obviously no one has lived through it irl. Also Kristen Stewart is too me what Brad Pitt is to women, so this movie has me caring about the actors in advance. TJ Miller is also a hilarious actor and he is funny in this he is much needed comedy from an otherwise dark drama anyone who says otherwise can fight me."
11,"The film jumps in with no back story just crash bang wallop, noise noise noise shakey camera. It makes the Meg look like Jaws."
12,"It is a travesty to compare masterpiece ""Alien"" to this mediocre film. As many reviewers stated: bad acting, bad script, no originality, even the effects are boring, it was too dark to see anything. The monsters are not even scary. At certain point i was rooting for the creature to eat all of them just to be done with this stupidity (don't even get me started on the science part). Conclusion: wait for rental"
13,"It may be damning with faint praise, but it's better than I thought it would be. If you love sci-fi/fantasy/action genre films and don't go in expecting a masterpiece, you could have a good time. What it lacks in originality it makes up for in craft. It looks great, has fine actors doing good work, and nice production design. Kristen Stewart shows she has the chops to carry a movie, even without a stellar story, and it delivers enough good action and tension to make up for its shortcomings."
14,"This was bad, really really bad. Movies steals, er borrows heavily from Aliens, The Descent, The Meg and never stays on point long enough to follow.1. First of all, Kirsten Stewart cannot act. We already knew that from the Twilight series, but figured with a different genre, writer and director maybe she could halfway manage(like Kneau Reeves in the Wick movies). Answer? No. From scared, depressed, death, excitement or curiosity, her face never changed or showed any visible emotion. Sadness.2. Director definitely took the Game of Thrones route of showing what you believe is action but in complete darkness, quick editing and shaking cam so that you have no idea what is going on. In several scences, you could not tell that someone was missing(nor did you care anymore).3. Yes, there has to be manufactured drama so a movie can exist, but a movie should not depend on manufactured drama from beginning to end. In movies where people are astronauts or divers, it takes years of training and psychological analysis to even be picked. Here all the of crew are SERIOUSLY mentally and/or emotionally incapacitated and this is quickly established in each character's initial statements.4. Science? Do not get me started.You are yelling at the screen and really have no sympathy of care for any of the characters, just a multi-million dollar waste."
15,"The last film distributed by 20th Century Fox before they were rebranded as 20th Century Studios by Disney, Underwater was shot in early 2017 for $50 million and then sat on a shelf for over two years. Now that it's finally seeing the light of day, there's a real sense of Disney just wanting to be rid of Fox's clutter, and they either didn't know how to promote it or didn't want to promote it, as the marketing campaign has been next to invisible (and the bland title certainly doesn't help), with the film grossing a paltry $7 million in its opening weekend. From Disney's perspective, of course, releasing it in the January release window makes sense, as it's a period traditionally dominated by duds and cast-offs - films the studios don't care about for one reason or another. A recent high-profile example is Blackhat (2015), Michael Mann's underrated cyber-terrorism drama, which was released with little to no advertising, grossing only $20 million at the North American box office against a $70 million budget. However, much like Blackhat, Underwater is considerably better than most January releases. Sure, it's clichéd and predictable, and it shamelessly borrows from a litany of superior genre films, but it's also a very entertaining and enjoyable aquatic creature-feature.At an unspecified point in the future, Tian Industries, the largest drilling company in the world, are attempting to drill into the ocean floor at the bottom of the Mariana Trench, almost seven miles down, with atmospheric pressure over 1,000 times that at sea-level, strong enough to crush a human body so completely that there aren't even any remains. As the film begins, Kepler Station, the crew quarters of Tian's massive drilling rig, is hit by a series of unexplained vibrations, causing a cascading pressure breach. Norah Price (Kristen Stewart) and Rodrigo Nagenda (Mamoudou Athie) are the only ones to escape, sealing off the area so as to slow, but not prevent the inevitable implosion of the whole rig. Heading first to the escape pod dock, they find no pods left, and in the control base, they're unable to contact the surface. Meanwhile, they encounter some other survivors - Cpt. Lucian (Vincent Cassel), Paul Abel (T.J. Miller), Liam Smith (John Gallagher Jr.), and Emily Havisham (Jessica Henwick). With their situation grim, Lucien says the only hope they have is to use pressurised suits to walk the one-mile distance to the Roebuck Drilling Station and use the escape pods located there. And so they descend to the dark ocean floor. However, as if their task wasn't daunting enough, they soon discover that they aren't alone.Written by Brian Duffield and Adam Cozad, and directed by William Eubank, Underwater walks a very fine line between rip-off and homage. The most obvious touchstones, both narratively and aesthetically, are Alien (1979) and The Abyss (1989), but one can also see the influence of films such as Leviathan (1989), Event Horizon (1997), Sphere (1998), and Sunshine (2007). I even detected a slight nod to The Descent (2005). In short, the set-up is your classic ""group of isolated people getting picked off one by one"". When someone as talented as Danny Boyle turns his hand to this template, the result is a near-masterpiece. And although Eubank is most certainly no Boyle, Underwater is a lot better than its lack of advertising, clichéd premise, bland title, and generic trailer suggest.Sure, it isn't really about much of anything. There's a vague ecological theme that's brought up a couple of times, with Emily talking about how humans have drilled ""too deep"" and are now suffering the consequences, but really, it never amounts to anything even half-way substantial. In all fairness though, who would be expecting thematic complexity anyway? You know what you're getting with a film like this, and the best you can hope for is that it looks good and is entertaining. And Underwater is both.Kicking into high-gear immediately, the film wastes no time whatsoever in getting to the action. The opening scene is the Kepler implosion, and it's a good five minutes before things calm down. Alien takes its time getting anywhere, introducing us to the aesthetic of the Nostromo, then the characters and their relationships and milieu before it all kicks off. In essence, Underwater is the inverse of that, with all hell breaking loose before we know much of anything about anyone. Indeed, the only character we even see, let alone get to know, before the implosion is Norah. I certainly wouldn't want every film to open this way, but it has an undeniable kineticism and appealing volatility, which Eubank does a decent job of maintaining throughout the next 95 minutes.Aesthetically, there's a lot to like here. Production design is absolutely paramount in films like this (think of how important design elements are in building tension and establishing tone in Alien or Event Horizon), and designer Naaman Marshall does a fine job, with the world feeling lived-in and authentic. Making especially good use of tunnels and low ceilings, there's a real sense of claustrophobia, which only lets up, ironically enough, when the characters are outside the safety of the rig and exposed to multiple dangers. This claustrophobia is aided immensely by Bojan Bazelli's cinematography. During scenes outside, Bazelli often shoots from within the characters' helmets, and even when the characters are inside, he often shoots in tight close-ups, simultaneously anchoring us to their perspectives and heightening the sense of enclosure and pressure (both literal and figurative). When outside, the film uses the limited visibility to its advantage in establishing a tone of ominous danger. Some will probably find these scenes too dark, but I'd argue that that is precisely the point; the characters can't see much of anything, and neither can we.Elsewhere, obviously inspired by H.P. Lovecraft, particularly Cthulhu, Abner Marín's creature design is suitably creepy and grotesque. The aesthetic element that really stood out for me, however, was Wayne Lemmer's sound design. The implosion scenes are accompanied with some bone-rattling LFE, whilst the ominous ambient sounds of the Kepler are a constant reminder that the station is on its last legs. The scenes outside are equally as impressive, with some excellent use of directional sound as the action shifts location on screen - it's a film that I would imagine will sound incredible on a 7.1.2 Atmos system.In terms of problems, there's a rather unjustified use of voiceover to bookend things, explaining the moral of the story; it's wholly unnecessary and has the effect of making the film feel like an episode of The Outer Limits (1995). There's also next to no characterisation. We learn bits and pieces about Norah and Lucien's backstories, but apart from that, the film is peopled by perfunctory cardboard cut-outs with no sense of interiority. Eubank also seems somewhat confused as to whether he's making a disaster movie or a monster movie, with certain scenes and elements suggesting one or the other. However, he never really finds a middle-ground, giving the film a slightly schizophrenic tone.Although Underwater never manages to rise anywhere near the heights of films such as Alien and Sunshine, it deserved better treatment than it received from Fox and Disney. Given the January release, the clichéd setup, the two-year limbo, and the bland title, I wasn't expecting much from this, but I was pleasantly surprised. It won't change your life, but it's an entertaining and well-made creature-feature."
16,"Kristen Stewart is working in an underwater facility when it all goes horribly wrong.Oh no all the escape pods are taken so the survivors will have to don diving suits, catch a lift to the bottom of the ocean and walk home.
It should be fine as long as the waters aren't filled with some nasty monsters released by the drilling.
whoops!The action is immediate and hard hitting and thrilling.This has all the elements you can imagine, people getting stuck under things, oxygen running out, rooms filling with water, sea creatures mauling people etc.
The effects are great, the monsters interesting and it is all done quite well.""Quite well"" is the problem.
This film looks like it is going to be amazing and it is hard not to get excited about it.
So when it takes a paddle around lake-mediocrity it feels really, really bad.The characters are stark and relatable but you get no build up so you are always playing catch up with them and the relationships between them were a little unclear.
Kristen Stewart's character has a sub plot that should be really meaningful but just feels tacked on as it is relayed through the mediums of chitchat and locker junk.You get no feel of where the survivors are going so a lot of the plot relies on aptly placed road signs and a patronising version of Alexa, who is zero help to the crew, until it needs to explain how the film is going to end - which it does in patronising detail even drawing us a little picture.This is a pretty good disaster/monster flick but it feels like a lot of potential has been wasted - which makes me think less of this film than I should.The production and performances are all good.
Kristen Stewart is very good, but maybe she is stereotyped in my eyes as it took me twenty minutes to shake the feeling that she was on her way to a Halloween party dressed as ""the real slim shady"" when this all kicked off.A good enough movie but with a tiny bit more work and a little more nerve this would have easily been an absolute classic people were talking about for the next fifty years."
17,"The movie starts with a bang, not even 5 minutes into it the disaster starts the whole station is flooded, we get bits and piece of survivors here and there, they all meet in a lab room and decide the next step for survival.There is absolutely no character development, who are they you barely know, then the monster appear, start raising hell but even then there is not a lot of monster action either.....What cause the explosion, in the first place..... its never really explained, its not a mix of alien either, nor any underwater movie ever made it does stand on its own, the FX are amazing but a part from that there is no plot story, only going to one spot to the other in hope of survival....."
18,"Underwater (3.5 out of 5 stars).Underwater is a science fiction horror film that delivers a claustrophobia thriller with a good cast ensemble and performances, edgy music score, and a direction that feels like this film is trying to bring back a 1980s sci fi thriller like Alien movies, The Thing, or The Abyss (minus the creatures in this movie). I will say the film packs a punch with putting you into the action in the opening scene when an underwater facility is torn apart. Survivors Norah (Kristen Stewart), Paul (T.J. Miller), Lucien (Vincent Cassel), Emily (Jessica Henwick), and Liam (John Gallagher Jr.) are trying to make a way to the other station to find the evacuation pods. While the earthquake that shook the facility was not an ordinary quake. The drilling station has awakened something on the oceans surface with creatures that are trying to hunt the remaining survivors.May not be a fresh plot or concept idea. Underwater facility drilling in the oceans surface. Releasing some giant monstrous beast. And an army of humanoid creatures. The concept and plot is still exciting. As a group of survivors are trying to survive and escape from the stations before it collapses onto each other. They will go into claustrophobic settings of crawling into tight spaces. Or walking out onto the ocean surface with big underwater suits. Which the camera pans into their faces making it feel claustrophobia with the darkness out in the deep sea. Which anything can come into their faces at any given moment. I will say the film is intense and thrilling not really scary at all. It does try for a few jump scares with something running towards you. Or popping out in front of the screen.The cast ensemble was good. Kristen Stewart's performance is good playing Norah, a character that is struggling on leaving people behind in life and death situations. Stewart is coming along way with her acting. And she worked great in delivering the role. The music score by Marco Beltrami and Brandon Roberts worked well delivering an edgy sci fi horror movie tone. Director William Eubank did a good job in creating a sci fi horror film. The movie begins with action and never stops for a breath until the credits roll. The first half is about characters trying to survive the wreckage. While the other half is the people getting killed off by a creature which barely shows. And they are trying to survive and escape.I will say my one issue with the movie is the quick editing cuts when the creatures are attacking them. The lighting is dark as it is cause they are out on the sea floor. It is a lot of fast editing cuts and shaky camera movements which can make it a little confusing. Sure, it was probably done to create the intensity direction on what is going on.Overall, Underwater is a pretty fair film. It could be a lot worse. It turns out to be a worthy sci fi horror film that is worth watching if your into those kind of movies. It is fast paced with action, has a good cast ensemble, and puts you onto the edge of your seat."
19,"This film could have been an interesting take on the monster movie genre, but so much of this movie was filmed with a macro lens that all you see are bubble heads, and nothing of the surrounding areas, set pieces, creatures, lighting effects, and so forth.And that's a shame really. I understand they were trying to go for a claustrophobic feel, but Alien (the movie) did that way better without resorting to super-duper-mega-close-ups all the darn time.3/10...at best."
20,"A potentially satisfying movie ruined by a terrible cinematography and an absolutely pathetic and messed up digital colour grade. What a shame! I miss this theme a lot and I really wanted to enjoy it, but it's all lazy and there's very little to appreciate. I guess that The Abyss is still ahead of time, even in its most basic technical aspects of image capture."
21,"I went into the theater thinking nothing of it and came out thinking it's good.
It's a strange type of mediocre. The film hits just the right marks but it does not get you excited just sparked enough to enjoy it.
Underwater moves too fast to be boring, which is good for this suspenseful film, but it also moves too fast to truly take notice of the cast of characters.
Some highlights of the cast are. Vincent Cassell, who was amazing as the station's captain. Makes we wish there was a new Star Trek or other science fiction series that needed a captain cause he would kill.
Another Highlight is TJ Miller. I'm surprise his name got on the poster cause I herd he was one of those guys in Hollywood that got canceled. The thing is, he is a supporting actor used for comedy relief and on this horror-like film, he did his job to perfection as the type of character who points out when they are in a horror cliche right on cue.
I should mention Kristan Stewart but I was not really impressed with her starring role because the advantage of being the star did nothing to improve her acting. Sorry, I'm just not impressed with anything she's done.
This movie is the closet that's ever happen. I can never say I don't like a kristan Stewart film cause I found this movie very watchable."
22,"I expected something of a mildly interesting monster flick to keep me entertained but... nope.
This film has a feeling that everything is moving in breakneck speed and provides little to no explanation as to why everything is happening.
Zero character development and bad direction all around.
Steward does what she does best: that one face with no emotion.
The rest characters are tolerable but have no depth written to them so... yeah.
The creatures are interesting but have no explanation attached to them so I couldn't understand the whys and hows.
Do not waste your time. There are plenty of decent stuff to watch besides this gigantic waste of time."
23,"It is not Oscar worthy but damn, its got TJ Miller in it with a stuffed bunny what else can you want. It is entertaining and lets leave it at that."
24,"We had Alien and Ripley-Sigourney WeaverNow we have Underwater and Kristen Stewart.Even a misogynist would root and care for Ripley and her fight for survival;With Kristen Stewart I find myself rooting for the monster.Hollywood messed up, again, something that could have been interesting because of casting choices."
25,This film is literally unbearable and boring. So predictable to see a group of people trapped underwater and making a way to escape. I just left the hall halfway.
26,They could have done a lot more with what they had. It has great visuals and cinematography but unfortunately thats all. Still worth a watch if u like sci-fi horror movies.
27,"Interesting to read that this movie languished for three years before being released, it would have been hard to justify it's continued existence. This contributes virtually nothing to the entertainment industry. Since underwater movies are a rarity one immediately compares it to The Abyss which had much more excitement, suspense, interest, charm, flair and mystery. Underwater has none of those things, shallow characters, little in the way of plot, awful CGI, nothing new under the sun. How many stupid clingy, bangy scenarios do we have to wade through in order to reach the end? The main character was well cast and played by Kristin Stewart, who puts in a solid performance but nothing can prevent this lack lustre clunker from sinking to the bottom of the ocean and remaining there forever. To describe this film as average does a disservice to average, forgettable, instantly forgettable."
28,"What a pleasant surprise especially in January. Kristen Stewart stars as a young woman living seven miles beneath the surface on a drilling station that ends up unearthing some terrifying creatures. The movie starts off with a bang as the station she's in begins to implode. Immediately it's a race against time as she hooks up with other survivors and the captain devises a plan that will have them walking across the dark ocean floor where they're not alone. With a rich, dark and sometimes intentionally muddled cinematography you are introduced to a spacious, endless world filled with floating debris that feels both wide and frighteningly claustrophobic. Funny guy TJ Miller, the awesome Vincent Cassel and cutie John Gallagher Jr. fill out some of the other supporting roles. Theres not a lot of setup but director William Eubank of the Signal establishes an intense, edge of your seat atmosphere accompanied by stylish cinematography and a mounting sense of dread. The movie is fun and is filled with homages to Alien and lovecraft all the while creating something new of it's own. The culmination of events left me wanting just a tiny bit more but I loved the retro feel as well as throwing itself so wholeheartedly into being an aquatic horror enormous sized creature feature. Although the story and characters aren't developed as well as you would hope the situational genre entry is anchored by a strong bad ass and against type lead performance from Kristen Stewart. This is one I'll definitely be seeing again in theaters."
29,"I'm huge fan of creature feature horrors, especially ones set in space or underwater.
To say this movie is a disappointment is a big understatement.
Bland characters, bad casting, almost no character introductions, I didn't care about any of them, did't even remember one name, disappointing creature design, just... how did this happen?
Yes its watchable but will I remember this movie? Absolutely not. This is not how you do it. Also, Kristen Stewart is a terrible actress.
What a ""great"" start of 2020."
30,"Underwater is a location-based thriller that's beyond easy to lose yourself within. Kristen Stewart enthusiastically fights against sea monsters of an extraterrestrial brand, while also combating natural dangers that come along with humans invading where they should not.Have we forgotten how most movies are reinventions of existing inspirations?Yes it's ""Alien but underwater,"" and that's a good thing given how a top-notch Kristen Stewart leads us on a terrifying dive into the deepest reaches of aquatic horror."
31,"Studio: ""Let's attach some edgy actors to this middling project, spend 80 million on it, and hope audiences don't notice we completely neglected character development or an interesting plot that has even a hint of originality.""Here we have a protagonist we get to see for a mere few minutes before we're thrust headlong into disaster. At that point, we know absolutely nothing about the characters and we're supposed to care about their struggle to survive.I don't think so.Not to mention the Mariana Trench has more than 1,000 times the standard atmospheric pressure at sea level and we're supposed to believe humans can walk around down there with suits on.Go back to screenwriting school."
32,This is a non original story. But the real problem is that it is not well directed and has a bad screenplay too. It is not exciting at all. It's a shameful and scandalous bad copy of Alien that is not worthy to talk about it.More than underwater is underwear.
33,Total junk. I've seen less wooden acting at a puppet show.
34,"Not every word written by man should be turned into a movie. 80,000,000 budget? Come on, no way.By looking at my review history you would think I would just stop watching movies. By the look of it eventually I will not have a choice. Good movies do not need my help to succeed so there is no point to review them. Wasting this type of money on something like this film though should be a crime. That is why I review these carp movies.People should get fed up and start boycotting this drivel. I guarantee there are still good original scripts. There is a trend of corporations now being scarred to offend these trash and cave in to these weird failure movies.Eventually the money will dry up, hopefully."
35,"I enjoyed this movie,KRISTEN STEWART never looked better & executed the character well,yes you do get a sense of the ALIEN franchise and that's OK because it doesn't rip the franchise off,I loved the deep diving suits that make the crew look like they are about to fight in some futuristic SCI-FI battle,this movie shines a light on the reality that DEEP SPACE is not the only uncharted plain that man explores and the DEEP SEA is its equal in every sense and maybe more than that,the expectation of life 6 million light years away is intriguing but only 6.9 miles deep in our own oceans is were this oil rig crew will discover the unknown...ENJOYABLE"
36,"Basically, this movie is about Kristen Stewart walking around the entire movie in her underwear with an Ellen DeGeneres haircut .Somehow during a catastrophe she is able to later change into some sort of dominatrix underwear costume toward the end of the film and for some unknown reason, keeps bending over and picking things up while the camera quickly pans over her buttocks and upper body.The entire story was something a 5 year old would come up with and Kristen Stewart's acting was so bad that I think she either HATED the role or she is so caught up in her strange life that she can NO LONGER ACT. I mean it's that bad!Either way, here is the layout.1) Kristen Stewart keeps looking at a picture of her African American Boyfriend throughout the entire film for some unknown reason.
2) Gay tension between Kristen Stewart and another female lead (even though Stewart is supposedly engaged to a black man).
3) The leader of the exploration team has an accent to, of course, give him credibility..
4) The sole white guy is a bumbling idiot.
5) The profanity is through the roofAll in all, the movie is beyond a let down and I am glad Kristen Stewart made a few good movies before her career completely died by being in this film."
37,"There are better under water movies.Dull trite.Oops, sorry my review is too short apparently. How can I expand on dull, boring, slow, badly scripted, I want to chew my own hand off waste of time.This was worse than eating a fast food burger."
38,"How does this perpetual box office loser get these roles?!?!?!
Kristen Stewart can't act. She continues to litter Hollywood with her horrible craft. She ruins what could have been a very intriguing movie. It had promise. Now promise me never to put Kristen Stewart in another movie role. Time for her to retire....go work at Walmart or something."
39,"Difficult too believe all these years after the amazing film Abyss , with all the modern writers, that such a boring film can be made .Not worth your time go watch The abyss."
40,"This is a total crap, copy of alien but a very bad copy. The screenplay is super simple and the director did a very bad job. Overall dont watch this crap."
41,"Tried to give this a chance, promising start, Kirsten Stewart.. but it was too painful, I don't know what happens but I can honestly say I don't care. Mindless, bad acting, bad writing.. how did this pass? Avoid."
42,"First of all, this movie is about the giant structure that lays deep down in the ocean but nowhere in the movie did we get to appreciate that. Everything was focused on the small stuffs. Honestly, nothing in the movie really took my breath away. I felt really bored. Acting was also bad. I didnt connect with any of the characters. The movie was also too dark; all I saw was people walking around on the ocean floor. Highly not recommended."
43,"Since the release date of this movie actually back in 2017, they don't want to compete with Life or Alien : Covenant in the same year, so they released it this year."
44,"Please don't waste your time watching this, it's unbelievably bad. The story is disjointed and woolly. The editing is so dreadful you can't tell what's going on - worst I've seen in ages. Normally I'd write more info in a review but I simply can't be bothered. 'Nuff said."
45,Kept looking at my phone for the time. Got soooo bored. No characters development. I couldn't even give you the names of any of the characters. Watching it really was a waste of time
46,"I always like to welcome a new monster into the world of sci-fi so getting me to schedule a meeting is no problem. In this case, I forked out movie cinema money for the big theater experience and was not disappointed. You have a tense, action filled little hour and a half of the world of the underwater and all its surprises and wonders. Add earthquakes, trench movements and some unknown previous undiscovered life-form out there and you have covered the price of admission. There are parts you can critique but I noticed I was gripping the arm rests and had some jump or heavy focus moments that drown (pun) out any take-aways. The actors covered it and the sets impressive as to be realistic. As to the life-form itself, hey anything that has to put up with pressures, cold water, predator activity and lots of Acts of nature and intrusions by mankind has to be in itself one bad entity for endurance or survival sake. Think survival of the fittest. Everything alive today represents the strongest and best of its kind as a rule. No exceptions here. This is a snack movie for two reasons: something to do in-between the action and something to eat during it. so have a large portion or more than one and include a tasty drink"
47,Don't waste your time with this title. The acting is mediocre at best....
48,"REVIEW - UNDERWATERUK RELEASE DATE 7 February 20Cloverfield,
Godzilla,
Alien,
The Abyiss.The above films either were great, had parts of them that were great or since being released have become just great films to watch.Each building the suspence up in their own way and making you actually care what happens to the characters not to mention the stories, unfortunately......Literally this film is a rip off from all of the above in one way that doesn't carry across the suspence and you certainly don't care what happens to any of the characters except one, the little stuffed bunny.It's such a shame really because this film could have done so much more but just didn't lazy writing.Acting except for the stuffed bunny was acceptable but it just become boring towards the predictable end.Certainly one to see if it's on TV.Rating 6 out of 10"
