,0
10,"I weep for the untimely departure of the wit and intelligence of this show's first seasons.
For the past two seasons, I felt the writing less subtle than before. But this (hopefully) final season takes the cake! The stories are garbled, the direction inexistant at best and the acting on constant overload.
I won't cry its demise."
11,"It's hard to believe there was a time when I rated this show 10/10. In the first seasons it was so funny and clever, jokes were not new but it just felt genuine. Somewhere between season 6 and 7 this show should have ended. Characters are just a joke, it makes no sense they are this stupid and plane, that was not them at the beginning. The 10th is just unbearable to watch, I didn't think it was possible but it just gets worse with every episode. It's hard to me to believe in 2009 I waited every week to watch a new episode. Just another show that suffered from wanting to make more seasons than necessary. Watch until season 5 and just stop there. Really."
12,"I decided to check out ""Modern Family"" after hearing all of the critical praise about it. The show was five episodes in, so I caught up on the action online. And I must say that the acclaim is well-deserved. The show is nothing like what I'd imagined when I read about it. It is not a typical three-camera sitcom and it actually IS as gut-wrenchingly funny as people say.With any modern TV comedy, people are going to compare it with ""Arrested Development"", which is highly regarded as one of the greatest shows ever by many. ""Modern Family"" is not quite ""A.D."", but I can see why some people may compare the two.""Modern Family"", like ""Arrested Development"", is a comedy about a wacky extended family that is filmed in a quasi-documentary style, similar to ""The Office"". The characters don't acknowledge the camera, but they do contribute ""talking head"" segments to supplement the action. The show is less cartoony and surreal than ""Arrested Development"" or ""30 Rock"", but the comedy can still get pretty off-the-wall.The ensemble cast is great. There are three branches of a single family. The patriarch (Ed O'Neill) has re-married, bringing a Colombian-born wife and her son into the fold. The daughter (Julie Bowen) and her husband (Ty Burrell) have three kids. The son (Jesse Tyler Ferguson) and his partner (Eric Stonestreet) have just adopted a Vietnamese baby. The show focuses mainly on the parents and how they raise their families and interact with each other in today's society.My favorite character is Phil (Burrell), who plays the dad who tries to be ""hip"". He means well, but he's really kind of a wimpy husband. Phil's always putting himself in awkward situations (without always realizing it) and some of his lines are hilarious. He tries so hard to be the ""cool dad"". Next I like Cameron (Stonestreet), who's gay and proud of it. He's sensible and sensitive and he has some great lines, too.Although I haven't really connected with the show like I have with some others (just a matter of personal style), there's no denying that ""Modern Family"" is an above-average comedy. It's written well, with humor sewn throughout the fabric of each episode, and each episode packs some laugh-out-loud moments. And I say this as someone who rarely actually bursts into audible laughter. (Occasionally, with shows like ""A.D."" or ""30 Rock"".) This show does it, though. Phil, in particular, has me in stitches.To give you a comparison, I'd say ""Modern Family"" is like a cross between ""The Office"" and ""Arrested Development"". Presented more like the former, with humor and content drifting more toward the latter. More grounded in reality than ""A.D."", though, and without some of the triple-entendres and zingers.The show finds windows to sneak in some wholesome family morals like togetherness and acceptance, but the episodes always end with a laugh.But the rumors are true. ""Modern Family"" IS a very funny new comedy. Check it out on ABC or ABC.com if you don't believe me. (Or wherever else it's available.) It definitely should be on your radar."
13,"Modern Family started out great. However, the later seasons have become more and painful to watch."
14,"This show was great for the first 5 seasons, it was original, funny, smart.... then the kids grew up and the writing lost its humour. Season 6 was ok, but after that it just went downhill. It's such a shame they didn't end on a high note rather than drag it out, flogging the horse until it was well and truly dead. Part of the problem was the child actors who were adorable when little but lost their ability to act as they aged!"
15,"I wasn't sure about this show. I liked Ed O'Neil and wanted to see him succeed in another comedy. I talked my girlfriend into watching the pilot episode and we laughed uproariously. The casting was so good. Ed O'Neil's delivery is absolutely pitch perfect. Ty Burrell is annoying but, in the perfect over-compensating way that you would expect from a dad who feels his Life has aged while he has remained a teenager. Julie Bowen manages to under play her role as Ty's annoyed and insecure wife. Sofia Vergara is absolutely gorgeous as O'Neil's younger, Latina wife. Jesse Tyler Ferguson and Eric Stonestreet are hysterical together. The show ties together so well each and every episode."
16,"Modern Family is an exemplary show. It's got everything to love in a sitcom. It has humor, heart, great acting, great writing, likable characters, I could go on forever. The jokes are sharp, believable and it's also not too hyper like a lot of today's sitcoms are. It has quieter moments. And not that I'm bothered by a laugh track, but it also understands that you don't need a laugh track to be funny. I love to watch it with my family every Wednesday. My family and I love it to death. It's as well one of those rare examples of a show that hasn't suffered from what I like to call ""SpongeBob Syndrome"" (With flanderizing characters, recycling episode plots, etc.). I definitely recommend it :)."
17,Not funny at all! I gave this a chance and tried a few episodes but gave up. It's the opposite of laugh out loud funny! Why do so many people like this and why does it win so many awards? The situations are so contrived and exaggerated. People just stand around looking daft and some supposed joke takes place. Hate the camera work too.Sofia Vergara is quite a natural comic but the rest just look ill at ease and unpleasant.This is the most overrated comedy in years. How can this compare with Big Bang Theory?I can't be the only one who doesn't think this is funny.
18,"Scripted shows that employ a documentary format often use the P.O.V. talking-head shot as a gimmick to put more visual variety into the show, and to create a style of story-telling that they hope will keep your attention without having to improve the plot or characterizations. You can tell because they often go back to the interview at the most weakly-written moments. This is one problem, but not the major one, with Modern Family. The aspects that disturb me the most are these: they're supposed to be modern families and there are no working mothers (do the writers misunderstand the term ""post-feminist era""?) except for a few temporary jobs in single eps. Also there are no poor or even lower-middle-class characters. Actually, I do remember one character who was poor, but of course he was a one-time character on a Christmas episode. I'm sick of the characters whining about first-world problems like not being able to buy the ""perfect gift"" for their spouse on their birthday. What's so tragic about buying the iPad the day before or after their birthday? I realize this is a satire, but the writers don't seem to have that much contempt for the people they're satirizing. They don't seem to be TRYING to show how spoiled and self-centered many upper-middle-class are (it just comes out that way). That's not part of the satire, except maybe with the character of Haley (Sarah Hyland). Another thing that bothers me is that Claire (Julie Bowen) comes off as a lot crazier than the writers seem to intend. She's ALWAYS breathlessly freaking out, and it's more irritating than funny. In real life she's be at least an OUTpatient in some psychiatric facility. The gay couple (Eric Stonestreet and Jesse Tyler Ferguson) are gay stereotypes, especially Cameron, but since I hate political correctness and they're actually funny it doesn't bother me much. It would be nice, however, if the show did what it could to improve America's perception of gay people. Since Camoron is a prissy, whining, crying drama queen, the other character, Mitchell, could be the antithesis of a gay stereotype. The comedy could come from people thinking the character is straight. Manny's (Rico Rodriguez's) character doesn't resemble any human being on the planet. He's too cartoonish (sitcoms have always had kids who act like adults and adults who act like kids) and neither funny nor well-acted. On the positive side, Ed O'Neill is amazing as Jay Pritchett. As he was in ""Married, With Children"", he's like a comedy machine, delivering every line perfectly. To sum up, Modern Family is funny and entertaining but not particularly witty and intelligent, and uses a kind of soft-edged, sentimental satire that flatters, but doesn't challenge, the audience's ability to laugh at itself."
19,"I really don't know how people say this show is good. Believe me, it's not. I wanted to see this show because of the positive reviews it has received, so I watched the pilot first. It was boring, clichéd, and annoying. Even Ed O'Neill is bland and boring, that made me sad. The normal family (Phil Dunphy) is dumb and uninspired. The gay couple is stupid and annoying. I don't have anything against gay people, but the fat one is nothing less than annoying and disgusting. The other gay is OK, but he doesn't make me laugh at all. Sofia Vergara looks too much excited, like she's hyperventilating....it's really creepy. The kids are bland or clichéd at best. After the pilot, i though ""Well, it's the pilot...maybe the second one is better...."" Well, that's not true. Everything is bland and boring at best, or annoying and unbearable at worst. The characters, the story, the comic parts. Believe me, I tried to laugh with this...I couldn't. Now for the big picture.....there is no music whatsoever. It makes you feel like you're watching a home video, maybe that's why the series is boring. And finally the worst part.....the camera....it goes up, down, left, down, up, right.....so, who gave the camera to a 15 year old drunken kid? It makes me dizzy to watch this show, and with the story and characters, it makes me sick. I can't stand watching more than 5 minutes of this ""thing"" now. So, to summarize, DO NOT watch this series, there are better things out there...in fact, almost everything could be better than THIS!"
20,"I just bought this after a friend of mine recommended it, because it was supposed to be so funny. And maybe it is, I'm sure it is for some, but not for me, here is why: not one single funny character! the gay couple i super annoying, the fat guy is supposed to be funny because he is fat and dramatic, the colombian kid, funny because he's fat and acting like a grown up, not funny! the women in the series, sexy super cliché all the time, not funny! the kids, not funny. the father (son in law of Ed..) is the most funny character, but is sometimes over acting his part. To sum it up, i find the whole family kind of irritating. They're always hanging out together (who does that!), pretty, rich and perfect family. I feel more like throwing up than to laugh. In fact I haven't laughed since episode two (I have just watched season one..)Maybe this series works for rich white happy families who recognizes them self in the ""funny family situations"", people who just had a baby and think that kids are super funny just being kids. Maye I am just a little F#%d up for needing more morally deprived series like ""its always sunny in philly"", ""peep show"" or ""trailer park boys"" to get me to laugh:) I don't like comedy series to be about ""learning something"". It reminds me of a modern ""step by step"", but even though I disliked that series for the same things, they at least had some funny characters and good dialog."
21,"The first 5 seasons of this show were as good as just about any sitcom that's been on tv. In season 5 however, it started to decline, drastically. I still watch because I've been here so long I want to finish it out, but most weeks it's painful. They 'jumped the shark' long ago, and the once hit comdedy has been on a traumatic tailspin ever since. Reading rumors as of late that the upcoming 10th season could be it's last, makes me feel somewhat, well, relieved."
22,"This show run it's course after season 3. It's basically just repeated storylines each season. God only knows why this show is still running and why the cast, whose acting is simply awful, get paid so much. 
Somebody put this show out of its misery"
23,"Much like the Roman Empire that once stood brawny and proud, this show is now worn, crumpled and ready to cave in.
I hadn't watched an episode since season 6 as I grew tired of watching the repetitive format. Just tuned in to check out season 11 and Jesus! What on earth happened?
I'll tell you: The show got milked for all it was worth, and now the cash cow is about as parched as the surface of Mars.
Season 11 Ep 2, Cam is trying to sell the viewers a smart fridge!?
Then again, this show always did love its product placement.
Sad to see it decline over the years. Should have wrapped long ago."
24,"This show is severely overrated. I admit it is occasionally funny, and the premise of the 21st century ""modern family"" is an accurate and humorous representation of today's familial diversity. However, the acting from the majority of the cast is so pretentious and falsely exalted I have to skip through the episodes on Hulu just to look for a laugh.By far, the saving grace of the show is Cameron - the lovably gay eccentric that this world needs more of. His mannerisms exhibit a delicate confidence and appreciation for life's nuances. If only Mitchell could match half of Cameron's genuine exuberance, they'd be the perfect family. Cameron remains my only real laugh instigator on the show.I'm shocked and appalled Julie Bowen won an Emmy for her indigestible supporting role. Apparently, acting like a bitchy, whiny, bossy 13-year-old is what being a mom is all about in today's modern family. She'd fit right in with the cast of Troll 2. Phil remains the only bearable flesh of the family, and even he's losing my vote lately. Gloria has blatantly been mistreating and exaggerating her ""accent"" for a laugh to the point where she's probably offending the country of Columbia. And don't get me started on the kids.Here's some advice for the producers: Replace everyone but Cameron, Manny, Jay, and Lilly. Hire some writers who know what 'subtle' and 'organic' mean. Stop giving yourselves the hype. Unless you can deliver you'll be just another rock painted gold like Lady Gaga's 'Born This Way.'"
25,"Very sad decline. What was once groundbreaking television, un-PC, and thoroughly modern, has become a social justice pablum fest. The characters have all become ridiculous, with only Jay and Phil giving us occasional flashes of the brilliance that once made the show great.Plus, it turns out none of the formerly child stars can actually act."
26,"At first when I heard the name of the TV show I was intrigued. I started watching it and man, I haven't laughed so hard in my life. I hope there will be more and more seasons to watch! And Sofia Vergara is AMAZING! Best actress EVER! I can't wait to watch the next episode! And Lily is so cute. There is a humor in every episode. I have my favorite episodes like when Lily cursed at the church, or the episode with the tornado, and there is the Halloween episode when Sofia shouted 'You put egg on my house I kill what you love'. And then there is my big thank you to the creators and the great job they had done, they are doing and the more that will come."
27,"Imitator Family steals everything bad from the last 60 years of television. From ""The Office"" it steals hurky-jerky rapid camera shifts to try to show it is ""new""; from ""I Love Lucy: it steals contrived plots that are completely unrealistic. From ""Steinfeld"" it tries to pretend it is a ""real-life"" show and thus about nothing, even though most sit-coms are about ""nothing"" and their attempt to turn them into something. And by taking plot devices from everything from ""Father Knows Best"" to ""Roseanne"" it tries to create laughs where there are none. While Ty Burrell and Eric Stonestreet play horrible stereotypes poorly, Ed O'Neill is good and Sofia Vergara is very good. However, in 10 years this series won't even be seen at 2 AM in syndication."
28,Diehard fan started from season one. Not from the US but am able to get most of the jokes. I love Gloria as her acting are very natural and funny. People say it's getting worse but for me its still above the standard.
29,"After 6 seasons it gets repetitive and annoying.
And the cringy slapstick combined with the bad acting can't support the time between the 1..2 good jokes per episode.
The quality of humor decreased over time and very hard in season six and the writers are still mostly playing the steroetype card.
First 5 seasons were OK and if you're not too demanding and usually laugh about
unintelligent humor, i recommend the show."
30,Used to like this show but the last few seasons - and the current one only continues the slide - have become stale scenarios divided into the usual personality groups where everyone tries SO hard - often having to rush their lines to get all the details out in in their allotted time slot. It looks like - and is - such hard work. When actors try this hard to be funny it just does not work. The story lines seem to get more and more unrealistic. Frankly this show is in a race with itself - to the bottom. I would have to think that the actors themselves must. Probably should have been killed a few years ago.
31,"I tried watching this few times on TV but I didn't laugh at all. The jokes were clichéd or far from funny. Boring and repetitive story line.
Some of the characters are toxic to watch. Even the kids characters...One of the worst sitcoms I've ever seen.
Why are these people some of the top paid actors nowadays in television for this show?!?But what I didn't liked most in this show was the camera work.
It gives me massive headache after only few minutes with all that fast moving and zooming in and out all the time! It's really annoying!!! Makes it unwatchable."
32,"Modern Family is an another offspring of the colossus of political correctness in American sitcoms. We have tree families who are prosperous, predominantnly white people from dreamland suburbia where the ""others"" are treated as accessories: Sofia Vergara is an over-the-top emotional trophy wife, the gay couple is conceived as representing the whole range of looks from chubby and feminine to masculine and rational. On top of it we have their adopted daughter who happens to be Vietnamese and the nerd sister. However, the most annoying of all characters by far is Phil Dumphy who is desperatelly hanging on to his Stepford Dad thing and overdoing it so many times that he more often than not turns this borderline entertaining show into a creepy family cult full of paranoid pefectionism and shameless stereotypes. All in all, this is a show that's exactly good enough to make you not switch the channel, but bad enough to regret spending time on it."
33,"I have only seen one episode, thank god. No, you aren't the only one who doesn't think this show is funny. You also aren't the only gay man offended by the stupid gay stereotypes. Not all gay men are scaredy cats. The only stereotype I saw broken was the fat gay man. They should be really modern and include a skinny lesbian. Both gay guys were afraid to stand up for themselves. Good West Side Story reference though, it still did not come off funny. That about says it all. No, they insist I drag this out! no pun intended. Obviously the episode was unmemorable or it would be easy to have ten sentences. Or even more, since apparently they cannot count. How many more do you need?"
34,"The first 2 or 3 seasons of Modern Family had a lot to offer. A strong cast, sharp wit and reasonably interesting storylines. Predictably, the show then dragged on far too long and by the end it became truly abysmal. This is not the only American sitcom to suffer this fate but there's still no excuse for it.I loved the performances from Ty Burrell and Eric Stonestreet and was always quite impressed with the child actors but beyond that the show quickly became stale and repetitive. The stereotypes around gays, Latin Americans and black people are as cringy as Phil himself. It's not that I'm a triggered snowflake or anything, it's just not very funny.5 seasons would have been acceptable, 6 at a push. But 11? Seriously? Why do they always ruin these shows like this? Anyway, there's enough to like about the early seasons but once Luke's voice drops, get out of there."
35,"I do not like too many of the newer 'comedies' (Well ""Big Bang"" is a fantastic show). This show just seems like everything is contrived and forced. I did try to watch 'Family' but kept vomiting - you all know how that is. With that in mind, questions do pop in my mind, like: Why all the awards? Good question. And Why all the hype? Another good question. People do like the show - that is obvious, so maybe I am just missing something. Wait while I ponder in deep ponderance mode. Hmmmmm, what would I do to this show to make me a fan? Let me see - a-HA! Maybe if the cast boarded a charter boat, and went on a short trip and ended up on an uncharted island. That is brilliant. Would I watch it then? Would I? Ah - nope. It is not what I am looking for and I just do not find it entertaining. Show stinks"
36,"Produced in the mockumentary style popularised by embarrassment comedies like ""The Office""[1] and ""Parks and Recreation"" this take is far too tame and restrained to work. Those other shows savage the people whose petty lives they satirise. When the mockumentary camera is used to deliver a pure sitcom in ""Modern Family"", it reveals only that banality is... banal. That is, stripped of the cruelty and gloating of embarrassment comedy, all that's on show here is a tired parade of sitcom stereotypes. And when these stereotypes extend to race and sexual orientation, the result is truly repellent.Even /had/ the writers decided to use the mockumentary style to depict the lives of these characters as empty, pathetic, and meaningless, the characters aren't even substantial enough to savage. And what would be funny about savaging stereotyped minorities anyway? The appeal of this remains unfathomable to me.[1] I'm specifically referencing the British version of the show here; I've not seen the American remake, so can't comment on it."
37,"While I enjoyed the first two seasons of MODERN FAMILY, the third is a bit tired. Very few funny lines and situations. They should have stopped while ahead. Two season would have been great. The acting is over board, even for a sit-com. The two gay characters are horrible...both the writing and the acting. Can't gay characters act like 'normal' human beigns???? They always bicker and how they've stayed together this long is beyond belief. And these guys were actually nominated for an Emmy. Who do they sleep with? Also annoying is Ty Burrel. Lousy actor in an inane role. He too was nominated?? Give me a break. Even for a sit-com, the situations for the most part are unreal. The camera work is also horrible. Trying to be like an art movie with all that hand held camera movement and zooming. Besides re-casting, they should stop with the 'fancy' camera work. After all I've said, I do enjoy the little girl who plays Lily. She's be best thing on it. Ed O'Neil also deserves some credit as he's the only one who acts with authority and humane qualities. As for Sophia, well, she's still great to look at and at times she comes through well, but stop with the screaming. As far as the kids are concerned...again, RE-CAST."
38,"It's entertaining but it's not a classic sitcom or comedy series. You won't have any laughter-sounds in the background and it's not so funny compared to classics like Love and Marriage or Simpsons but it's somehow entertaining because the plot is usually quite original. The fact that Ed O'Neil has a major role made me watch this, he's still a good actor and somehow I grew up with him. The gay guys are quite annoying sometimes. It looks a lot like they try to make it a reality TV show but it's not, just camera moves around like that. Weeks after writing this review I had the feeling to add some things I highly dislike: This series promotes a very negative type of family and is full of subliminal messages and tries to brainwash you. They always put the beauty of the 2 mothers Julie Bowen and Sofia Vergara very much in front, character is not that important it's always more about their sexiness and makes them awful role-models. The gay-guys are nice people but this series tries to force the impression on you that a gay family with adopted child can work just sooo fine. The way they behave is always so nice and so typical TV-gay and nothing how real gay people behave. What bothers me the most is the way that those children are portraited, with their very feminine way of dressing and adult-like hairstyle they try to make them look like grown up women although they are children and trying to put a sexual focus on the three girls in this series. Especially the oldest daughter has her breasts almost hanging out of her clothes for the whole series and is usually slutty without regret. Even the youngest daughter (the Asian one) looks more like she is styled up for a ""young miss Texas"" contest than just being a normal little girl. Hands away from this Hollywood-Illuminati try to brainwash you and how you look at society."
39,"It's little wonder this show was the darling of awards shows-pandering to every possible subset of the Hollywood weirdo enclave.Don't misunderstand-the first few seasons, up through about season 5, it had potential and often found itself uproarious and profoundly funny; then the lot of creators got far too big for their britches and begun jumping sharks at every opportunity- desperately trying to find the revelry it had once bathed in.Coupled with some of the absolute worst child-turned-somewhat-adult actors known to man, and it found itself the has-been comedy that just couldn't redeem itself.Too bad, had they just stuck with the formula that rose them to the top, the show could have gone out on a high note rather than the *womp womp* we're left with. Take note, Hollyweird, America is tired of your pathetic attempts to preach down when you should consider yourselves blessed to be invited into our homes in the first place."
40,No longer funny! They need to end our misery! Put everyone on an airplane and crash it!
41,"What's happened! Seasons 1 - 5 were absolutely hilarious ""Modern Family"" was the best show, one of my favourites in those seasons the writing was SO clever and the laughs were constant it genuinely was a very good show always entertaining with its ""mockumentaty"" style to it but after season 6 things obviously changed writing creativity was dropping off and the laughs weren't there anymore and seasons 7+ forget about it I'm not finding any laughter at all I hardly watch it anymore. The show had a really good run but they have dragged it on too much now and sadly have ended it poorly. If the show had been left at season 5 my rating would have been 9 - 10 stars and would have well and truly deserved each one but the older seasons have really hurt that rating they just aren't funny anymore and it's really disappointing. The kids have grown up and you just don't get the same laughs if any at all. Do yourself a favour if you're looking for a new show with lots of laughs definently watch this one watch seasons 1 - 5 and then stop! Don't ruin it for yourself I don't watch it anymore other than the odd one here and there just to see the show finish because I was so disappointed it's just boring cringe, worthy even. I'm so disappointed!! Why they felt they needed to make 10 seasons when the show had obviously lost its touch well before season 10 was been filmed and to ruin such an amazing show I'm so disappointed ""Modern Family"" I'll try to only think of your early seasons back when you were for sure worth the watch and I'll try to forget what a mess the shows become."
42,"I've only watched a few episodes from the first season, but, aside from not containing one iota of actual comedy, this is one of the most offensive shows ever created, and the writers should be castrated. One could understand if this were satire or black comedy, but it simply isn't anything, while it does succeed in offending practically every minority group on the planet, especially gays and hispanics. Instead of a real gay couple were served up with a couple of raving gay queens. Instead of a hispanic, were are treated to a modern day Carmen Miranda. But speaking as a gay person, this is the most offensive piece of garbage since Will and Grace. I know the networks have no class, talent or style in their work, but this is beyond all that. Simply pathetic!"
43,"Actually from the first to sixth season, I think it's a very genius show. Love the character. Love the story. But starting in seventh season, I think the show is not as funny as it was before. Phill is not funny but tried too hard."
44,"I gave it a good long run. Decent humor, likeable characters, okay stories. BUT, I just can't handle the falsetto hyper accented screech any longer.
Sorry, but she's easily the most annoying voice on television today."
45,"For a long time, 'Modern Family' was my favourite show on TV. I would watch an episode and it would crack me up. Each of the characters was hilarious in their own way, and the situations that they were in always made for good viewing. Seasons 1-6 are some of my favourite TV comedy, and season 7 is good enough. From that point onwards it just gets so boring.Maybe it's just the actual passage of time rather than the material going stale. As the show has gone on new characters have been born and the children have grown up. In the more recent seasons all of the characters that were children when the show started airing have just become insufferable. Lily has become an annoying hormonal teenager, Alex is an bad, Manny is irritating and both Luke and Haley are dull.The remainder of other characters have largely stayed the same, but on their own they cannot right the ship. Phil is consistently the most entertaining character, and everyone else is fine. I would argue that the show has grown stale because audiences have grown tired of seeing these same characters over and over again. The jokes just don't land like they used to.While we're here, can we mention the tease of a 'main character's death' that turned out to be a complete and utter waste of time. Now credit where credit is due: season 10 does mark something of an improvement over the previous season. That's hardly an achievement, but it's better than nothing.The later seasons have killed the series for me. I cannot be bothered to watch anymore. But don't let the negativity of this review deceive you, I really did enjoy this show for a while, but everything after season 7 isn't worth anyone's time."
46,"This show has gone downhill in the later seasons. Just watch the first 5 and enjoy, by the time you get to Seaton 10 it's become too slapstick and everyone delivers their lines too quickly. A shame but enjoy the early work."
