,0
23,"If you asked me to name the show that I watched the most and talk about constantly when I was a kid, I would easily without hesitation, say it was Spongebob Squarepants.Created by Stephen Hillenberg, the Nickelodeon show, which hit the airwaves more than two decades ago at the turn of the century, chronicled the day to day undersea life of the titular sea sponge who worked at a fast-food joint and the antics he and his zany friends would get up to while being an unbelievable beacon of cheerfulness and optimism, much to the annoyance of some.It quickly caught on, easily becoming the network's most popular show, a cultural phenomenon that is recognizable everywhere, and with the show still airing new episodes, it continues to strike a chord with audiences of all ages, myself included, being countlessly referenced, marketed, and in particular, memed online. I dare you to go on a social media thread without seeing one Spongebob reference or image. My belief is that all these characters encompass what many of its core following, particularly the Millenials & Gen Z, went or are going through now, and encountering the struggles, wants, and desires that both a child and adult has and paints a reflection on the lifestyle this audience is experiencing first hand in today's modern society.Or I could just be crazy and it was just a colourful, silly distraction. Here's a link that explains my notion in greater detail.He also starred in a couple of movies, each spanning a different decade apart (2004's The Spongebob Squarepants Movie and 2015's Sponge Out of Water), that are both worth rewatching, which I did in preparation to revisit the world of Bikini Bottom, and I can definitely say stand up much better than the other adaptions of popular Nickelodeon mainstays like Rugrats or Avatar (spoiler and apologies to Last Airbender fans, but Spongebob is three for three right now), especially considering how they are some of the last mainstream traditionally-animated films to grace the big screen. But now with this third film, even he has transitioned over to the third-dimensioned common to the current landscape. Does this serve the story better and make it stand out more, or does it distract by cramming in too much of today's trends like the recent Scoob! or Trolls.Thankfully, it doesn't. This is Spongebob (Tom Kenny) as pure as he is and this time, his beloved pet snail Gary is Snailnapped! Taken by the evil Plankton (Mr. Lawrence), and given to the vain and self-absorbed King Posidon (Matt Berry), in an effort to get that Krabby Patty secret formula once and for all, the cheerful sponge and his dim-witted, but loyal best friend Patrick (Bill Fagerbakke), go on a quest to the Lost City of Atlantic City in an effort to get Gary back. Along the way, they come across a talking tumble-weed sage that looks a lot like a benevolent Keanu Reeves, an El Diablo figure with a Danny Trejo face, a Tiffany Haddish-personality fish, a robot with the voice of Awkwafina (this film stacks on the celebrity cameos), and a gorgeously lit Las-Vegas inspired city that puts Canto Bight to shame in looks alone, all while Spongebob's other friends, grouchy Squidward (Rodger Bumpass), frugal Mr. Krabs (Clancy Brown), and scientific Sandy (Carolyn Lawrence), go out in search of him in order to rescue him from the dangers that lay ahead.From this premise, writer-director Tim Hill, who worked on the show in its early days, goes back to the buddy formula of the first movie, even having Patrick reference this early on and forgoing the weirdness/superhero/whatever sticks exploits of the last film, opting more for ""Pee-Wee's Big Adventure"" escapades and structure, where each situation of the adventure is different and more random from the last. That doesn't mean he disregards that film, as the teamwork aspect is brought back in the final act and having all the characters play a part and contributing to the plot, something the first film heavily lacked. Honestly, it's the best of both worlds, combining what worked in the previous two while not treading over the same old ground while taking influence from one of the show's more popular episodes ""Have You Seen This Snail?"", potentially making it my favourite of the three films so far.I think what also helps make me feel this way is because of the style of animation used. Those worried that the character's simple design would get lost in translation needn't worry, as this is a stunningly animated movie. It's saddening that Paramount decided to forgo a release in theatres in the U.S and opted for streaming, as it really deserves to be shown on a larger scale. The Rankin-Bass/Aardman like CGI are all finely detailed to make it resemble clay figures, right down to how the colours are placed and the speed the characters and background are going at, of course taking inspiration from the Phil Lord and Chris Miller school of design and placement, while still being in the realms of Spongebob. This will help Paramount Animation find it's footing should it continue to make itself like this, and hopefully find success. Not to bash how the other two looked (Sponge Out of Water did a great job rendering these characters in CGI for a live-action setting compared to the likes of those terrible Chipmunk and Smurfs movies), but that'll help it stand out more.This helps brings Sponge on the Run humour to life, as the film is chock full of blink and you'll miss it easter eggs, sight gags and wording older fans can appreciate and laugh at (also adding some risque jokes the series was known for), while having goofy expressions and voices the kids can enjoy and not be bored by, especially helped by the energy brought by the special guest stars. It also, believe it or not, tugs at the heartstrings a few times, in a couple well earned moments that feel believable, courtesy of the great voice talent who've played these roles since the beginning and have built great relationships and chemistry off and for each other, not like Scoob! which needed to replace the character's voices for the sake of celebrities and marketability (it also helps that they got Hans Zimmer to score this movie, making it more epic and impactful for). Even the sound effects, from Mr. Krabs' walk to the bubble transition to the next scene, sound just as they did twenty plus years ago and give the authentic experience older Spongebob fans who may no longer watch it can see again, this time with their own kids.By the time the credits roll and the last message pops up, you realize that Sponge on the Run was a celebration of who the character is and what Hillenberg, who unfortunately passed away in 2018, intended him to be from the beginning; an optimistic, positive, and considerate sponge who cares about his friends and the fish around him and will do whatever it takes to make them happy. Regardless of what you consider the quality of the show now and it's future to be (three spinoffs are planned, one of which was teased throughout this movie, though not as bad as you might think), or even your perspective on the character in the first place (it's understandable if you don't like him), it's nice to know that little Spongebob has given its creator a legacy with potentially the same staying power of Bugs Bunny and Mickey Mouse to keep more generations captivated with his nautical nonsense, and keep the kid inside me onboard still watching to this very day.To sum it up: Third time is definitely the charm for Spongebob, as Sponge on the Run is a silly, fun, and gorgeously animated celebration of the character who values friendships and positivity for anyone who was ever a fan"
24,"I grew up watching SpongeBob so for me it's almost uncomfortable critize it but honestly I got an headheck watching this movie.
Everything in the story is so noisy, flat and empty and the various unnecessary cameos are too random to be fully appreciated.
I liked the animation and the dubbing but that's it."
25,"Occasionally funny, trying at times to be heartwarming, this is an okay diversion that is well suited to kids. It's not trying to be hip, just silly and works at that."
26,"Bad story, bad jokes, actors and celebrities that randomly show up. This movie has been made just for the money, and not for being a good movie. Don't watch it."
27,"The movie is a disappointment. The plot is weak and steals the stories of the previous episodes and movies of the original show. Most of the time is spent advertising the new spinoff show, titled ""Kamp Koral"". There are a lot of plotholes that retcon most of the characters everyone liked in the original show to hop on the marketable baby trend. Nickelodeon disrespects the creator of the show, Stephen Hillenburg, who stated before his death that he never wanted ""Spongebob Babies"" to be produced. Decreases the value of Spongebob as a property."
28,"I saw the exclusive Canadian engagement of the film last weekend.
Overall, I think Spongebob fans and kids will enjoy this movie- probably not as much as the first movie but definitely as much as the second.The plot is pretty simple. It pretty much features the same plot as the previous two movies where Spongebob needs to save something that was stolen while Plankton tries to steal the secret formula while he's away.And just like the in other movies, Spongebob and Patrick's trip is where the fun is. Like the second movie, expect a lot of weirdness. Without giving too much away, expect musical numbers, zombies, and gambling.I also really enjoyed the celebrity cameos.
For those wondering, Keanu Reeves's role is more than just a cameo - he actually has a good amount of screen time in the film.
Danny Trejo also has a great role, but I won't spoil anything. I also liked Tiffany Haddish's appearance as Tiffany Haddock (get it).You'll also get to hear the character say some minor swear words. Spongebob says ""crappy"" twice"" while you'll hear Squidward say ""frickin"".The summer camp flashbacks I thought were nice. You can tell they were thrown in to build the Kamp Koral spin-off, but I didn't mind them.Just a nitpick though, according to the movie, Spongebob and Sandy already met before at summer camp, but longtime Spongebob fans will be quick to point out that Sandy and Spongebob actually meet for the first time in episode Tea the Treedome.Overall, Spongebob fans should enjoy this movie fine. It's an entertaining movie to watch if you want to turn off your brain for an hour and a half."
29,"What is wrong with film producers? I love the show Sponge Bob, so I am basically an easy customer here. Yet, it seems they cannot add live action and money to make Sponge Bob even better. Quite the opposite actually. Story is lame, poor character development, ending is pathetic, 3D animation is unremarkable. On top of that, they changed the back stories of how Sponge Bob met the other guys. High treason!"
30,"Yeah, not gonna lie. As a guy that enjoyed the previous two SpongeBob movie outings, I was not impressed with this one at all.The animation is great, truly bringing the world of SpongeBob fully into the world of CG and the voice acting is decent as usual from the cast but in typical bad CG kids movie fashion, good animation and voice acting can only go so far especially when just about everything else is trite.The story doesn't feel like it's taking SpongeBob to new territory, the villain was uninteresting and they soon start chucking flashback after flashback in your face to the point where it stops feeling a big movie adventure and more like a extended advert for that rubbish looking ""Kamp Koral"" spin-off nobody asked for.What a disappointment, this was."
31,"Bad and lazy writing, Bad story
The comedy and jokes not good like the other movies or the show."
32,Good. Pretty good. Some moments weren't good. Most were. The adventure? Good. Keanu Reeves? Good. Flashbacks? Not good. Overall I give this movie 7 goods out of 10. Too many flashbacks.
33,"Please do not waste your time, it's an awful movie"
34,"It's fair to say that I'm a fan of spongebob, at least I used to be. It's been a while since I watched it but there are some really memorable episodes that I consider to be great. It's really nostalgic for me and it has moments of genius as well. The Spongebob movie: Sponge on the run is not a moment of SpongeBob genius.There are some good moments but I'm going to forget it in a day or less.I thought the cinematography was good, it was a huge improvement from the television show from a technical standpoint. The animation was improved on heaps but I'm not really sure what they were going for. It's almost like the filmmakers wanted a more realistic look but they didn't fully commit. SpongeBob is at it's best when utilising animation to its fullest potential, so, again, I have no idea what they were thinking.There is quite a lot of social and political commentary in this movie, sadly it's all very heavy handed and annoying. A few times a character would straight up say how clichéd and uninteresting the movie is, exactly like deadpool did. Just because you know that your movie is clichéd and unoriginal doesn't make it less clichéd and boring. I didn't like it much in deadpool and I like it even less here. There are many more themes that are tackled, but they are all very on the nose as well.Despite being far worse than the show, there are still some great gags throughout, some of them really subtle which I respect a lot. I won't spoil the film, but my favourite gag comes early on during a scene where Plankton tries to negotiate with Mr. Krabs for the secret formula. I don't want to say what it is because it is really subtle but I found it hilarious.Music is kind of a big part about Sponge on the run. Some of the songs were good, like the song during the zombie dance scene. But I found two of them to be intolerable. The first song that plays and the end credits song.Finally one of my biggest issues is SpongeBob's character. This point actually applies for most characters, but SpongeBob is the biggest victim of this. He is a victim of lazy writing, he doesn't act like he does in any other SpongeBob property. If you are a huge fan of SpongeBob you won't understand half of the choices he makes in this film. Like I said I'm not even a huge fan and it still annoyed me a lot. I think his character is so bad that even if Spongebob didn't exist prior to this film, his action's still wouldn't make any sense to me and I'd think he's a really bad protagonist."
35,"The SpongeBob movie: Sponge on the Run starts with a punch that gives you a complete vibe of nostalgia. The film progresses through the first arc introducing the characters and current situation and so on. Throughout the film the presentation makes you laugh and feel bored at the same time. The screenplay creates an atmosphere that makes the movie feels like an episode of SpongeBob but doesn't add much to the table. The ending is kinda ok. In the end, the movie joins the so-called one time watch club."
36,"The Spongebob Movie Sponge On The Run is a 2020 Paramount Pictures animated sequel to the 2015 film which had Antonio Banderas in it. This time and Spongebob with his best friend Patrick Starr travel to the real world where they meet celebs such as Keanu Reeves and Snoop Dogg. The reason why they travel to our world is because Spongebob's snail Gary is missing.
Will he find him or not?
If you are a diehard fan of Spongebob then check it out."
37,"I could not even finish this one. This is not Spongebob. This is CGI rendered fecal matter. Spongebob is animated, not computer rendered. Also, this is nothing like the zany, madcap and sometimes risque Spongebob show & movies that we love. This is ""lowest common denominator"" pandering to a mindless audience. This is what happens when suits get hold of something nice and try to wring every last penny out of it. They destroy it."
38,"The character development is ok, and the history of the film isn't that bad, but still, this film shouldn't even exist, the creator of the series said that he doesn't wanted a spinoff of any kind, and this is honestly offensive to the memory of the creator."
39,It reminds me of my childhood. Even if the plot is a little thin
40,"2004, yes 16 years ago, a 16 year old's entire lifetime. That's how long ago Nickelodeon's aquatic yellow none vertebrae and his pink starry friend and his crew first graced the big screen. And it's not often that an animated TV series goes onto the big screen and gets huge success but with Spongebob Squarepants The Movie it did and with that success it gained not one but two sequels the middling Sponge Out of Water and this. Sponge On the Run features the same voice cast from Tom Kenny to Clancy Brown and features Danny Trejo and even Keanu Reeves as a wise Sage who leads our misfits on an adventure to the lost city of Atlantic City. And as much as the cast try and the writers try Sponge on the Run still lacks the charm of the 2004 original film, though the animated standards are pretty relying massively on 3D animation. But there's still that lack of charm, and although Sponge on the Run has some funny moments has some entertaining moments but sadly our favourite under-water creatures don't have the same fire. Which is a shame because Netflix have brought this out at the right time, but it also seems a bit too late too. Which sometimes isn't a bad thing. 3/5. Good but not great."
41,"I liked the overal movie, but I just wanted to say. WHY THE FLASHBACKS? I mean they were nice. But super random, and I think the only reason they put them in is to promote the kamp coral series it just pissed me off a little.The graphics were kinda nice but a little messy sometimes. The characters look good but obviously fake, but then the crabby patties look super realistic? It just felt weird to watch sometimes.The overall storyline was doable and I had a good watch."
42,"Stephen Hillberg would be smiling in heaven right now. Tim Hill, you are a good replacement because this is the best of 2020 we've seen.I went into the theater thinking that this movie was going to be a straight-up comedy. But I was wrong. Yes, most of the movie is comical, but there are some moments that can be emotional for some younger adults. In this movie, we get a taste of Spongebob's feelings towards Gary (he loves him so much). The backstory of how the characters met was probably the best part of the entire movie. All the stories is very bittersweet. Keanu Reeves, like always is very good. He actually has a pretty significant role in the movie. In the movie there are a lot of character cameos. Snoop Dogg and Danny Trejo also are in the movie and are very good despite having small roles.Both kids and adults would definitely enjoy the movie. I seriously do not understand people giving a negative rating about this movie. The least I can say is that this movie is better than Sponge out of the Water."
43,"This movie was So fun So enjoyable.
Really good. I Loved i give it 10"
