,0
10,I have seen this movie over 10 times. Years later it's still stands strong. It's an awesome movie that I WILL watch again.
11,Absolutely love it!!! Could watch it again and again
12,"The legendary Sherwood forest's hero Robin Locksly (Kevin Kostner) again and Lady Mariam (Mary Elizabeth Mastrantonio) along with a Moor (Morgan Freeman) and his Merrie men : Will Scarlett (Christian Slater), Friar Tuck and Little John facing off a wicked Sheriff of Nottingham (Alan Rickman) and Guy Gisbourne (Michael Wincott). The story is indirectly based on historic events and developed during third Crusade , Robin is imprisoned and is serving under orders of Richard Lion Heart (Sean Connery) who fights against Saladin and conquers Acre . In route England Richard was captured by Leopold II of Austria and ransomed by his own subjects . He briefly returned England to put down a revolt against him , his brother John without Land takes over the kingdom with his underlings Sheriff of Nottingham (Alan Rickman) and Guy Gisbourne (Michael Wincott). One time evaded Robin and returned to England he'll confront against the former . The movie has great action sequences well staged with stylish and vitality , tongue-in-cheek , adventures , romance and is pretty amusing . Although is a little revisionist about characters , personages and time where is developed the action in a dirty , gritty Middle Age, spectators partially disapproved the changes of classic canon . Seven years later to ¨Fandango¨ film , director Kevin Reynolds and Kevin Costner re-teamed but with much bigger budget . The final product looked as although the actors learn the screenplay and decided the best issue was to take a good time and amuse themselves and both managed to stage some excellent action scenes , hopefully without coming to blows themselves . Kevin Costner is fine but Morgan Freeman comes up the film as the civilized and naive Moor brought by Robin from Crusades . Special mention to Alan Rickman as an evil and crazed sheriff in a comic and sensationalistic interpretation . Mary Elizabeth Mastrantonio is memorable and attractive . Impeccable cinematography by Douglas Milsone . Movie is shot on natural sets and English woods and cathedral and interior scenarios with impressive production design . Magnificent and spectacular musical score by Michael Kamen . The song ¨every thing I do it for you ¨ was nominated for Academy Award . The same year was exhibited ¨Robin Hood¨ by John Irvin with Patrick Bergin and Uma Thurman but was a flop though the critics considered a best adaptation . The classic rendition is ¨The adventures of Robin Hood¨ by Michael Curtiz with Errol Flynn and Olivia de Havilland."
13,I loved this movie. It had drama and kept me in my seat when I saw it. Kevin Costner was wonderful in the role of Robin Hood. He has a way of keeping you interested in any movie he is in. The way this movie was shot showed a diversity of feeling and really made you think that they wanted to do the best job ever on showing everything from laughter to heartfelt sadness. I hope that people who haven't seen this movie will really consider seeing it sometime. whether by buying the DVD or by renting the movie. It will be well worth it. I would rate this movie as one of the top ten movies that i have seen. You can't get much better that a good Kevin Costner movie and you can't get much better than a good drama. I know that some people would not agree with this opinion but I'm pleased with what I saw in this movie.
14,"I don't like action films, i don't like hack and slash but i love this.For me every actor does a reasonable job and Alan Rickman is outstanding as the sheriff of Nottingham, the lack of a credible English accent is not a worry to me and the flexible use of locations is also not a problem. The story is great, the screenplay is wonderful with its lack of self-conciousness. All the elements of a great epic are there, love, hate, greed, honesty.The anachronisms really add to the film, the action scenes are tremendous. And yes i like the arrow-cam.Don't  be cynical be nice, enjoy the ride."
15,"***MAY CONTAIN LITTLE SPOILERS***I watched ""The Prince of Thieves"" once again two days ago and it is still one of the most brilliant movies ever made. Despite the fact the crew had so many obstacles while making the film.Robin of Locksley (Kevin Costner) returns to England from his crusades with a Maori warrior Azeem (outstanding Morgan Freeman) and finds out that the evil sheriff of Nottingham (superb Alan Rickman) has taken over his fathers lands. From that one there begins a war to make a difference in sheriff's terrorizing Nottingham. Robin becomes Hood and he is fighting to give the good days back to the people as they deserve it. There is a little bit of everything in the film. There is adventures, excitement, romance, humor, action. Everything you could ever wish from the great, enjoyable film! If you liked ""The Adventures of Robin Hood"" starring by Errol Flynn you will also enjoy this timeless story about the man who stole from the rich and gave it to the poor!The film making was a struggle right from the start. The producers had some difficulties to hire a competent director to the job. Even the production manager and the other heads of department were hired before the director. There was a bit hurry to make ""Prince of Thieves"" because there was two other Robin Hood pictures coming. They were just like in a race. Then a man called Kevin Reynolds was hired to the job of directing. Then the production team was short of lead actor to play Robin. Other major parts Morgan Freeman, Alan Rickman and Christian Slater were already in place. Robin Wright was replaced with Mary Elizabeth Mastrantonio to play Maid Marian because of Wright's pregnancy. Then there came Kevin Costner. He only signed up for the job because of Kevin Reynolds. After casting everybody the working team came across the difficulty of the lack of enough time. There was also some rough times between Costner and Reynolds. Even the guys had some disagreement the film opened in the year 1991 and managed to snatch a 25 million dollars at the opening weekend and was later going to bag 390 million dollars worldwide. Not bad if the production had some of bad critic and problems behind them. Obviously even Costner and Reynolds managed to put their hatred aside because later they teamed up in the flop ""Waterworld"" which was by the way then (1995) the most expensive movie in the world! (Whopping 175 million dollars spent) Even if the film contains some of the most disturbing mistakes in film making it does not effect on the result. So what if Robin's hair is suddenly turn from wet to dry and again back to wet it does not reflect to the essence of this marvelous piece of history. It is worth waiting the last scene where legendary Sean Connery makes an appearance as King Richard the Lionheart! (Connery donated his 400,000 dollar fee to charity)The legendary and undying ballad ""Everything I Do (I Do It For You) by Bryan Adams is the best movie theme song in the history of film making!Worth to watch with it's faults and all!"
16,"I cannot understand all the nit picking where this great and entertaining film is concerned. I have read through all the posts and the main concern is about accents. Why? The film was exciting, well plotted, great scenery, fun and campy. My favorite reasons for loving this adventure is because of the star---Kevin Costner. I didn't even know who he was at the time, even though he had just won two Oscars for Dances With Wolves. I loved the Robin Hood tales and knew this was the one summer movie of 1991 that I had to see. And see it I did. I went back four times. So many people cheer on Alan Rickman and skewer Kevin Costner. That is not fair. So many believe they were just as much enemies off screen as on screen. I don't believe that to be true, either. Why can't people just leave this delicious and fun movie alone once and for all? Leave those of us who enjoy seeing it time and time again alone, because we don't care about the little goofs, the lack of accents,or any other silly bit of trivia. Robin Hood: Prince Of Thieves gets a ten plus from this fan. It will always be my sentimental favorite of the great actor Kevin Costner."
17,"Escaping death in Jerusalem, Robin of Locksley returns to his England home with Moor companion Azeem in tow. However he finds his home burnt to the ground, his father slandered and murdered and the poor marginalised to within an inch of their lives. Branded an outlaw by the evil Sheriff of Nottingham, Robin flees into Sherwood Forrest where he brings together a group of ragtag rebels ""led"" by a man called John Little. As his popularity grows, Robin becomes a massive thorn in the side of the Sheriff, forcing him to take harsher action.Younger viewers coming to this film on television may not appreciate that this film was made at a time when the presence of Kevin Costner was a bonus and indeed almost a selling point. Yes, I know this sounds like crazy talk from an older man who has seen too many movies to be good for him but it is true and Robin Hood is a fine example of a so-so film that was built partly on his star power. Of course the downside of this is that the film itself is not that good because it has his and others' names to let it carry it. The plot is well known but rather annoyingly touched with modernisms and Americanisms to the detriment of the telling (whether this be the accents, the errors or just the attitude). This also contributes to the lack of depth in the film and generally, although it looks slick, it doesn't provide anything in the way of emotional engagement  despite the fact that it spawned the manipulative and saccharine Bryan Adams hit that seemed to taint everyone's wedding back in 1992.The direction is glossy but it cannot get to the heart of anything and Reynolds also fails to get that much out of his cast. As a result Costner simply trades on his rather stiff charm, occasionally enjoying himself but generally taking the whole thing too seriously. Rickman effortlessly dominates the film by chewing the scenery in each and every scene  his colourful performance makes Costner (who can be good) look as stiff as a board. I've never seen the appeal of Mastrantonio at the best of times and this is not the best of times. She is dull and pretty poor all round. Freeman is a good face but is a modernisation too far. Slater is pointless although support from Wincott, Blessed, Brimble and a few others is good if not that great.Overall then this is a rather joyless spectacle but one that is glossy enough to perhaps do the job for undemanding viewers. It isn't that much fun and the attempts at emotional engagement are mostly cloying and sentimental. The cast are mixed but the only one able to inject life into the rather stiff material is Rickman, who easily livens his scenes but cannot carry the film. Worth a look if you are in a undemanding mood but just don't expect anything more than the blockbuster basics."
18,"The first time i saw this movie was in early 90's, not so long after the release. It was a time of video salons, so my parents rented a crappy pirated VHS copy of this film with a single-voice semi-amateur dubbing. As far as i can remember, the quality of the video and sound was all but horrible.But i was around 10, and it meant absolutely nothing to me. After all, at that moment it seemed that i was watching the greatest movie of all time. Because it's an adventure, and not some random one but about Robin Hood! And it has magic, people in cool costumes, sword fighting, bow shooting and, the best of all, the tree houses. And not just a few of them, but a whole village on trees. Accompanied by a happy ending and a song they made so much fuss about on TV, this movie had everything that a pre-adolescent boy could've wished for.Now, two decades later, i got a chance to re-watch Robin Hood. Except for the technical quality of the media - now the video and sound were their best - and the English language track this time, the movie had no changes. One thing that really changed was me. I'm no longer a 10-year old boy, and it implies a completely different viewing angle and perception.The first thing i must say is that, being a boy, i hardly realized how silly this movie is. From the scene with people getting out of a manhole in the sandy street of medieval Jerusalem - yeah, a manhole in the sand, i kid you not! - it was clear that no historical accuracy or at least logical consistency is to be expected from this film. But there was still hope for it, since one doesn't need to be historically accurate or logical to be a great adventure, and the best proof is the Indiana Jones films.Unfortunately, Robin Hood is no Indiana Jones. And definitely not because the topic it's based on is inferior, for it's not. This film had all the potential to be the landmark of its time and one of the best adventure movies of, if not all time then, at least, the 90's. But a few director's choices wasted this opportunity.First of all, the film is too thin for its length. For your information, Robin Hood goes for more than two and a half hours. Yet for this huge screen time, we get to see not nearly enough of ""robinhooding"" itself. With lots of not so necessary and slow paced scenes like sheriff's hoodlums burning peasant villages or the sheriff himself running around his castle and throwing hissy fits, you might wish for a bigger lot of cool action moments. Yet there are only a handful of those throughout the whole movie.Another thing that kinda spoils the enjoyment is the overused comedic angle. Indeed, there must be some comedy in adventure, otherwise it would turn itself into drama. But in Robin Hood there clearly was too much of it. Mostly due to the Alan Rickman's character of the sheriff. I mean, we all know that he's a great actor and can play super vicious villains like Hans Gruber. Yet in this film all he could do is buffoon around, scream nonsense and make preposterous faces. Even out of his own death he made a clown's performance. And since he's the main opposing force in the movie, it kinda undermines the value of the confrontation and transforms adventure into visiting a spooky room attraction in an amusement park: it may look scary sometimes, but you are simply 100% sure that all is gonna be okay.Yet, with all these flaws, Robin Hood: Prince of Thieves still leaves a pleasant aftertaste. Maybe because it's a movie of my childhood, and although it doesn't live up to the impression it made back then, it's still nice to see something that you loved when you were a kid. Maybe because of the whole nostalgia about 90's that it brings, seeing all these actors so young again. After all, it's not everyday that you get to see a movie with Morgan Freeman playing an action role and swinging a giant crooked sword.All in all, Robin Hood may be not the best adventure film of all time. But its flaws are not unique to it, they are pertinent to the way filmmaking was back then. So while the current generation will hardly rave about it, it'll never lose its appeal and historical value as one of the most notable adventure movies of the late 80's and early 90's. So, if you haven't watched it yet - give this film a try. Maybe you won't fall in love with it, but a certain degree of enjoyment is guaranteed."
19,"This film proved inadvertedly funny through basic improbabilities, eg the whole Morgan Freeman role, Robin riding from Dover to Nottingham in a day, and managing to get ambushed en route at what is obviously Hadrian's wall. The UK half of the cast respond by sending up the whole thing on a grand scale, with Alan Rickman outstaging Kevin Costner so greatly that you actually hope the Sheriff will win for once.The result is a funny film, but not the one Kevin Costner intended. See only if you are keen on Alan Rickman."
20,"The only reason that I put a  question mark at the end of my title is that I have not yet had the courage to sit through Waterworld or Postman. There are redeeming elements to this film:the fine performance by Brian Blessed, the cameo performance by Sean Connnery, a droll, if all too anachronistic performance by Morgan Freeman, and of course, the astonishing performance by Alan Rickman as Wile E. Coyote, a.k.a the Sheriff of Nottingham.However, there is one problem with this film.( OK, the clunky battle sequences and unimaginative set design also count as problematic).I refer to the black hole at its center, the self-righteous,pompous, utterly lifeless performance by the entity called Costner.Am I wrong, or did he not make his screen debut as a corpse? Never was there more perfect casting.Costner turns Robin into a ""Robin of Malibu"", spouting  cliches about ""freedom"" in a sort of ""californiaese"".I cannot begin to express the extent of my rage at this performance, so utterly banal, so utterly insipid. Please, Kevin, quit acting and run  for The senate from California!There, at least, you will do far less harm to American culture."
21,"Avoid this and go straight to the 1938 Adventures of Robin Hood. If you can't find that go to the 1922 Robin Hood starring Douglas Fairbanks.There is only one reason to watch this film and that is Alan Rickman as the scenery chewing Sheriff ""I'll upstage everyone"" of Nottingham. He is also the only reason I am not giving this film one star.I've seen wooden dolls with a wider range of expression and more charisma than what Kevin Costner puts on display here. Adding a crusader element to Robin's story does nothing to advance the story. Morgan Freeman does a good job as the completely apocryphal Moor in England, but is only really asked to dispense sage advice and look noble. Hint to the screenwriters - Robin Hood is a classic legend, you should be picking which bits to leave out, not stuffing new things into it.All the other actors in the film had about as much impact as blancmange."
22,"(Contains one very mild spoiler.) This is a very difficult film to rate. Essentialy because it feels as if you are watching two different films.The first stars Alan Rickman. It is brilliant, its funny, entertaining and captivating, mainly due to Alan Rickman himself.The second is terrible. It involves Kevin Costner trampling all over one of the best loved characters of British folk lore. He comes across as rather lame overall, lacking the strength and emotional resonance that Robin Hood should have.As much as I love siding with the antagonist as Alan Rickman often entices us to do, it simply shouldn't be that way in a Robin Hood film. Kevin Costner as Robin Hood comes across poorly on his own let alone juxtaposed with such a strong performance from Alan Rickman.No Robin Hood film should ever be a film where you want the Sheriff of Nottingham to stab Robin Hood to death, preferably as Alan Rickman suggests with a spoon. Yet it is.So yes, if you want to watch Alan Rickman in a great performance do watch this film. It is worth it in that respect. Just be prepared to put up with a poor performance from Kevin Costner.This is not a good Robin Hood film, but it is a good Alan Rickman film."
23,"The worst Robin Hood movie ever made.  Bad acting, horrible direction and an overblown script are the film's only good features.  Kevin Costner plays the same part he always (Waterworld set in old England) does at the same level of talent (none).This film provided a lot of material for ""Robin Hood, Men In Tights"" to skewer a couple years later.  In fact, don't watch Men In Tights without seeing Prince of Thieves first."
24,"1991 is about the time I was regularly going to the movies. I was old enough by that time to have a little more freedom and also be rewarded with a movie by my parents. ""Robin Hood: Prince of Thieves"" was a movie I saw in theater and it was one of the bigger production movies I saw in theater.RHPOT was exciting and action packed. It was an updated version of the Robin Hood story with some excellent special effects. The close ups of the arrows mid-flight was most novel. Robin Hood was already an established character, they only needed to make it thoroughly enjoyable on screen and that they did."
25,"This boorish, Americanized showboating of English legend is just plain embarrassing. Robin is somehow completely, unapologetically American, as is the entire mindset of this pathetic Costner vehicle. This was KC's last gasp, soon to be followed by other classics like Waterbomb, the Postman, and 3,000 Miles To Graceland...anybody even SEE those losers? The real death knell of this film lies in the obvious fact that no one connected with this film has any idea about the mythos behind it, and I suppose that extends to myopic fans who think this is such a ""great job."" It's not even a good movie; it is an exceptionally bad Robin Hood movie."
26,"Saying a Kevin Costner movie is bad is kind of like saying cheese smells. It just does.To be fair, some of his films have been quite good... ""Open Range,"" ""Field of Dreams,"" ""The Untouchables,"" ""No Way Out""...you could do worse than watch these films.But he's made far more bad films than good ones...and I think he's simply a very bad actor and films like this solidify that. It seems Costner has a huge ego and always takes on these ""epic"" revisionist or revisionist future films like ""The Postman"" and ""Waterworld"". ""Robin Hood: Men in Tights"" (err, I mean, ""Prince of Thieves"") is quite similar. It's a whole ""new"" spin on the Robin Hood tale. And it stinks. (Almost as bad as cheese.) The cast is otherwise pretty good. You've got Alan Rickman as a villain and that's always a plus. Sean Connery has a cameo, too.But come on, Morgan Freeman in a Robin Hood film? I hate to break the news to everybody but Robin Hood didn't have any black pals called Azeem (if he did then I apologize sincerely but since I read the book and don't recall an African emigrant being mentioned, I'm sticking to my guns).I understand they have to have blacks in the film so they don't appear to be ""racist."" I'm not racist and Morgan Freeman is one of my favorite actors ever but come on...would you put an Asian guy named Heroshima in a film about George Washington and the Revolution? Would you have him become George's best buddy and offer insightful advice? NO! Somehow I just find this film to be quite dull and plodding and over-long. Political correctness aside (and trust me, there's plenty) it's simply LIFELESS...ironically appropriate given that Kevin Costner's voice never fails to put me to sleep.Overall you could do much better - go watch the original Michael Curtiz version (one of the greatest ever and certainly the best Robin Hood film adaptation), the Disney cartoon (aw come on it's entertaining) or the Mel Brooks version. Combined together they're all better than this - which is saying a lot considering Brooks' ""Men in Tights"" was a bad film to begin with."
