,0
10,"It's hard to find polite words to describe this movie, but I did start laughing about 2/3 through it, and that's not a good sign as it is not a comedy. With such memorable lines to call together an army as 'fire melts iron and it will writhe inside itself....' Wah?? Charlize Theron - who I had always respected - comes off as a grudgingly aging Real Housewives of Beverly Hills - wait, no - Orange County wearing bad eye makeup and screeching in reality-TV-caliber hissy-fit.... and I had always liked her. Kristin Stewart resembles her MAD cartoon parody. She's able to play the suffering goth waif, but when her character is supposed to play fired up or determined, she comes off more as a high school freshman that is determined to retrieve her math book from the library before the bell rings for class - not too powerful.... And when Chris Hemsworth gives a stand-out acting performance as the most believable character in this manufactured dark 'epic', well.... ya know you're in trouble.... I do admire the writers' ability, however, to cram every cliché that has ever been imagined into this 14-hour, I mean 2-hour story. Please note that I am generous in calling it a story since it actually had no plot. The characters had no depth. I was hoping that they would have done more with the wicked queen as that could have been a juicy part, but she was about as deep as the aforementioned 'Housewives.' The musical score was magnificently inappropriate for the scenes and built up at the oddest times so that one would expect something was about to happen... instead we are presented with a magical deer that doesn't really do anything but has a white aura around it. However, the musical crescendo that accompanies this scene makes you think Something is going to happen (it doesn't). OK - last negative criticism - a fun game would be to take a shot every time one of the actors unexpectedly breaks into a Really bad and unexpected British accent. Just sayin. And now I'll say something nice: the costumes were pretty good - impressive really."
11,"Badly written, badly directed, badly acted (except Charlize)... the end product simply boring.
waste of time, waste of money...
Kristen Stewart should not be an actress. She cannot act."
12,"It's an interesting retelling of Snow White, and I rather enjoyed the idea of Snow White ending up with the Huntsman as opposed to the fairly personality-less prince.One gets the feeling with this film, though, that Snow White (portrayed by Kristen Stewart) deserves the prince with no personality, as she has very little personality herself. I cannot call this film completely awful, because casting Chris Hemsworth as the Huntsman I believe was an excellent choice. He is full of animation and character, even a bit godlike (Thor-reference intended) and is the perfect hero for the film.You get sort of a Twilight feeling with this film, though, because Kristen Stewart makes what was supposed to be warrior-Snow White seem like she needs all the supporting cast to give her a personality and save her. She isn't her own person in this film or the Twilight films.Charlize Theron, being the excellent villain that she is, ends up overacting and makes her role seem extremely over-dramatic. Obviously, the evil queen is supposed to be desperate and, well, evil, but you get the feeling that Theron is actually over-acting to make up for Stewart's lack of it. Even when she's supposed to be happy, you get the feeling that nothing is going on in her head. Stewart's method of acting seems to be empty one's head of everything and say your lines. Toward the end, when she makes her speech to rally the troops, it is the most emotional we have ever seen her in the film and I had high hopes. Unfortunately, due to the writing, she essentially said nothing, and I feel like the passion of the troops was totally non sequitur to her speech. The only parts of the film that had characters I and others didn't hate were the bits with only the dwarfs and with the children at the beginning. Time was not kind to Snow White. She seemed to have lost not only her personality but her looks as well. Kristen Stewart's lack of acting seems to make everyone saying she's pure disingenuous, and even with Chris Hemsworth staring at her in love and admiration trying to convince you that she's worthy of it, as you watch her you get the feeling that perhaps he injured his head at some point previously. Even Chris Hemsworth and Charlize Theron, the most likable characters for the majority of the film, make you hate them because of the writing of the film. Perhaps the director told Charlize Theron to overact, but both ended up seeming ridiculous because of the writing. The religious bit confused me too: at a point toward the beginning of the film, Snow White says an Our Father and acts pious, but not only was there no religion in the original Snow White, there are no other references to religion throughout the film. You'd think there were many points where she might pray, but did not, so I can't see why they felt the need to include it at the beginning. It certainly wasn't to make the film longer. It was too long already.Thus, I give this film a 3/10, and I can only hope that if they actually go through with Snow White and the Huntsman 2, they change the casting of Snow White to an actress more suited to the role. Dye Emma Watson's hair black and cast her (if she isn't tired of acting nowadays...)! I wouldn't mind it, honestly. Also, they might need to change writers...and director...and most things about the film...except the visual effects and Chris Hemsworth. I'd say don't change Theron, but her character died, so..."
13,"Spectacular special effects don't overcome an underwritten relationship between the title characters and a hopelessly miscast Kristen Stewart as Snow White. A scenery-chewing Charlize Theron and a late-in-the-game appearance by the seven dwarfs add some life to the tedium until Stewart - lacking the charm, innocence, and spirituality that the part cries out for - sucks it out again.The film recalls ""The Matrix"" in which an interesting premise is dealt a severe blow by a woefully uncharismatic actor portraying a character who the universe of the film needs to rally around in order to survive. But whereas ""The Matrix"" had enough going for it to overcome the vacuum that is Keanu Reeves, ""Snow White and the Huntsman"" grinds to a plodding halt when Stewart weakly attempts a ""Henry V""-like oration to stir up the troops. And when the seven dwarfs (which offer some delightful cameos by actors like Bob Hoskins and Ian McShane) sagely proclaim that Snow White is The One who can save the kingdom, one looks at Stewart's blank gaze and wonders how they reached that conclusion.Chris Hemsworth provides a perfectly unobjectionable generic beefcake presence as the huntsman of the title, but the script fails to evolve the relationship between the two in any way and the end of the film depicts Hemsworth standing anonymously in the crowd as the crown is inevitably placed on Snow White's head. Then, we are treated to the sight of the new queen standing uncomfortably in front of her subjects in awkward silence, as though no one gave any thought to what might happen next. But the same thing could be said of the screenwriters after typing the words ""Act One, Scene One."""
14,"I must say, when I first heard the news that there was going to be a Snow White live-action film, I had a good laugh. When I heard that Kristen Stewart was going to play Snow White, I had an even bigger laugh. But when I saw the trailer, I stopped laughing. And then I watched the movie, and knew I had to write a review. This film is not going to win many(if any) awards, nor will it be a favorite this year, but it is entirely a good movie. Stunning visual effects, many great landscape shots, good acting, great action, and a believable storyline. This is not the Disney film you are used to, but a much grittier and more mature take on the original tale. You should not take your children to this film, nor should the intense nature of the film scare you off. I enjoyed it from start to finish, and I think many people will too."
15,"I have NEVER posted a review on IMDb before and I'm so sorry to inform you that this movie was so bad, I HAD say something! It might have been watchable but there was absolutely NO way that I could get past Charlize's horrible HORRIBLE British accent! Thank God for her beauty.Next, KRISTEN STEWART was just terrible! How she got the lead in this only God knows! Completely emotionless and a very laughable ""pumping up"" speech at the end. And WHY oh WHY does she always have her mouth open? Every time she was on camera, she had an absentminded look with her mouth hanging open showing off her horse teeth! Its NOT pretty! It was just too awful to watch this movie, all I could see were Kristen's teeth the whole time.And William? Take him out of the movie and it would have worked out the same! His character was pretty much useless in the movie."
16,"When I saw the previews for both of the upcoming ""Snow White"" adaptations, I was excited. The take with Julia felt wrong, though it looked pretty good. When I saw Charlize fulminating eyes in ""The Huntsman"" I knew it would hard to miss the target. This film delivers because it goes back what inspired the original source: haunted forests, dirty, hopeless villages, dark, imposing castles, and an electrifying and literally heart-stopping villain. This one got as far away from Disney as it is possible and works as a perfect bookend to 75 years of attempts to capture the spirit of the original tale.There are changes, and it is a very radical spin by making the heroine a stronger match to the diabolical queen, a bruised and bitter, yet majestic portrayal by the magical Theron, an actress who speaks volumes with a look, a quick glance, or a murderous stare. She is as impressive here as she was in ""Monster"". She wears the fabulous costumes by Atwood by an almost supernatural grace. She is worthy of every crown, every jewel, every outrageous outfit. She is great because her fantastical character feels almost real and is so powerful, that she is missed while she is not on the screen.In this picture, Snow White is not a meek and scared child. She must confront unexpected dangers and her evil stepmother, and she finds courage pretty much where her enemy does, deep inside her soul or heart. Both understand why each's demise is crucial and vital to the other. For most of the film, Theron is in a crusade to kill White by taking a hold of her heart. Theron also knows this young princess is the only who can destroy her, and that is enough motivation for some amazing trickery.There are plenty of breathtaking moments, from the powerful introduction of the duplicitous queen to the most fantastic display of magic on the screen involving fairies. This would inspire even Shakespeare to write a sequel to a couple of his comedies.It is gorgeous and wonderful scene that will have people talking for a while, and Spielberg must have inspired others to use a beautiful white stallion for maximum effect in a terrifying scene.Be prepared to be surprised and entertained by many actors doing top work, and this is very hard considering how Theron owns the screen. Stewart does very good work as Snow White, but the movie belongs to Theron. She is the dark force that lives in the heart of many classics, and it is hard to picture anyone else doing anything remotely close.A very good fairy tale, with plenty of heart."
17,"Very poor performance from Kristen Stewart. She keeps looking as if she is sitting on the toilet and doesn't convince nor captivate the audience in many scenes. At one point in the movie she gave the men a pep talk, one of the worst ever! Almost all her dialogues are poor and unconvincing. The only thing that kind of kept me in the audience were the funny dwarfs. Also the CGI was pretty nice. But the bottom line remains, acting is the most important and especially that of the leading role...Apart from Kristen, the other actors were OK, but unfortunately not enough to save the movie.All in all a big disappointment!"
18,"When I heard they were making this film, I was slightly anxious how this would turn out. After the disappointing re-imagining of Alice In Wonderland, I feared this would go the same way. I was wrong. Everything about this film was excellent. The level of design, the cinematography, the acting and the special effects all absolutely shone and brought this world to life, stepping effortlessly from serene and beautiful, to tough and gritty in a heart beat.So lets talk about the cast. Yes, I had my reservations when I heard the main three characters were all played by non-Brits (Stewart, Theron and Hemsworth) having said that, they all played their characters excellently. Stewart's portrayal of Snow White was a subtle and intelligent performance. Her accent (and this is coming from a Brit) was pretty good, in fact all three did very well in that department. Stewart has really progressed as an actress and found her feet in this film. She looked absolutely stunning with the help of incredible cinematography, but what impressed me most of all was her characters arc throughout the film. She has really provided young girls with an excellent role model. Turning from a damsel in distress to a woman who can really stand her ground and fight for what she believes in. Chris Hemsworth surprised me in this film. His accent did suffer slightly, however it did not detract from what I thought was a great performance. In particular the scene in which he talks about his dead wife to a lifeless Snow White was extremely heartfelt and showed a side to him that I've have not seen in his previous movies. Theron, Queen Ravenna, played the part expertly. Her character could have easily have become two dimensional, but Charlize added a quality which almost gained sympathy from the audience. Her struggle for undying beauty and immortally, may be a shallow one, however the way she played it with such commitment, energy and sometimes poignancy made us completely believe how deeply craved for it, therefore earning her right to be so deliciously wicked.I would liked to have seen more of the seven dwarfs and I feel they were slightly under used. Ray Winstone, Nick Frost and Toby Jones provided the comic relief the film needed in such darkness however also provided one of the most touching scenes which was acted brilliantly by all and shot stunningly. Adding to the beautiful camera work was the stirring, operatic score. Composed by James Newton Howard, it really lifted the film and stood out over the chaos of the battle scenes, created tension in all the right places, and moved me to the point where my hair on my arms and neck stood on end. Finally, I would whole heartedly recommend this film. This is the best blockbuster this year and has really given the kiss of life to the fairy tale genre, breathing new air into a this classic form of story telling. The director Rupert Sanders said in his speech before the film, that he wanted to create a film with heart, that he felt has been missing from some movies recently, and he really has delivered. It would have been easy for a new director to be overwhelmed by such a large budget, scale and special effects, but not once did he let it overshadow the story and the characters. Snow White says in the film :""You will not take me heart"" which is exactly was Sanders seems to have said to Hollywood Blockbusters, as he has created a film with so much heart, that not even a poison apple could put it to sleep."
19,"Still amazed that out of all the actors in the world, they couldn't cast dwarves as dwarves. Disappoints my son every time he sees the movie (he has dwarfism)."
20,"This is the second Snow White adaptation released this year except this one is designed as an action, adventure. Both are not quite outstanding but they gave some interesting twists to the story. Unfortunately, there is something gold about this but it cares too much to the visuals than anything else. There are also scenes that are taken from other fantasy, epic movies. It's good looking, but good looking is not always enough.The twist is pretty interesting. The Evil Queen's tragic past, more significance to The Huntsman, turning Snow White into a gritty protagonist. Though the dwarfs are the same in Tarsem Singh's version. These elements could have made this a memorable and fresh adaptation, but they just threw these things to the film lazily. The plotting is mediocre which made the second act a bit boring. The action is nothing but looking good. It looks fascinating but you'll rarely see a real fight.You already know what Kristen Stewart and Chris Hemsworth will do but the audiences are more interested to Charlize Theron's performance. She sort of hammed it up when in rage but she does it pretty well in the rest. Another attraction to this is the visuals. Like I said, it's too pretty. It's never wrong for the visuals to be pretty especially to a film called Snow White. It's too pretty, they already careless about the plot. Decided to choose the generic way. Heroes meeting new friends, settle down, fight, settle down. Just waiting for the climax to come without any much development.I'm starting to think when I first saw it, it's like Ridley Scott's Robin Hood. It's an old tale with a charismatic protagonist turned into a gritty one, but this one is a bit different. It refuses to be gritty and wants to be pretty and generic. The real action is few, the effect of drama is limited. The visuals can be spellbinding but anything else is just empty. There is a good story in the film but it's told in a generic way with a generic plot and filled with stuff that is borrowed from other films. One might enjoy it by its looks but if you care for more than that then it will be unsatisfying. Snow White and the Huntsman can be part of those clichéd modern fantasy movies like Clash of the Titans, Conan The Barbarian, and Immortals. But at least this film is the best of its kind. It's not bad nor good. It's just a waste of potential of a new good film."
21,"Ever since I saw the first photographs of Snow White and the Huntsman surface on IMDb about a year ago, I've been extremely excited to see this film. And over the past few weeks, that excitement only built up more and more to the point where almost no film can meet such high expectations. See, I have always loved the fairy tale of Snow White and the evil queen, but never before had anyone attempted to make it into what I believe it was always meant to be: a Gothic tale of fantasy and horror, rather than a sweet night time story. And now, with a much promising trailer, it appeared that Rupert Sanders had fulfilled my wish. And even though he has claimed quite some artistic license story wise, the end very much justifies the means. Snow White and the Huntsman is a film worth watching.Literally everything I ever imagined about this classic story is there. The Dark Forest is actually Dark. It's creepy and spooky in the best kind of nightmarish way. Funnily enough, throughout the film there were some analogies with the classic Disney film. For instance, in the Dark Forest, the tree branches move autonomously towards whoever dare enter their territory, grasping around like freakish clawing fingers. The mushrooms spew poisonous fumes when you touch them. And the hills literally have eyes... The Evil Queen's castle is every goth kids' dream house. And the dwarfs are rugged, mean little men. Graphically, there's simply nothing not to love.However, without the key elements perfectly worked out, the pretty pictures alone wouldn't have made this film work. Let me start with the leading lady. I don't know why Kristen Stewart is getting so much hate, honestly. Not only is she a very talented young actress, she is the perfect Snow White. I can't imagine anyone doing a better job with this than her. She doesn't just have the right look (pretty face, pale skin and raven dark hair), she also has the right attitude to play Snow White the way her character was written: smart, daring and independent. This is no damsel in distress, this is a girl ready to kick some ass and get revenge. She just needs a little help from her friends. First and foremost friend on the list is Eric, the Huntsman. He is initially hired (or rather, commanded) by the Evil Queen, to hunt down Snow White. However, when he finds out that he has been deceived, he turns on the Queen and decides to help her instead. This character is played by Chris Hemsworth, and he is perfectly cast. He is all the Huntsman needs to be; rugged but charming, complete with a husky Scottish twang. Lastly, there is Snow White's childhood friend William, played by Sam Claflin, who sets out on his own personal mission to help her.Of course, the tale of Snow White would not have been complete without the notorious 7 (or 8, in this case) dwarfs. It seems the casting director pulled open a can of Britain's finest for this occasion. Bob Hoskins, Ian McShane, Eddie Marsan, Ray Winstone, just to name a few. These characters are a delight to watch and also bring some much needed comic relief to the story, without actually turning it into a comedy (which is a good thing).And then there's the Evil Queen, Ravenna, played by Charlize Theron. Ms Theron is a great actress, and I was really looking forward to her playing this purely evil character. And as such, the Queen was everything I had hoped for; a heartless, sadistic beauty who relies on dark magic to remain forever young and beautiful, sacrificing whosoever crosses her path for this purpose. Though strangely, viewed solely as a performance, I caught Charlize doing something I had never expected from her: she overacted. Personally I feel that her performance would have actually been much more intense had she decided not to spend half her screen time screaming at the top of her lungs, but rather just some of it, carefully dosed. However, Ms Theron has garnered a more than sufficient amount of brownie points in my book, so I'll just chalk it up to excitement. It's obvious she had a lot of fun playing this character, so she's easily forgiven. Besides, physically she fit the role perfectly and I still really enjoyed watching her.Visually, Snow White and the Huntsman is truly stunning. The CGI is top-notch, especially the Mirror is quite awesome. It transforms into a human-shaped mass of liquid gold in order to speak, and it's one of the best visual surprises in the film. The Dark Forest is the closest thing I've ever experienced to an acid trip, and all the fantasy creatures are really cool (my favourite was the angry forest troll!).I don't need to tell you about the story, we all know how it goes (although I've never seen Snow White in a harness before...), so there's no really big surprise anywhere, and of course you get the happy ending (trust me, that's not a spoiler). Still, it's the way this story is told here, that makes it a very exciting ride. There's only one point of critique I have, and that's the pacing. They really could have kicked it up a notch here and there.I think, in the end, Snow White and the Huntsman actually did live up to my expectations, and that's quite an accomplishment, considering how high they were. Anyway, I thoroughly enjoyed this film and I highly recommend it if you're in the mood for Snow White: The Gothic Version. Beautiful, awesome, cool!"
22,"Mirror Mirror on the wall how was Snow White and the Huntsman after all? This is definitely a must see for the summer if you love fantasy type movies in the vain of Lord of the Rings and Legend. Great scenes incorporating stunning action sequences, comedy and what you know of the story from your youth but without running over that same old ground until it is mud. Many new fresh takes on the classic tale are here for sure to keep you entertained for it's 2 hour duration while allowing you to escape into it's magical world. Charlize Theron is amazing as the evil queen and Chris Hemsworth does a bang up job as the Huntsman. The CG effects throughout the movie are very well done and add that little bit you need to a film like this. The PG 13 rating is also appropriate since the film has a very Dark overshadow and may not be the best for small children to view. With the 2012 Summer movie season already well on the way with blockbusters such as the Avengers and MIB III, Snow White and the Huntsman will fit in just fine and hold it's own for sure."
