,0
10,"For some reason whenever there's a movie about or centering around Orson Welles he's always a villainous man-child, and this is no different... In real life, Mank was Welles's favorite scriptwriter and they loved each other but here they eventually become pitted enemies...Also, something about these Hollywood period pieces: They don't build a story about a person like Mank so we can get to know him and learn about him, which needs to happen since no one knows about him except hardcore movie fans... Instead there's this conceited drollness that assumes we're gonna love the character right off the bat because he's so... conceited and droll and sarcastic...Here they shove this boozing anti-hero in our faces without explaining what he's up against, or why he's a boozing anti-hero in the first place... It's as if the audience will adore him since it's Gary Oldman being directed by David Fincher... This Self-Aware Cinema, refusing to do any real work to enlighten the audience, is just tiresome...For a cinematic guy like Fincher, this entire movie looks and feels like a cable movie, which it is, actually, during a pandemic without theaters... And that's not entirely bad because the best stuff is on the small screen nowadays...But there's also a lack of urgency that Fincher's provided in the past, and the whole thing, again, plays out like yet another hatchet job against Orson Welles... Making it seem like Randy Hearst is still in charge of things, and...Don't you all know, it was WELLES AND MANK who toppled that braindead regime?"
11,The characters and the subject matter made this a film I was looking forward to seeing. I watched for the first 40 minutes and then gave up as I sensed it wasn't going to get any better. Gary Oldman mumbled incoherently and just wasn't sufficiently engaging for me to care what happened to him. An opportunity missed. Manky.
12,"Th movie is a mess. Every single review I have read says it is a masterpiece or the best Fincher movie ever. There's no element that point to the director signature. It is a bland, predictable, boring and poorly acted film. The B&W only exacerbates how bland this film is. The constant flashback gimmick is tiresome. The extreme manerism and vintage vocalizations from actors is distracting and take performances from fully develope. It is not historically accurate, but Oliver Stone's JFK proved a film can create it's own aspect of reality by giving a tour de force, Mank is just it's own aspect of reality in a wheelchair, overweight and on sleeping pills. Where is the Social Network fast violent pace? Where is Gone Girl political incorrection? Where is Seven drama and surprise? Nowhere. This felt like a documentary with situation re-enactments."
13,"If you took a group of random movie fans, all familiar with David Fincher's work, sat them in a theater, showed them this film sans-credits, and then asked them at the end ""who directed it?"" not one of them would say ""David Fincher."" This film is missing every single aspect that people loved about all his previous work.There is no mystery here. There is little drama. It's a film about the writing of a film, and it comes across about as boring as that sounds. To be fair, ""Mank"" never really sells itself as anything different, but seeing the Fincher name and the (ridiculously inflated) IMDB score was enough to make me think there must be something more here. Or maybe I just didn't understand it, because I certainly felt like much of the film was flying over my head, with all of the time jumps, characters appearing with little explanation like we were supposed to know who they were, and the constant 'name drops' in the dialogue of prominent people from the 1930s hollywood and political scene. For me this last one was the fatal flaw. The film takes for granted that the viewer will know all these names and backstories of people that are now obscure and long forgotten. So the entire film from start to finish has these references to contemporary people and politics flying over our heads, leaving us bewildered in their wake. If one hasn't actually seen Citizen Kane a couple times and doesn't have some rudimentary knowledge of Orson Welles, then this experience would only quadruple, as the film constantly references Citizen Kane without mentioning it by name. This film essentially has a pre-requisite: you must watch Citizen Kane first, or it will make absolutely no sense to you.But the most glaring thing missing from ""Mank"" is the distinctive dark and brooding style that Fincher has cultivated over the course of his career and that is entirely absent here. Going in, I was excited to see how Fincher would translate his style over to black and white. The answer is that he doesn't. It's just a standard black and white film. And while it looks good, I was left underwhelmed by the cinematography all the same. Something about it made me feel like it was 'made for Netflix.' In fact, the first jarring realization I had in the theater is that I was watching something in standard 16:9 wide televesion aspect ratio. Not cinemascope or widescreen. Digital, not film. It felt like watching a crummy made for Netflix movie in a theater. And I quickly realized that's exactly what I was doing."
14,"After Roma and Irishman, I couldn't help it: I found Mank absolutely boring. Formally brilliant but awfully boring. Am I the only one on this planet to think this way? If it's the case, I won't write any review again, promised!"
15,"Acting is perfect, directing is outstanding, score is fantastic and very very entertaining...best movie of the year for me"
16,"With Mank, Fincher is able to capture the essence of Citizen Kane. It is widely regarded that Citizen Kane is one of the greatest movies ever made. Orson Welles managed to create this masterpiece during his first spin in moviemaking: writing, directing, and producing it on his own. What many people don't know, and what Fincher is trying to tell us, is that the screenplay was primarily written by Herman J. Mankiewicz. Starring as the titular Mank is Gary Oldman, in another Oscar worthy role. Tom Burke plays the legendary Orson Welles, portraying him as kind of an annoying show off. Of course, Welles had a right to be prideful, he was making the greatest movie ever made. Fincher's Directing is sublime, I'm hoping with this he can finally win the coveted best director Oscar, which he surprisingly hasn't won yet. Also the cinematography is spot on, perfectly matching the feel of Citizen Kane. Ultimately this is a must watch for movie fans and i would be very surprised if we don't see plenty of this movie during awards season."
17,"""Mank"" from David Fincher is a Netflix production. This provider of streaming services has produced a couple of good films the last few years, such as ""Roma"" (2018, Alfonso Cuaron) and ""The Irishman"" (2019, Martin Scorsese). For Fincher it was his first feature film since ""Gone girl"" (2014), and a very different film then the ones I have seen from him thusfar. Apart from ""Gone girl"" I have seen ""Seven"" (1995), The game "" (1997) and ""Zodiac"" , all films with touches of crime in it. The script of ""Mank"" is based on work of the father of David Fincher, Jack Fincher.For me ""Mank"" is above all an ode to the Hollywood studio system at its peak in the late '30s and early 40's, just like ""Blancanieves"" (2012, Pablo Berger) is an ode to the silent movies and ""The artist"" (2011, Michel Hazanavicius) to the early talkies. Not that Hollywood is depicted as a sort of heaven on earth, see the malicious manipulations with respect to the election of the governor of California in 1934, but in the other mentioned films the sun does not always shine either.The main character of the film is Herman Mankiewicz. A perfect role of the versatile Gary Oldman. Herman is the older brother of director Joseph Mankiewicz (1950, ""All about Eve"") and has been somewhat forgotten. He has (co)written the scenario for films such as ""Dinner at eight"" (1933, George Cukor), ""The Wizard of Oz"" (1939, Victor Fleming) and above all ""Citizen Kane"" (1941, Orson Welles).In the 70's film critic Pauline Keal wrote an article in which she claims that the scenario for ""Citizen Kane"" was not a co production between Welles and Mankiewicz but actually written solely by Mankiewicz. This theory has since become obsolete. As a matter of fact I think that the article of Keal has to be interpreted in the context of a discussion she was involved in with the directors of the ""Nouvelle vague"". These directors saw the director of a movie as the author of the movie. Keal saw a movie as team performance. I think the truth is somewhere in the middle. The relation of a director to his movie is different from the relation of the writer to his book or the painter to his painting. Nevertheless the director still is the central point where all the creative decisions converge.Does ""Mank"" try to revive a theory which has already been found incorrect? I don't think so. The films ends with the first draft of the script, which is the point in time where the role of Mankiewicz ends and the role of Welles begins.The subject of the film is the making of ""Citizen Kane"" (1941, Orson Welles). ""Mank"" tries to do that in the style of this film. Therefore ""Mank"" is (of course) in black and white. The film uses also many flashbacks. The present is Mankiewics working on his script in a remote country house, the numerous flashbacks tell the story of his Hollywood past. In one respect ""Mank"" falls short of his subject film. In ""Citizen Kane"" we get numerous opinions (and thus a multi facetted image) of Charles Foster Kane. In ""Mank"" we see all the action through the eyes of Herman Mankiewicz himself."
18,"Wow. How the creator of Se7en, Gone Girl, and The Social Network decided to make such a boring film that every second is screaming: ""I'm important and artistic!"" When the audiences are probably like: ""Ok, dude, let me sleep.""
MANK (2020) is not an awful film. It has a lot of great shots and technical achievements. But Damn. This film is overrated. Really, Really, Overrated. and that script? Yikes."
19,"This movie is so boring, it will cure anyone's insomnia. Even the few examples of decent acting won't keep you awake. Sorry."
20,"Shot in swooning monochrome, bringing Old Hollywood to life in splendid detail and powered by yet another smashing showcase from the always reliable Gary Oldman, Mank chronicles the life of screenwriter Herman J. Mankiewicz as he races to finish the script for Citizen Kane and also offers an interesting glimpse into the influence & inner workings of 1930s Hollywood industry through his shrewd eyes & scathing wit.Directed by David Fincher, the film marks his return to the cinematic medium after a gap of 6 years and is adapted from a screenplay written by his late father. While it is a departure from his forte, Fincher's direction does retain the sublime craftsmanship & technical perfection that goes into his works and effortlessly transports the viewers to its period setting. The script sculpts the characters with deft care but the narrative still lacks the fluidity necessary for a story like this.The crisp black-n-white photography, methodical camerawork, ideal lighting, clever humour, smart editing & fitting score certainly enrich the experience but the relaxed pace & unduly focus on flashbacks also makes the ride a bit tedious. Performances are top-notch. Oldman plays the eponymous role from inside out, Amanda Seyfried is captivating in her role, and Tom Burke embodies Orson Welles to near-perfection, nailing the physicality & mannerism of the wunderkind to a tee.Overall, Mank is an ambitious & audacious venture that presents David Fincher in complete control of his craft but it also isn't a tale that's going to satisfy everyone's palate. More a withering study of power, corruption & politics within the filmmaking industry than a love letter to cinema, Fincher's latest is gripping when covering the writing process of Orson Welles' debut feature but loses steam whenever it reverts to an earlier timeline. All in all, Mank has its merits but unlike Fincher's best-known efforts, it fails to leave behind an indelible imprint."
21,"This is a dreary, poorly lit, murky drudge of a visual exercise, painful to watch . Each scene is worse than the next, with dark, fake, annoying backlighting...indistinct faces in shadows, people sitting in dark rooms with distracting lamp-lights and false window lighting everywhere. It is tiring just to look at such mud-splash cinematography. And then there's the casting choices. Not one character is believable, likable, or even unlikable to any dramatic effect. In general everyone is a cartoon or a a buffoon. Early on there is an absurd scene with LB Mayer walking and talking to the two Manks about his "" three rules"". The scene is so absurd and out of place you might expect Monty Python to interrupt and stop the sketch. The story is underserved by a script saturated with cliches. It parodies old Hollywood instead of evoking it. But actual parody is too high praise. It bores. Same with the soundtrack - a mish-mash of tired jazz riffs that only intensify the cartoonishness of it all. I feel bad for all the true-to-life folks this movie portrays. They deserve a much better film."
22,"This film starts out very slow. It's shot in a stylistic fashion, reminiscent of Citizen Kane. I would have preferred a straightforward telling of this story. If you're looking for something more to the point, I suggest RKO 281. Liev Scheiber is amazing as Orson Welles and John Malkovich is a fine Mank."
23,"Let me start off by saying that this movie is not going to be for everyone, and I fully understand if anyone ends up feeling bored or dislikes the movie. It's wordy, complicated and doesn't try to push the audience in any particular direction. I however loved it.There are very few things Mank doesn't achieve in an almost perfect fashion, this is a passion project and a love letter of the highest caliber. The acting is superb all around, Gary Oldman delivers one of his absolute best roles ever perfectly embodying the tormented but talented Mank, Seyfried shines as a cleverer than you think movie star and everyone else helps you forget you're not watching the real persons themselves.The biggest highlight of this movie however is the incredible visuals, the best cinematography Oscar is practically in the bag already. Very seldom do you watch something that so perfectly captures a different era, this one being of the old Hollywoodland, with great compositions, lighting and mood this is truly a feast for the eyes in every possible way! I truly felt transported to another world and what i wouldn't do to experience that old Hollywood glamour just for one night, corruption and backstabbing aside!There are many more things to discuss but I'll leave it to you to experience this firsthand, overall this is an excellent return to the big screen for David Fincher and Im beyond excited to see what he can cook up next. Highly recommend!Score: 9/10"
24,"""This is a business where the buyer gets nothing for his money but a memory. What he bought still belongs to the man he who sold it. That's the real magic of the movies.""David Fincher puts it all on the line in his latest film, Mank. The result is a gorgeous and heartfelt film that takes the viewer back to 1930's-40's Hollywood.Gary Oldman is great as the cynical, alcoholic writer who has no filter and rarely has anything nice to say. He is surrounded by a terrific supporting cast that makes each scene and interaction truly enjoyable. It is obvious that everyone involved in this project, took thier roles seriously.This is a much different film than the gritty, violent, and dark pictures Fincher has become known for. However, the attention to detail, editing, gorgeous cinematography, and use of lighting and sound is still as effective as ever.I expect Mank to be popular when the Academy Award nominations are announced, as it deserves."
25,The film is done in the style of Citizen Kane...so B&W and poor sound...I can't give any special kudos for what seems a gimmick that just gets in the way of the storytelling. It makes the film feel heavy and dated and in that respect it succeeds but all for no benefit. I'm reminded of the '1917' film which gave the illusion of a single shot but just ended up ignoring the benefits of editing etc and became a bit corny.PS: Cant help feeling that Orson Welles would be furious with a modern filmmaker squandering their advantages and making a film seem deliberately old.
26,"What a mess of script, it's not even about the writing of Citizen Kane. Horrible storytelling. Horrible cinematography. Save yourself time and skip it."
27,Fincher does it ! A amazing 2020 movie ! He succeeded in bringing an amazing story to screen.
28,"As of now the best movie of 2020 for me, Gary Oldman, and Amanda Seyfried both gave amazing performances. And the directing, cinematography, and score were all amazing. Definitely recommend."
29,"I'm a big fan of Citizen Kane and always heard how witty and interesting Herman Mankiewicz was. I was well into the movie, waiting to see this wit emerge, and it never did. I just saw an irritating man who wasn't particularly interesting. He was insulting, boring, not likeable. That has to be Fincher's fault. I was hoping Orson Welles would be in this, as part of the mystique of 'Who wrote Citizen Kane?', but he was only in the movie about 5 minutes. That actor who played him was very good. He had the voice and attitude, and Fincher shot him in an interesting way. So why don't we see more of him?
Some of the dialogue was spoken in a stilted way, as if the actors were reciting lines they just learned.
Charles Dance was good as William Randolph Hearst, as was Arlis Howard as Louis B Mayer---that's why I'm giving this a 4.
Three quarters of the way into the movie, I was pretty much tired of the Mankiewicz portrayal, but that's when Fincher decides to show Mank's drunken rant against Hearst at San Simeon. The rant was a bore, with no punch, just abrasive. No one told him to shut up. I wanted to.
The movie also spends way too much time on the 1934 election for governor of California. Who could possibly care?
This was a terribly made mess of a movie, and shouldn't get praise solely for choosing an interesting subject."
30,"Another awesome movie by David fincher , gary oldman and Amanda Seyfried were amazing too , this movie deserves an Oscar"
31,Probably well made and will appeal to some people with esoteric tastes. It reminds me of a worse version of Ed Wood. Trying to show the golden age of Hollywood and shot in black and white. But to me this movie is worse than staring at a blank screen. The whole vibe propels me to rage. Something about the coy yesteryear thing just made me bored and aggravated.
32,"There is no story. No compelling struggles of character. No connection to today's media (Hearts to Murdoch); what a lost opportunity! Fincher is visual cartoonist. He has nothing to say. When he puts images to the script of people who do, magic happens (Social Network). When he's in charge I marvel at how tone-deaf he is to what is, and what is not, story and character.There's more creative cinematography in today's YouTube filmmakers. I could only watch 30 minutes. So take this review only as a warning to check your critical faculties at the door if you're a literate film buff. I'd rather keep my memory of the people in the film as serious filmmakers, deeply insecure all, not cardboard cutouts walking the world in complete confidence with no real-world problems."
33,"As a pretty big fan of David Fincher, I'm disappointed to say that I'm mixed on Mank overall. Fincher's work deserves to win the Oscar for Best Director, but the film is less than the sum of its parts for my taste.The craft and filmmaking is sensational. Fincher strikes dynamite with an approach that blends imitating and homaging this specific early moment in time of Hollywood. It goes without saying, the photography, production, score and sound are undeniably sublime. The cast ensemble gels with the created style as perfectly as possible.All the while, I respect Mank more than I love or even enjoy it.The screenplay boasts cleverness and surprisingly funny humor, which, when meant with Fincher's execution create a nice bouncing momentum. The screenplay has more creativity and better, snappier dialogue than Trial of Chicago 7, but I care so much less about the plot in Mank. There could have been a better plot or a different focus to tell this story.Oldman's work holds up to the hype, Seyfried less so.More Citizen Kane and Charles Dance, less Communism v. Socialism."
34,"I am not one of those who would praise ´Citizen Kane´ but I admit that it is a good film. ´Mank´ is about the writing of this film so, unless you are a fanatic about ´Citizen Kane´, this is of very little interest. I only watched it because I like old films and the ambiance of the 1930s is perfectly reconstituted. The acting is also of good quality. As for the story, I did not quite follow it as it is a lot of references of these times that I am not familiar with and that are not explained to us.
But the main flaw is that it did not bring me any particular emotion. I neither found it funny, dramatic or really interesting. If you want something entertaining, I recommend ´Ed Wood´ by Tim Burton. It is also in black and white, with a great set, a great acting, and at least it is funny with some drama.. ´Mank´ is in my opinion not necessary."
35,"I don't know if I'm alone here but i was just very confused by the plot. I didn't understand any of it from start to finish. The cinematography and Amanda Seyfried's performance were fantastic but otherwise, bland"
36,"It's a strangely lifeless rendering of the period and the people. It was as if Mank was filmed in a museum and the parts played by automatons. Everything thing looked right, the costumes fit, the actors uttered their lines at the correct moments with the appropriate inflections and in the right tone but without eliciting any thrill of discovery or illumination of character to make this film very interesting.
Herman Mankiewicz was a legendary figure in filmmaking. I felt like I gained no insight into this man (or any of the other characters, really) and what made him tick. He deserved better than this puffed up, but empty, rendering."
37,"This film is beautiful. It stands high from absolutely every stand-point. It's a masterpiece of cinematography, score and acting. Thank You Mr. Fincher and get that Oscar."
38,"I was swept into this film with hope for a great experience. It is beautifully photographed in luscious B&W, like classic Robert Surtees or James Wong Howe cinematography. The sets look true to period. The costumes, the scenery all looked accurate. But, after 30 minutes, I fell asleep. I woke up, then fell asleep again. The story was laborious and told in mostly ponderous blocks of static dialog. The plot got lost. It was boring to me. After an hour, I didn't care about Mank. Oops! I think the director got caught up in the technical stuff and forgot to tell a compelling story."
39,Over Dramatization and double entendres haunt this movie from beginning to end. No highs or lows for actors timing. This movie tried to give 100% paying homage to Citizen Kane But the final results from poor direction and editing leaves viewers exhausted after 2hrs plus of alcoholic rants and sarcastic references!
40,"I really wanted to love this and was looking forward to watching it but by the end I thought it was just OK, nothing more. One thing that I didn't like, was that Gary Oldman (fine actor though he is) was just way too old in the role. Marion Davies and Herman Mankiewicz were the same age, both being born in 1897 but the actors portraying them had an age difference of 27 years (Oldman born in 1958 and Amanda Seyfried in 1985). It is such a Hollywood cliché, have a 62 year old man and a 35 year old woman both portraying people who were the same age.On the whole, the acting was excellent but I would have liked to have seen more of Tom Burke who I thought was perfect as Orson Welles."
