,0
10,"This was very well made. Some soldiers that were on the battle participated as actors, giving it even more realism. All actors did an amazing job. They made me stick my eyes to the screen and not blink until the movie was over. The sound engineering was insanely good, as well as the post-production editing. I will not spoil the battle to anyone reading, but I can say that my heart was pumping like I was there.
Great job!I don't understand how this movie has less than 7 stars and also why garbage insignificant ""woke"" movies have the same rating as this one.
Wake up."
11,This one was hard to watch as a combat vet. I read the book and knew what was going to happen and it still hit hard. The first part of the film was necessary to show life in Army. Yes the dialogue is not PC and civilians may think the behavior is unprofessional. Those boys were very good at their jobs don't worry. Military humor down range is far from PC and Soldiers do a good job in finding humor in almost anything. The final battle is incredible and watching these Soldiers react and make plans under incredible pressure and chaos is amazing. The acting is great and Scott Eastwood was impressive as Romesha.
12,"I came to this as a silly B action flick, but it was very well acted, directed and edited. It feels very realistic and intense, and way more profound than I thought it would be. You come to care deeply for these guys and the absurdity of their sacrifice, the stupidity of war, especially in these circumstances.
It ended up being way more moving, interesting and even thought-provoking than your typical dumb action blockbuster, as fast paced as it is."
13,"War movies tend to get it really bad, or get it really right. This one gets it right.More of a docu-drama, than a narrative film, and non-stop ""WTF"" in your face the entire time. You instantly feel for the soldiers who were based in one of the most ill-conceived camps known. The ominous sense of dread and foreboding haunts the first few minutes of the film.There are plenty of ""gotcha"" moments where you think a certain soldier is going to be with you the entire film, only to discover they are not. It's jarring and keeps you on your toes the entire time.The handheld cameras are shaky, but not overly so, and bring you right into the terror that was that fierce battle.Every actor delivers a satisfactory performance, but it is Caleb Landry Jones who delivers an Oscar-worthy performance as Ty Carter. An incredible portrayal which required careful nuance, it's one of the best pieces of casting direction I've seen in a long time.A truly incredible film that will tear you apart, ""The Outpost"" quickly rises to the my top 25 all-time war films ever made."
14,"Never rated Scott Eastwood thought he was a subpar actor but man was I wrong he is amazing in this movie he shines and was without a shadow of a doubt my favourite character, as for the rest of the cast they all put in an amazing performance and the movie in a whole is just excellent, I love a good war movie and this is just that, trust me just watch it"
15,"""The Outpost"" is surprisingly a well executed, well acted and intense film about the war in Afghanistan. I was hooked from beginning to end.
.
In this war drama based on a true story, a small team of U.S. soldiers battle against hundreds of Taliban fighters in Afghanistan.
.
Director Rod Lurie takes the viewers inside the outpost rarely ever showing the enemy but always showing the bond between brothers. Scott Eastwood and Caleb Landry Jones are terrific in their roles and the action sequences are pulse-pounding. I started this review off with the word ""surprising""; and being a B-movie I didn't expect much from ""The Outpost"". Turns out I was wrong and you should see this film.
.
Follow @snobmedia for all reviews!"
16,Indefensible outposts are still there. The movie is well plotted basing upon the actual events. A painful memoir.
17,"Dateline: October 3, 2009. The place is Afghanistan. Nestled under the steep incline of the Hindu Kush, the army outpost of Kamdesh is a poorly conceived site for Bravo Troop 3-61. Strategically vulnerable, the doomed men at one point in the film contemplate issuing the report of ""Alamo! Alamo!""Early in the film, a group of the soldiers visit the local elders, who recall the historic failures of the British and the Soviets who experienced the quagmire of Afghanistan. It is difficult for the locals to see the American imperialists as any different. The leader of the army entourage actually seems sincere when he talks of winning the ""hearts and minds"" of the elders, exactly like the failed policy in Vietnam in the previous century.With the Kamdesh site about to be closed, the Taliban plan and carry out a massive attack on the fort. The second half of the film is given over to the protracted battle and the clear sense that war is hell. The heroic soldiers stay the course until finally air cover arrives and the survivors evacuate.One of the most revealing moments in the film is when one of the soldiers attempts to explain the purpose of their ""mission"" in Kamdesh, but is unable to articulate any military or political goal. At another moment, the chain of command is discussed with the name of Stanley A. McChrystal named as the figure in authority responsible for what was later called in an investigation an ""obviously indefensible"" outpost.Both technically and in the screenplay, the filmmakers were successful in developing the ambience of ""the fog of war"" and the two decades of utter futility of American foreign policy in Afghanistan. It was a chilling experience that brought to life the nightmare of a remote military outpost in the Middle East that came to be known as ""Camp Custer."""
18,"This is one of the best war films, of all time. It is extremely intense and almost seems as relentless in the portrayal of war, as the Taliban must have been in their daily skirmishes with the American forces.This tells the story of the most decorated company of the Afghan war, their outpost, which happened to be a tactical blunder surrounded on all sides by the Hindu Kush mountains and their fight to the finish which led to the highest battle honours.There are interesting insights on leadership and the effect that it can have on the subordinates as well as the opponents. Then, there are pointers about the instincts ruling the heart and the mind, in the heat of the battle.It is first rate and it is a real shame that it hasn't received the recognition that it rightfully deserves. among my top 3 films that I have seen this year, pre and post lockdown.
Its rating on Rotten Tomatoes (of 91%) is closer to the quality of the experience.Can't be recommended highly enough. Is in the unmissable category."
19,"The Outpost of the title was a U.S. military site designed to enlist residents in social expansion, but was located at the base of high mountains just miles from the border. U.S. and local soldiers and advisers would confront a never-ending loom of attack by rebels, who ultimately decided to make a statement.The key to this story and the way it is told is found in how completely unpredictably and abruptly the exchange of fire must be in warfare, especially in this precarious scenario. This is a defining feature of this movie, in its structure, in its suspense and in its character dynamics. The characters in Rod Lurie's The Outpost are young who may generally share the same age bracket but who are nonetheless at varying staging of life, displaced and frustrated guys who will be chewing the fat one second and covering their comrades in the next, against totally unseen enemies.I can only hope that movie-fan enthusiasm had a role to play in the casting of Clint Eastwood's son, Mel Gibson's son and Mick Jagger's son. They vary in their level of presence, but the film never conventionally signals when someone more ""important"" than someone else is on-screen. Everyone stacks up with each other, and they're all naturalistically revealed. Scott Eastwood, for one, has countless moments during which he must do something mortally risky while exposing his crippling fears, born out of empathy and experience.I'm aware that many professional reviews agree that Caleb Landry Jones steals it. There is no denying that.
What viewers need to know is that performance in a movie this maturely crafted, this carefully pragmatic about its potentially sensationalized subject matter, is not about centering any one character. Rod knows particularly well how loyal and synergetic soldiers are in platoons, squadrons and outposts.Jones is an inspired thread the film holds from the start to its final, crushing cut to black. Lurie understands how we all feel about the possibility of being involved in warfare, and how far out of one's element we would look to the rest of our squadron. The gift Jones gives us is the deeply felt human response to being in the very thick of the situation. He is alienated by the squad, because he is not like them. He wouldn't seem especially weird were it not for the fact that he is surrounded by ""proper"" pedigrees of American warrior.But somehow, in a brutal, tragic war film, there are no bad guys. No single deed is without dimension. Lurie has always been specific and definite in his choices. Here it is in how carefully everything plays out before an anxious camera which seems to be a silent addition to the cast.We are left with a story that is so compelling because no matter how immersed we become in it, how inescapable the thick of it feels, it is a needle in the haystack of stories like it, and other stories at other tiers of what has happened since we put troops in Afghanistan. One of the most important reasons why it is not an action-packed film, despite how sudden, brutal and prolonged the battle sequences are, is because it takes the time to show us regime change in a microcosm, how leadership matters, and affects what happens to those depending on it. It's a lesson we can all afford to take time to understand, for what should be terribly obvious reasons."
20,A bit slow at the start ... but wow what a fire fight ......
21,"I felt like I was playing Call of Duty for 5 hours. A mishmash of battles and irrelevant dialogue, for a basic mission. Sadly, I wasn't participating in this conflict. The realism was excellent, although heavily drawn out by a screenplay that needed to be much tighter. The casting was excellent and I felt although not all performances where great, they were convincingly real and emotional. It's not your typical Hollywood war film, but instead one of true grit war films that honors the real life soldiers that were KIA or able to return home. Your eyes will be glued to the screen, but you'll be left unsatisfied with the overall storytelling."
22,"Situated in an isolated area of Afghanistan, Combat Outpost Keating is manned by a small force of US Army soldiers and very vulnerable to attack. After years of sporadic, light attacks, in October 2009 the Taliban attack in force. The odds are massively stacked against the defenders.Based on the true story of the Battle of Kamdesh, The Outpost does a great job of portraying the terror, confusion, camaraderie and bravery of soldiers in battle. Very realistic, giving the viewer the feeling for what an infantry battle must be like.Very emotional too, especially towards the end.Not perfect though. The set-up feels clumsy and long-winded. I get that the director is trying to show the bonds between the men but it seems forced and doesn't actually achieve the engagement level he is aiming for.Overall, worth watching."
23,"This film shows that each soldier is fighting for the person beside them. Shows the madness of working with people that don't want you there, and the incredible relief when the battle is over. Some people may see this as a fairy tale of toxic masculinity. Those people do not know the immense joy of being shot at and missed."
24,The movie portrays the suffering of young men sent to a part of world they don't understand just because someone on top was too dumb to know better .
25,"I'm not going to discuss the political aspects of this film, as it deals with them with about as much insight as John Wayne and The Green Berets does the Vietnam conflict. This film is rather more a memorial to some very brave US soldiers who lost their lives through monumental command stupidity when a 'hearts and minds' US Military Outpost was placed (even to my militarily-untrained eye) in the most ridiculous location in Afghanistan (or indeed the entire Middle East), as was apparently acknowledged both before and after the event by the US Military themselves.
Based on a true story, the film is basically a record of repeated attacks on the outpost by the Taliban, and the soldiers' attempts to defend the indefensible, interspersed with the usual soldierly chit-chat and team-building.
I'm not entirely convinced that the real soldiers (US Cavalry veterans) who died would be entirely happy with the way their Hollywood counterparts portrayed them - for example, that no serious effort was made to secure or patrol the surrounding heights throughout the repeated attacks, even though the attacks always came from the same place. Furthermore, the soldiers are presented as chiefly concerned with the chit-chat instead of being careful - like keeping to cover, and not strolling across an IED-lined river bridge chatting happily to your mate.
For the first three quarters of the movie, the firefights are chiefly of soldiers shooting at an apparently empty hillside, and it difficult to feel compassion when someone gets killed because they are all in the same camo and helmets and you can't really tell who's who. This is something the director obviously realised post-production, as the film is heavily overlaid with titles saying who is who, and also where they are (as the location is also pretty samey). However, in the effort to be fair to all the combatants, there are just too many to remember, and the only one who really sticks is Clint Eastwood Junior, sporting a ridiculous moustache.
The barrack-room backchat is heavily-scripted, un-funny and generally pointless, adding to the difficulty in caring about the characters. It may be that this is real US army-talk - regardless, it isn't entertaining to listen to.
The firefights are confusing and, I suspect, grittily realistic. Unfortunately, this makes them unsatisfactory to watch as you, the viewer, have no more idea what's going on, where the enemy is, or who is shooting at who, than the soldiers themselves.
In summary, the film is a sound memorial to the soldiers who died and an excellent lesson for West Point in military stupidity - but as a war-film it lacks a sharp script, necessary character development, any real insight into the Afghan conflict, or the kind of close direction required for complex battle sequences to be comprehensible."
26,"There are a few war-film cliches, but that doesn't make the those scenes unrealistic. And the rest is (to this non-soldier) very real! I don't see how this could have been done better. The actors go all-out, the direction is taut, the action almost non-stop, the effects convincing. Well worth a watch if the subject doesn't simply depress you too much."
27,"Fantastic movie and insight in the terror and fear of war. Incredible acting all around, i really felt the actors were there. They really made this movie, Oscar's all around! Effects and score were on point. Why this movie hasn't got a higher rating is a crime."
28,"I've been watching war movies since the fifties and this is the most rousing-harrowing-insane-based on a real-alamo event war movie I've seen.
Which up till now was the last third of ""Come and See"".
For me, this is essentially the Afghan version of ""ZULU"".
The criticism that the movie doesn't develop the 'minor' squad members is patently ridiculous. The movie is ABOUT them. If anything, this shows why you maybe shouldn't: it hurts when the stuff hits the fan and boy does it hit hard.
A deserved heavy weight of poignance pervades the credits.
Excellent work by Caleb Landry Jones.
Scott Eastwood's DNA causes him to appear to be doing a weak imitation of Clint."
29,"Because this is made for the unison , and not the bipartisan of the audience. its a film about usa's war on taliban in afghanistan, it has a very cliched build up with loads of rough and tough language and bullying among compadres en masse. that really is going on for ssome 45 minutes.but when the heat gets hot, i guess youll experience some highraised shoulders and stiffness in the neck, because the ''under attack'' action parts a really dignyfying and deadly to say the least, thanks to handheld free motion camerawork ,so here youre in for some good moviemaking.but there are much mediocreness in the quiet and spiritual moments of the story, and that makes the grumpy old man give just a 7.but if you like the topic and genre, its among the finest made over the subject, and some of the acting are pretty good."
30,"I loved every aspect of this movie: the acting, the realism of human interaction, human emotions, the realism of the battle. The characters were so vivid - each was unique, extremely convincing, human. The buildup was necessary in order to properly develop the characters, so that when they finally go into battle and die it impacts you deeply. The fight itself was one of the best, if not the best I've seen.This is a masterpiece.
May those who sacrificed their lives in the battle be forever remembered."
31,"I thought this would be a bit of a B-movie when I sat to watch it; partly because there aren't many 'big' films coming out at the moment, but also because it does feel like it is dressed up as a rather generic war movie. This feeling is a little justified perhaps, but mostly The Outpost does perform, in particular in the second half where the famous 4-day battle to hold the camp is played out. There isn't a lot of character-building, or strong dialogue scenes, but to be fair the functional talk and focus on structure does fit with the military nature of the story, and actually moments where we do get little details added to the characters mostly feel a bit clunky and unnatural within the bigger film.War is hell is clearly spelt out throughout the film, but in particular the second half sees a barrage on the camp and the viewer is effectively put in the middle of it. It is well-played so it is never 'exciting' like a war movie; heroics are not overdone but are just 'done' in a matter of fact way; deaths are not flamboyant or choreographed but rather they just happen, often with brutal suddenness. It all has an intensity that is befitting those that went through the real thing, and every aspect is targeted well to play to the chaos. The camerawork stands out during this. There are a few moments in the film where the camerawork is interesting but actually distracts from the moment because of how the camera moves (the bridge scene for example), but in the second half the mobility of the camera combined with the longer shots do work well to put the viewer in the midst of it all. The cast may not have a lot to work with in the detail, but they are wholly convincing in terms of their situation - you believe their lives are on the line and that they are under intense unending pressure.It is not a flawless film by any means, but it does what it wants to do and does it well - particularly delivering in that intense second half."
32,"The Outpost was directed by Rod Lurie, written by Eric Johnson which adapted the book by Jake Tapper and Paul Tamasy, and stars Scott Eastwood, Caleb Landry Jones, Jacob Scipio, Taylor John Smith, Alfie Stewart, Jack Kesy, Scott Alda Coffey, Milo Gibson, Kwame Patterson, Sharif Dorani, Bobby Lockwood, and Orlando Bloom. It follows the soldiers of Camp Keating (ne Kamdesh) as they deal with their position, anger, and Taliban.Plotting is straightforward and kept at a slower pace for the first hour, keeping the audience in the mindset and the boots of the soldiers, following their daily activities: scouting, intelligence, camaraderie, tension, and leadership. The focus is always on their thoughts, they start out with Lt. Keating (Bloom) who is a strong and down-to-Earth leader who tries to make peace with everyone as best he can. When out on an assignment, something happens which causes him to be replaced by Yllescas (Gibson) who loses some of the relatability that made the soldiers appreciate Keating. After Yllescas comes Broward (Patterson) who almost none of the soldiers like due to his nervousness and unwillingness to side or associate with his men. It's this constant demoralization and increasing attacks by the Taliban that keeps the first half arresting. The second half is hectic, kinetic, horrifying action. It does not stop and it does not feel fake, the pressure is felt on all of the characters when the Taliban forces start their assault and it only ever lets up at the end.Characterization was very good, particularly Romesha, Carter, Bundermann, and Kirk (Eastwood, Jones, Smith, and Kesy). They're all given adequate backstory and ample personality in order to stand out among the others. Romesha is quiet, to the point, and an excellent leader. Carter is probably the most interesting of the bunch with his prior professions being brought up, how he ended up in camp Keating, and why next to no one likes him. Bundermann is sort of a hybrid of the stereotypical American soldier and officer; he loves to insult his colleagues, get dirty, and have fun but is also entirely capable of stepping up when necessary. All of the performances are good, with Eastwood and especially Jones standing out as fantastic. The rest of the cast is solid, despite the audience having to play a game of remember-the-last-name since there are so many.For a war film, there is a lack of a message, which is surprising considering the subject matter. It works very well which is bamboozling to say the least. The Outpost has no intention of trying to sway the audience's view towards the conflict one way or the other which allows for greater clarity of the events. It focuses on the soldiers for the whole feature and it never once feels preachy; only intending to tell the story and put the audience in the shoes (or combat boots, rather.) of the soldiers to try and give perspective to outsiders. These men just wanted to be done with that outpost and it shows with the writing and the performances.Budgetary restraints do not lessen the impact of The Outpost, but they are clear at points. The explosions, costume design, layout of the camp, and sound design are top notch for any war film and it is clear that a lot of time and thought went into each building and each technical detail of the movie. One aspect that shines the brightest in this movie is the sound design: it's terrific and terrifying all at the same time. Gunshots feel lethal and close when they hit, explosions are loud and bass-y. And you know what? Bulgaria makes a convincing substitute for Afghanistan. The only thing that makes the budget clear is the overt clarity of the images in that the movie looks as though it was untouched in post, which could've done with some better grading, and the CGI which is pretty subpar. Thankfully the CG is rare and the grading doesn't take much away from the movie. The pacing is a bit on the slow side for the first half; which can drag at points and may have benefitted from a light bit of trimming. All together though, The Outpost is a very well made movie.As a whole: The Outpost isn't the best war movie, with pacing issues in the beginning and innumerable characters to follow, but it is certainly a solid one. The story is interesting, action is brutal, most of the characters are well-defined and easy to sympathize with, and has strong technical aspects. I recommend The Outpost as a well done, and well told story.72/100"
33,"And all us action fans have loved movies like these since the days of movies like Zulu Dawn. This movie packs a punch, it does have a slow buildup but this is for effect and to lead us slowly into what could only be described as a hells cauldron.It is rare to see action sequences as true to life as this and it really does leave the viewer reeling from the situation these guys were put in by the usual incompetent higher up in command as is always the case it seems since WWI and it has not changed. Some great performances and a fitting tribute to the brave guys who died defending an indefensible position in the war."
34,"The relationships. The combat. The dialogue. The tactics. Every little detail is near perfect. Those that are complaining about it not being a typical Hollywood popcorn blockbuster because ""they are all wearing the same uniform Sonora tough to tell who is getting killed and shooting at an empty hillside"" has no clue how the war in Afghanistan was. And that's okay. The violent side of the afghan war has never been better depicted."
35,"I waited a while before I watched this due the negative reviews on the internet but after seen it I just don't understand thise people.Okay, maybe it's slow in the beginning and there's a lot of scene's you think well, why and how and please explain but once things go wrong at the outpost this is a hell of a movie.Scott Eastwood. in the dark, his eyes and voice are really lik eclint. Said that, back to this flick based on true events. The cruelty of war is shown, friendship and death are so close. Effects are just on the edge of goredom.If you can sit throughout the first 45 minutes then this is really a good movie.
Gore 1/5
Nudity 0/5
Effects 3/5
Story 5/5
Comedy 0/5"
36,"Don't get it twisted. This movie will likely go relatively unknown, not unlike the Battle of Kamdesh. I'd first read Staff Sergeant Clint Romesha's book, Red Platoon, of which The Outpost is based upon, in 2016. The book tells the story of the men of Red Platoon stationed at Combat Outpost (COP) Keating, a COP the DoD themselves stated had zero strategic value and was nearly indefensible. Ever since I read the book I've wondered why this story wasn't more widely known and why the book hadn't been made into a movie. I can't be more thrilled that it finally has as this story needs to be as well known as Operation Redwing (Lone Survivor), Day of the Rangers (Black Hawk Down), and Operation Vigilant Resolve and Phantom Fury (The first and second battles of Fallujah respectively).The visual depiction of Staff Sergeant Romesha's book is incredibly true to the text. In the book, Staff Sergeant Romesha doesn't write himself out to be a hero, but instead gives the facts of what happened during the battle and focuses more on the actions of the soldiers he served with. The Outpost mirrors that depiction, showing you that there is no singular main character. The movie is a tribute to the men who fought in the Battle of Kamdesh.If you are looking for a highly polished war story like American Sniper or Lone Survivor, this is not your movie. Having served in the military, I can tell you that the dialogue between service members is very much akin to what is shown in the movie. It is crass. It is disgusting. It is not wholesome. It is irreverent. The movie does an outstanding job of portraying the military experience of ""hurry up and wait"". The first two thirds of the movie are heavy amounts of dialogue, scenes showing soldiers working out, or humping packs up mountains with the occasional firefight that may last 60 seconds.The last scene is a visceral depiction of combat and I feel it does an amazing job portraying the odds that were stacked against the men at COP Keating. You easily empathize with the desperation the men likely fought as they did everything they could to help their brothers in arms and to not lose control of COP Keating. The movie relies heavily on this empathy and very little on gory depictions of violence to grip the viewers emotions and attention. That isn't to say the movie is without bloody depictions of wounds or kills, but it is very tame Compared to other R rated war movies.In something, The Outpost is an outstanding movie that greatly does justice to the story of the Combat deployed service member. I can't recommend this movie highly enough to anyone wanting to try to understand what the military experience is like when bullets aren't flying or to anyone wanting to get an accurate understanding of what it looks like to have everything go wrong during war.Side note, my only gripe is that in the book, Staff Sergeant Romesha tells a story of the JTAC (joint terminal attack controller) directing air assets onto targets. At one point, the JTAC had to take a shit, so was squatted over an empty ammo can as he was calling in bombs. Would have found it hilarious if that had made it into the movie."
37,"Well, I really felt so touched and the movie is so great with bravery.
However, the events were so realistic."
38,One heck if a movie. The fights were real. Quite scary to even think what happened there. We are all lucky to sit here and comment. Brilliant figbtback by the American forces against the taliban. My respect to the soldiers. My rating 10/10
