,0
10,"One word can totally describe this ,,movie'': Trash. The script is silly and embarassing, the cast is lame. I'd rather give 0 point if that'd be possible."
11,"There are so many things wrong in this movie. I'm upset with how it turned out. Hardin is problematic, chaotic, and so toxic. He had no character development, other than the same cycle of being ""hot"", to fighting someone, to throwing stuff, to forgetting anything happened. Where's Tessa's independence? Where's the female empowerment? Where's the individuality? It's almost as if she has nothing to her other than being with Hardin. She even works in publishing, reading, and writing, and they STILL couldn't give her ANY independence and personality? This movie poorly represented diversity. I saw no plot other than s*x, and swearing. There was a bit of sl*t shaming in there, along with Hardin having s*x with Tessa TWICE while she's under the influence of alcohol. Even if she said yes while she was drunk, it doesn't follow the guidelines for consent. If you give full consent to s*x, YOU CANNOT BE DRUNK! Their relationship hadn't changed at all from the first movie. It's a shame people will see this movie, and begin to romanticize a relationship like the one Tessa and Hardin has. Although, because of the toxicity, I'm not sure I can even say they had a relationship, due to the horrible lack of communication. Please stop giving the antagonist, assumably Molly, nothing but the title of a ""mean girl."" I get it, she's the villain. But sl*t shaming her, calling her a wh*re, and giving her no personality is boring, classic, and cliché. Oh, and I'd appreciate it if you would NOT romanticize and glorify using alcohol as a coping mechanism, along with destroying physical objects, therefore worsening the love interest, and their relationship with the main character.Oh, but it's ok, we can continue to pretend it's okay to do the following things I've just listed, because we like to ignore those points, do we?It's not a good movie, just don't waste your time on it."
12,I'm sorry I love the books but this movie didn't use major plot points from them. It barely had a story and yes it may be a bit better than the first one that's not saying much. I don't understand how anyone who read the books enjoyed this movie. Like it has no story whatsoever!
13,It was so bad. There was no plot! Hardin is terribly acted and god knows they aren't recasting him for the third movie. Dylan Sprouse and whoever plays Tessa were fine. I'm just so disappointed by the lack of substance
14,"This film was so good compared to the first one. The combination of romance and action with a bit of comedy keeps you hooked to the screen until the end. The cast did an amazing job bringing this book characters to reality especially the male lead. The actor portrayed his character with such conviction that its intensity was reflected on screen and at some point, you started to feel his pain and agony. Overall its something worthy of a watch."
15,Bad story line. Bad acting. My wife fell asleep. A total waste of money and time.
16,I loved it. Big improvement from last movie. Really want to get sequel After We Fell.
17,I was so surprised that it is even possible that anyone can seriously make a movie like this. So fake and predictable
18,I wish I never saw this movie. I've never seen such a bad movie in my life. Do yourself a favour and don't watch.
19,"After We Collided has to be the worst 2020 movie- if not worst movie- I've seen so far. And trust me this years movies haven't been too great. The whole thing is a toxic mess that is just a trainwreck I couldn't stop watching. The acting was awful and I hated Tessa more this time around. Hardin was just as terrible as before and the script had to be the worst part. This is possibly the worst script ever.
I thought this movie would be better considering all the tens, but I found myself hating the concept and movie more."
20,A huge improvement from the first movie!! Much more interesting and actually had a proper storyline. I would definitely recommend checking it out
21,"To be honest i was disappointed..not the best movie and the acting of some actors is not that good and it's just so weird like how tessa went from 0 to 1000 in like a few weeks essentially not a totally bad movie just not good there's something missing from it like something big..and also 1 hour and 45 minutes is not enough to tell the whole story i like the movie i do but overall it is not that good..now i've read a bit of the books and i've watched the first movie and the first movie is much better.
also the second film i don't like the way they shot a few of the senses just not really good. i would not recommend this to anyone..(well at least the second movie) i would just recommend to watch fifty shades lol"
22,"I was really happy with what i saw, it stuck to the book this time and i was amazed with Hardin's and Tessa's chemistry❤ It was a bit rushed though but it was worth it as we got to see alot of scenes from the book! I hope the story continues and we get the last 2 movies😊❤"
23,"Sooo i read the books before the first film came out and was low key disappointed with how different it was to them, but awc definitely made up for it. i'm not one to cry watching movies but your girl was balling her eyes out in the cinema watching the 9 days, and when tessa was in hardins nightmare ... stop. the combination between the romance and drama was amazing. anna and roger did such an amazing job, and obviously hero and jo were just as good and definitely gave us the book hessa we deserved. so insane thinking it all started on wattpad and now it's on the big screen. can't wait for awf and aeh."
24,"I personally think that this film is way overrated and I have no idea what is found enjoyable in watching two people struggle in a toxic relationship that's bad for them. Through the entire movie, all that happens is fight scene, make-up scene and then sex scene then the order repeats over again. Their is no plot or theme or purpose of the movie except watching adults yell at each other and act way too immaturely for their age. There is a lot of spins in this movie that you can't focus on one detail.
The movie also mentions Tessa going through a ""life changing dilemma""!! A dilemma that is not approached or pointed out in the movie so basically, there is no backbone or a point to the movie except the bad life choices."
25,AWC was amazing! The scenes were just like the book and nothing like the first film! 10/10 from me!
26,"I honestly loved the movie, it was 10000x times better than the first and i'm seeing forward to the next two films."
27,"After We Collided stuck along with most of the scenes we read from the book I'm so surprised on how Roger did it! Every single detail he got right from the moment Roger got to be the director this time around, I definitely want Roger to come back to film After We Fell and After Ever Happy because he will surely bring it out a lot more like he did in After We Collided I'm surprised by how much footage they filmed for the movie with only having one month to film it all, so make sure you read the book series along with the movies so far because when After We Fell comes out it's going to be even more interesting! 10/10"
28,First of all this movie was way better than the first movie and much more true to the book so it makes you wanna see it again and agian
29,"Terrible acting, one of the cringiest movies ever really this movie isn't more than just a terrible love story for teens mostly girls. If you are 14 and still watch these kind of movies you need help."
30,"If you've read the books there is no doubt you are going to love this! They so cleverly included so many important scenes even though there obviously isn't enough time to include everything. I wasn't sure I was going to like the new dynamic of adding Trevor into the mix BUT Dylan makes it impossible not to love him. Jo is absolutely amazing and the evolution of Tessa is striking in every way but Hero absolutely steals the show. His haunting looks, emotional vulnerability and insecurities completely embody book Hardin. The Christmas scene between him and Ken had me in unexpected tears. Cannot wait to go back and watch it again."
31,I love this movie! I can not see how true fans wouldn't love this film! It stayed very true to the book and the acting was amazing. Huge step up from after!
32,"This movie was amazing.
I took my partner with me.. who hasn't even seen the first movie and he loved it. He made me watch the first one once we was home.
The way this movie captures the pure emotions that are written in the books is fab!
Can't wait for the next 2 movies!"
33,"The movie is rushed and it lacks a climax. A lot of problems between the couple but none that would stick around long enough to be considered the main problem. Just different variations of issues couples go through, which is fine sometimes but doesn't really help paint a picture of a whirl wind romance. Dillan Sprouse's character provides no threat really, he was kind of irrelevant. I think they really missed the point when making the movie. All the different problems made it hard to focus on what was the main issue."
34,"Dont watch it !!!, ieksoqkdnskxbwoxnowonxbwjwkdkdkxjd w f r e g qiidiw fe"
35,"One: I felt more character from all of the actors in the first movie. The more seasoned actors in here, Dylan, Candice, a few others; they weren't as painful to watch. I actually found the only scenes I cared for involved Sprouse because of his ability to stay true to form with his character: charming, intelligent, and sensible. However, this was (hands-down) a rush job. Little to no flow. The actors can only do so much with what they are given, but come on. I honestly expected better.Two: The fault most certainly originates in the script. Why? Just why...? I admittedly enjoyed After more than this one because of the simple fact that I did not read the book series until after I watched the film. After I read the book series, I appreciated that with such an annoyingly repetitive, drawn-out storyline to go off of, the film had potential to make Tessa & Hardin's story more interesting, and thus, more appealing. But they ruined that chance with this film."
36,"This movie brings to life some of the delicious scenes from Anna Todd's addictive After series. I have read some complaints about sex while drunk--come on. Couples have sex when they are drunk- they aren't on a first date or just getting to know each other. I am probably being generous with my rating as the storytelling could be better: less planned out sex scenes, more dirty words like the book, and a slower pace to really show character growth and introspection. But hey, they took this amazing roller coaster of a book series, found two gorgeous people to act it out, and by God, I am not going to complain."
37,"As a huge fan of the books I was excited for this film is was more like the book then the first one and brought the book to life...the acting, the romance, the drama and the intimate scenes where amazing"
38,"Massive improvement from the first book, storyline is just like the book, much more consistent and reticent of book Hessa. We finally get proper book Tessa and Hardin, the emotion was absolutely amazing and the chemistry was better than the first film by far. Brought the characters to life with such conviction.Loved Robert Kumple did a fantastic job of being the book to life, with emotional moments that will have you weeping. Absolutely loved it and cannot wait for After We Fell, hope it's directed by Robert Kumple because he delivered it perfectly!"
39,This film was perfect! Yes it was rushed but it's always difficult to make large books into a 2 hour film. Praying someone picks this book series up for a tv series with Hero and Jo of course!
40,"This whole movie is glamourising and romanticisimg abusive and toxic masculinity not to mention how the writers are using harry styles' name for fame by shaming and portraying him as the opposite of who he really is. They made a whole movie franchise based on cheap fan fiction. Please if you're above 12 years old and you like this movie, you need help"
41,"The worst movie I've seen this year so far and it is October already. The acting was weak and unpursuasive, story line predictable, cringey-100x already seen scenes. There was too much of uncomfortable sex scenes, screaming and swearing. The ""bad-boy"" who is actually good and the ""good-girl"" who has a little of bad in her is just so overdone that it hurts to watch when you add to the mix slut shaming and on-and-off relationship based on jealousy, distrust and lie it just makes it under the average movie. 10/10 would not recommend."
42,"I'm so sad. I was into the books but this.. This must be a joke. Hardin in this movie was NOTHING like in the books. And I'm a huge fan of Hardin bug genuinely, I wanted Trevor for Tessa. And Mr. Sprouse was incredible in this movie. Congratulations"
43,"Talented, brilliant, incredible, amazing, show stopping, spectacular, never the same, totally unique, completely not ever been done before, unafraid to reference or not reference, put it in a blender, vomit on it, eat it, give birth to it."
44,"If you find this review, make sure you watch the first movie ""After"" and watch the sequel again and again because you won't regret ngl. I'm currently waiting for the next movie, After We Fell and After Ever Happy. It's kinda sad thinking that the promotion will be over in next two years. Gonna miss all the actors and the crew. xx"
45,"I was really happy about this sequel. I liked the books and watched the first movie at least 6 times. I don't know what the problem was with this one, I didn't feel any chemistry. They didn't have Tessa and Hardin vibe at all. Acting was sooo diferent, no great music, no great moments, nothing tense and memorable. It's like they ran through the scenes and had one day to shoot them. I'm sad :("
46,"I understand that the movie is not supposed to be too long like the book but everything was too rushed. The scenes weren't developed enough to make actual sense and honestly the characters kinda lacked emotion. Even drunk Tessa looks so normal you'd wonder if she was actually drunk. If I'd not read the book, I'd be so confused as to what exactly I was watching. I still love the story but if there's to be another sequel, there should be more emotions and scene developments to make it make more sense to those who havent read the books before."
47,The worst movie from 2020 that I saw....boring and again boring
48,"SUCH an improvement from After. If you loved the books, you will LOVE the second movie. Book Hessa is brought to LIFE!!! The acting is amazing, and it is the perfect concoction of romance and comedy. I will be watching this over and over and over again. Can't wait for the next two movies <3"
49,"The movie was so damn good i love it!
the combination of romance and action with a bit of comedy keeps you hooked to the screen until the end. One of the best movie i ever watch!
with love from ALBANIA"
50,"Totally worth watch i love it so much, way better then the first movie for sure, i would definitely recommend this movie but make sure you watch the first movie ""after"" first :)"
51,Really enjoyed the movie was so much better than I anticipated!! I can't wait for the other movies to follow! :)
52,"Absolutely loved it. They nailed it!
It hit all the feelings with me. I really really loved it. I recommend everyone who loves After to go see it.
We got to see more of the Hardin & Tessa and Hessa we know from the incredible books Anna Todd wrote.
I'm just about to book my tickets for next time!! I really can't wait for next time!!"
53,Absolutely loved it so obsessed with it. They did so much better than the last time.
54,I loved this movie so much. I cried and laughed a lot!
55,"Okay, this movie is absolutely AMAZING. The first one was ok, but this one DESERVES its recognition. The improvement such as the actors and the dialogues are amazing, and the scenes are more developed and beautiful. 10/10 ABSOLUTELY"
56,"First of all, great improvements on acting abilities for the main characters. Hero did an amazing job portraying Hardin and all of his issues, and Jo is the perfect Tessa.
The movie covers a lot of the main scenes from the book, however, some of the scenes felt rushed. There are times where you are just grasping the situation and beginning to feel an emotion, but suddenly something else is happening and you are still trying to process what happened before.
I loved the comedy, however, there was just too much comedy for a book that is supposed to be angsty and dramatic. For example, the shower sex scene was displayed as a comedy, and it took away from the sexiness.
I cringed during some sex scenes. The office sex scene was the worst. The way they were moving was just unrealistic and uncoordinated. Sometimes they appeared as if they didn't know how you are supposed to move during sex positions, which was a huge turn off because that makes sex scenes look too technical, unrealistic and too choreographed. Jo and Hero have repeated over and over how choreographed and technical the sex scenes are that it is palpable on screen and not sexy at all.
I still loved to see my favorite book series come to life, and Hero Fiennes Tiffin is just makes the whole movie worth it even with all its faults. There were a lot of cute Hessa moments and that's what we are here for. Also, the new cast members were spot on and made this movie even more enjoyable.
I would recommend it, if you have not read the books you may be a little lost, but if you are a fan you will get to see these characters come to life."
57,I can honestly say this is one of the worst films I have ever seen. The lead Male simply cannot act. Clearly living of his grand fathers name.
58,"I was excited for this movie, I'll be honest. The first movie was far from perfect but it intrigued me enough to read the books and they hooked me up completely.
After We Collided movie is emotionally charged and intense... maybe even too intense (struggled to swallow my popcorn at times :) So much was going on in this movie, it was overwhelming. If I haven't read the books, I probably wouldn't understand all scenes, because everything was a bit rushed and fragmented. On the other hand, it will be still interesting to rewatch.
Hero has improved his acting so much, I was pleasantly surprised! And comedic moments were nice for a little breath of air.However... Being a young adult, I didn't like how much alcohol was in the movie. It was unpleasant to see Tessa drinking so much, being a mess. She has gotten drunk twice and, what even worse, Hardin seemed to like it. In the books I admired her purposefulness and dedication to work no matter how bad things with Hardin were. But in the movie, it seemed like her intelligence decreased. In my opinion, this movie is very bad for teenage girls, as it sets a terrible example of unhealthy relationships and bad alcohol habits. For young adults though, it's quite entertaining to watch."
59,"Hiro's disgusting acting, his facial expressions and expressions of emotion spoiled the whole impression from watching the film."
60,"So amazing, it was such an improvement from the first movie. They really did a great job."
61,It's a million times better than the first film. The chemistry between both hero and Josephine is amazing and they for sure upped their game. God bless Roger Kumble for this amazing film
62,"Well i know it was going to be different than the book.
But it still pretty much let me down in every way.
Where are any of the emotions and so many precious moments that where pretty significant in the book.
I likes the movie kinda so, not that bad."
63,"Tessa is stupid. I watch this with my older teenage daughter and had to talk to her about how wrong the movie was. It's never okay to be in such a toxic, abusive relationship like that. Talking, cursing, yelling at one another like they did is never okay. Hardin needed to figure out himself first and be healthy enough to care for and respect himself before he could be in a relationship. That didn't happen. He didn't go through the healthy process and therefore their relationship will continue to be toxic. Tessa didn't have respect for herself either if she thought being treated like garbage is okay. Bad message for people in relationships. Highly disappointing and not a good message for teens!!"
64,"My favorite thing about this movie is that Hardin is the one telling it. Sure it's from both their POV but there is much more from the side of Hardin and they come back to his narrative near the end. I feel that while the story between Hardin and Tessa is being told relative to the book it's lacking the outside parts that make their story that much more in the books. It's much less a college romance based around navigating school, clicks and romances and more of an adventure of young adults exploring themselves in a world of ""grown ups"" and familial hardships. The movie itself seemed a bit fast some scenes not falling into one another smoothly or making sense in transition in my opinion. I will however, despite that tidbit, watch it again and again just because I'm a fan of both the books and what the team is trying to convey with the movies."
65,"I read the After series 2 years ago and it was a life-changing experience. I re-read it again recently cause I've miss the characters so much. The second movie has done such a great job bringing our book Hardin and Tessa into real life. Anna, Roger and the crew have created such beautiful and amazing storyline. Of course there are differences, but like Anna said, something is better written than being displayed in front of camera. About the actors and actresses, all of them did such a great job, I almost thought the main characters are actually in love. Hero successfully brought Hardin's love for Tessa into real life, and Josephine is so talented. Love how they give Trevor some more stories than the book, but I was still hoping for more Zed stories. Overall, this movie is better than any romance I've seen. This movie carries depth and lessons, even if you haven't experienced but can still relate to. I'm glad that the 3rd and 4th movies are in production soon, but I hope more countries (for example in Asia) can watch the movie. Also, waiting for a release day on Netflix or DVD announcement. This movie is worth the watch.
Tbh English is not my mother tongue, so I'm trying my best to express my love for After We Collided. Thank you for making Afternators' dream comes true."
66,Improvement from the first one and let me just say Roger Kumble is the man
67,"It's an abusive, toxic relationship. Not the sort of thing you'd expect to see glorified in 2020. The Hardin actor is wooden, uninspired and rubbish in all aspects. Loads of sex scenes set to dodgy music to make teenage girls who know no better think it's romantic when in reality it's not. This will give plenty of the teenage girls who see it a totally skewed perspective on what is a healthy relationship and what it means to have a life outside of it. The writers should be embarrassed by how poorly written it is. Razzies will come its way if it isn't completely ignored, which it probably deserves to be."
68,GET YOUR MONEY GET YOUR BEST FRIEND AND GO TO YOUR NEAREST CINEMA 😂
69,I've read the books 3 times and I waited a year for this to come out after the first one came out . I'm pretty disappointed because it was so freaking rushed ! They took a bunch of the main points of the book for this film but didn't show the build up of how they got there . I gave three stars because if you have read the books and you know the series of events it's easy for you to put it together . I'm grateful to have seen what they showed in the movie because it really drew a picture to the book but a little more of a story line would make this movie great .
70,"Hundred times better than the first movie, the acting really improved and i had so many emotions when watching this. I was laughing, crying, but it was still all very beautiful and hot."
71,"Wasn't exactly like the book but what movie is, I really enjoyed the twist they put on it and will look forward to the next two movies"
72,The movie was good. The characters were very successful.It was very funny and cute. But I would like it to be the beginning of the movie not to be so fast and to have a few more details from the book as at the scene of the accident to have the dialogue of Tessa and Hardin and some more scenes from the book. 7/10!. I hope the third move to be even better.
73,"So much better than the First. The books were just amazing. When the first adaptation was released I was just so happy and right then so disapointed by that thing for young teenager, without any relation with the book. But this sequel follows the book very well. Hoping that there will be a 3 !"
74,"This movie was just pieced together and didn't flow. It was also promised by producers to be more like the book and I don't feel that it was. It lacked details and did not have enough of an appearance of some of the actors that it should have. I was very disappointed. We waited all this time with delay after delay and paid extra money to watch it at home because not all theaters are playing it and, in my opinion, it was a waste of my time and money. I mean no disrespect to the actors. They did their part, the producers just didn't hold up their end. I thought there were several moments of brilliance in acting by Hero, Josephine, Dylan and Louise. I can only hope that the next two movies of the series are better."
75,"I'm not even sure where to start. I really wanted to Love this movie as much as I loved reading the books.
I'm literally dumbfounded. This is not the book I read. I do not want to belittle anyone in this review, so I'm going to take a deep breath and say...... take it for what it is, but I expected just a little more than what I got. Now I'm going to re-read this book (because I do love this story) so I can get this awful movie out of my head.
Uugggghhhhhh?!?!?!? WHY?!?!?!??? Maybe, just maybe it will be a cult classic like Xanadu or Grease 2 some day, But I highly doubt it 😝 (and that's saying something cause those are 2 of my favorites:) hahaI wrote this review while pausing the movie half way through. Now I just have to say one more thing......
UGH! Why, Anna. How could you allow Hollywood to do this to you books?"
76,This literally saved 2020 tbh! Some of the good scenes in the book weren't in the movie but overall it was good. The chemistry between the characters was very evident and also the development of Hardin and Tessa's personalities was great.
77,"The most ridiculous movie ever made! The two lead characters are atrocious....Did they really have acting lessons? The costume designer should be hanged Tessas outfits were awful and that bad I am surprised anyone in the movie showed interest in her.....she looks like Adele and I cant stand her!
His annoying English accent and bad boy character was so cliched....dont remember seeing Selma Blair but thats good cos I cant stand her either....my USB stick now has space on it for a better movie.....so glad I didnt pay to see this rubbish!"
78,"I loved it! I never read the books but did watch the first movie After, so as new comer it was suspenseful and captivating! Hero and Josephine are both great actor/actress. They did a fantastic job portraying emotion beyond the screen. Cheers!"
79,Really enjoyed it can't wait to see what happens next. Hope we don't have to wait too long love tessa and hardin
80,It just talked about sex and just showed them having a pretty awful relationship I would say this would be for teens that are like 17-19 and adults not for young kids or young teens
81,"This movie was awful. I wanted to like it, as I quite liked the first one but it just seemed very rush, no real story line and very very cringe.Within the first 5 minutes of the opening scene there are more 'swear words' than in the whole of the first movie, it just seemed like it was trying too hard to be more 'bad' that it was coming off cringeworthy. Also there were way too many sex scenes, I feel like half of the movie was watching them have sex.The movie was basically Tessa and Hardin falling out, arguing, making up, having sex and repeat. Elements of the movie were just completely unrealistic too.I only gave it three stars because hello It's Hero, obviously - and Dylan Sprouse's character was funny. Unless you're a fan of the books (which is one of the reasons why I didn't leave my friend who is a fan in the cinema) I wouldn't bother."
82,"I read the series right before this one came out because I loved the first movie so much- I watched it so much that I had to know more about the characters. Sadly for this film, it falls flat to really build the characters into what the book did, I also think if I didn't read the book, I would have no idea what even happened in this movie it's so broken up and odd in the structure it was in. I know Anna Todd influences the film by being the writer and you simply can't make the movie as detailed as the book but it really didn't even feel like the same story or characters and I hope they do better in the next films."
83,"Is better developed than the first, but it still lacks of diaolgue between the main characters where they talk more about their relationship or feelings
I really loved in the book the part when they are in the apartament with hardin's mom beacuse it shows you how broken he is for hurting tessa and let her know it, i really expected to see that in the movie but it doesn't come out
in the final reunion of them they could have done better with more dialogue,
outside that it was really a good movie had funny moments i loved the fight between molly and tessa"
84,"I really want to see all the scenes from the book, performed by all these actors.
Little, little. I want more"
85,Honestly was really good loved it so much can't wait for it to come out somewhere else other than cinema
86,"It is terrible because we are stuck seeing the same abusive relationship and Hardin's toxic masculinity. The other new and old characters become irrelevant. The trailer makes it seem like there will be some kind of intense love triangle, and Hardin and Tessa get some time off to figure things out. Trevor did not make a huge impact on the narrative. All I see is the addiction between the two characters."
87,"I saw the movie today it was sooo good, much better than the first one, much closer to the book! Can't wait for the 3rd movie 100000/10"
88,After. Should have stopped there ! ..... this sequel is a total disaster!!!.. why make it !?
89,"Was worried about how they did the first movie which was made without the foresight of a series. This does what it needs to and fills in holes made in the first movie. No way could they fit all the drama from the books in an hour and a half movie. I'm looking forward to the movies to come.It's a fun, young film. Don't go into thinking it's a serious drama, although some themes are pretty serious. Give this series time to grow with the characters."
90,"If you're looking for a quality movie, look somewhere else because this is not one of them. The acting is nearly unbearable (more so on the behalf of Hero Fiennes-Tiffin), the plot is non-existent, and the writing is trash. I will that this is perfect for a good laugh. It's so bad that it's funny!"
91,"I've read the books and this was just appalling! No character development, no real storyline. Massively rushed! What happened?? Loved the first movie, completely regret watching this one!"
92,"I watched the first movie so I wasn't expecting much but i found myself really enjoying this one. Like others have said, AWC is an improvement. Is it because it follows the book more closely? I don't know... I read the books and i can't say it was one of my favorite series. In fact I found book Hessa's tantrums, break ups and make ups quiet obnoxious. So i personally liked that much of the back and forth were cut out.
AWC was entertaining - there's drama, comedy, romance. Was it hokey and cringy at parts? Sure, but with an easy story to follow, pretty people to look at and an escape from reality I say it's worth the 1 hr 45 min"
93,"If, as you're watching this movie, you're hoping it will get better..... don't hold your breath. It's a hot dumpster fire the whole way through and I'm severely disappointed."
94,"The After movie is special. If you watch it alone the main characters have incredible chemistry and the editing and music tie the whole thing together. Yes it's a bit hokey but what ""teen"" romance isn't.
Then came quarantine and I read the book series and found out the movie is a PG version of the R book and so many big things were changed.
Skip ahead to After We Collided having read the 700 page book first and knowing the book's writer wrote the script, and the director of Cruel Intentions was in charge I was super excited. The movie was too rushed they tried to fit too much of the book in it and the director did not pull good performances out of the actors like the first one did. It didn't have the special thing that After did. I'm not saying it was bad it just didn't have the magic the first movie had.
The next two movies have a new director and many new actors due to covid restrictions (besides the main two) so hopefully they can get the magic back!!!"
95,"The first movie was far from great but it was enjoyable. However, this one was far poorer quality. It was filmed weird with weird close ups and it jumped around which made it hard to understand. The acting definitely was a bit wooden and worse than the first movie. It did get slightly better towards the end. There was some ok scenes of acting but they were rare. Hero was beautiful as usual but unfortunately this movie did not positively show any of the casts capabilities."
96,"The first movie was quite good in the sense that the two fragile characters were discovering themselves and had real constructive time together in building a relationship via trials and error with an emotional flowing storyline in the background. It was above average, but romantically touchy.The characters had amazing chemistry together and they still do, but with the second (movie), its shallow material and the over and artificial dramatization of almost every collision scenes, even having Anna Todd as the screenplay writer and one of the producers of the movie, doesn't save it from crashing gloriously.After We Collided, is empty, toxic and unrealistic with a way crowded cast, contributing to nothing.
Even the original Writer couldn't save it; maybe she was too blinded by the sense of ""gloriousness"" of her own screenplay.Sad collision!"
97,"Boring, basic, hard to watch (u get bored easily).
Wouldn't recommend."
98,"First of all.
I loved the books, really love them.
First movie was a cute movie for teenager. Not at all as in the books.
They told us the second one would more for adults.
But really, the scene were tessa dances in a nightclub like if was a commercial for deodorant.
The ver very very bad sex scene. No chemistry, no intamcy, no connections between caracter.
U can tell, its was there to please the audience but it doesnt fit in.
Does it happen to you to hide yourself sometimes when you watch a movie/ tv show when you re embarassed for the actors?
Let me say, i did this 1 million times
HOWEVER, the actor seems fine. I hope they ll have other movies to show us how good they really are."
99,"I read fanfic as a hobby - it's my guilty pleasure meaning I have a high tolerance for badly written material but had never come across this. I now wish I had. I've NEVER felt this way about a film but it almost had me leaving the cinema.I saw the first film on Netflix, thought it wasn't too bad so decided to see the sequel. There were so many story lines crammed in - it was obvious it was based on bad FanFiction. If you had added some BDSM it would have been a knock off of fifty shades - if you have watched both, tell me that, at its basic, it's not the same story line...The only reason this got 2 stars was because even with the horrific writing and awful story line, the acting was good enough to semi redeem it. I honestly feel sorry for the actors, so many of the lines were obviously direct dupes from the fanfic that would never be said in real life.In short, if you have any form of taste in a film, do not watch this. Save yourself the cinema cost and watch the first one again, at least it's tolerable."
100,"It's always exciting watching the opening of a sequel hoping it's better then the last, with extra romance, dramas and story line. Although there were raunchy scenes that made the cheeks glow red and body run hot, there was little in depth explanation with the rival romance, only showing small scenes of flirtation.
More details or back story would have been better.
Josephine Langford (plays Tessa) did a great job growing the character into her own person, from a quiet and sturdy person fresh out of high school to a free spirited, experimental individual finding her path in both romance and career. Hero (Hardin) also did a fantastic job showing the more vulnerable and emotional side of the character in this movie. Both actors/actress did a great job bouncing off of each other, BUT the movie itself seemed to be focusing on the characters growth, which was a little bit boring, more than it did with a plot line which could have been more exciting and interesting. I do think they did not give any justice to the Trevor character and pretty much added it in like it was a forced requirement.
All in all, it was a movie that was great to watch and be entertained in certain scenes, funny and sexy."
101,"I will accept After (2019) was not perfect, but this is a great movie. A great movie which answers questions we might have had from After (2019). A perfect ROMANCE DRAMA bringing teardrops both ways."
102,"I read the books, which made me drawn towards the movie but oh my God, major disappointment. After also didn't quite show major plot points. This movie too missed it. Zayn(Zed)? Mind showing him as one of the important character? A major disappointment ✌🏽"
103,"I feel like they tried so hard to fit all of the plots in the book that it just seemed way too scrambled. They barely mentioned the conflict with Tessa going to Seattle, and Hardin ""leaving"" barely even felt like he left at all.
This entire movie consisted of them being broken up, getting together, breaking up, and then getting back together again. The books were so good and I feel like the movie could've ben good too if they weren't trying to fit all the elements of the book into an hour and a half. Overall it was an okay movie."
104,Well I quite liked it and look forward the next one
