,0
60,underwhelming style substance start finish style nice good thing end nothing film make care still struggle figure movie try start thriller nearing horror time haunt house set move towards love drama tried turn murder mystery much go wonder none work liked idea haunt house never manage scary never manage even remotely tense happen without consequence meaning rest movie little say film jump one genre idea another quickly become impossible follow intention film let alone care thing really bothered character single one like case source material well context movie one care make impossible care movie film try make invest incredibly draw sequence begin manage make zero impact end care little character begin far concerned bit issue movie completely character driven bad mention clearly prioritize style substance style work nice look film obvious lot care take get set mood right style visuals get far film manage make care even slight visuals make much good experience right look film get drown mess rest film big problem try many thing time result everything end feel water shallow central thread viewer grab onto give reason care matter nice visuals look film enough pull film mess make
61,get turn book film cut lot make thing quick every part story rush excited watch disappoint
62,pity huge production costume location everything year later mean offer result much weak film great example mean make art
63,one favourite book pre empt review somewhat bias see adaptation film alright especially people see others read book case recommend watching film characterisation seem though excellent well know effectively play timid schoolgirlish character like age difference far convivial nice throughout film make relationship seem perfectly innocuous healthy think dialogue pertaining youth almost entirely cut wished woman drape black satin string pearl essentially woman already longer refers girl child lose thing film suffers possess none book film open sequence exploration final scene nothing create sense mystery intrigue number scene servant walk around giggle eat even sing raucous post war song effectively manor placid stately home unfortunately associate already numerous nightmare sequence throughout film laughable particular scene pull floor devil snare style vine linger presence feel pithy rhododendron linger footstep crash wave call name recommend film contrast adaptation still pale comparison book though fiendish mustard suit wear four time overt sex scene present estranged couple perfectly happy
64,remember ever see always think beautiful sadly miss dreadfully remake maybe attempt compete fragility pathos best job cast even compare original ball scene simply bizarre unnecessary bad look forward
65,harsh critic well craft film deftly blend beautiful dark gothic skill vision understand film adaptation novel gothic writer remake others claim really need read book appreciate subtlety film depiction narrative criticism film really novel perhaps bit young play marvelous job convey inner demon drive mercurial nature warm one moment cold next thought great chemistry little subtle reviewer want way book write write marriage bit paternalistic refine still love supportive combustion actor director good job echo relationship little passion thrown modern taste perfect doe eyed ingenue role although time mousy nervous deference annoy pretty darn close novel depiction character show stealer though played role sinister frighteningly steely perfection hard make kst look unappealing severity appearance mannerism reflect troubled darkness lurk beneath polish veneer wry artificial smile performance really appreciate film incredible attention detail emphasis house reflection narrative ivy pattern bed linen invasive suffocate creep image new blend landscape fit green coat disappear role fit staff look past walk ghost show thoughtful effort visually echo narrative tension cinematography esp play shadow light dark grey vibrant color opulent set exotic location make film feast eye agree others feel second half rush wish movie longer allow development character plotlines difficult portray complex twist story short period time enjoyable film watch remember view film lens old novel modern script
66,version bad remake see fact pleasantly good unfair compair win classic adaption decent way look stun throughout delivers decent performance lady delivers brilliant performance film though lack eerie atmosphere original one uneven edit time scene move one good either emotive part involve two lead pretty good end feel bit rushed way match original say first time watcher love fan classic like mind either decent watch
67,fear filmmaker bring fondness heavy hand grotesquery kind display film unrelentingly lousy adaptation version novel rest easy turn two overly obvious connection film earlier effort luridly shoot nightmare version party go wrong look like excerpt giallo film fact whole thing good story whose famous presentation remain film winner direct pretty much unassuming young woman sweep foot dash torture widower quick marriage take live ancestral estate seem spirit first wife constant presence house sensation reinforce housekeeper never pass opportunity inform newcomer never measure predecessor course turn grip merely theoretical number seemingly buried secret resurface threaten destroy obsess new wife course anyone attempt new film version inevitably doom suffer problem face central character enormous shadow cast predecessor seem love cherish new iteration work around problem elect bold new direction outside restore couple plot point change version elect present relentlessly straightforward take practically begs compare early version come want practically every area screenwriter handle material flat unimaginative manner suck dramatic romantic tension narrative even big problem central miscast lead compare grossly unfair course fail generate convincing spark personality either together two aspect film really work design admittedly spectacular every nook cranny present love detail cinematographer whose scene steal turn hit right note barely suppress madness otherwise lack may least objectionable film date crap bed version compare eternal greatness previous film version take dissipates like wisp smoke
68,love everything movie cast literally chef kiss lead share crackle chemistry beautiful look pair phenomenal cinematography background score strong performance make movie must watch
69,disappointed look forward film love book seem simply take key plot point book muddle slung together best get story fast possible say poor movie star give purely cast performance
70,nothing scar greed money next remake sad thing today film watcher know little film classic film history one constant seem common like movie color get pathetic remake like remake make one cringe compare original rape classic watch original masterpiece instead color transfixed story write act direction might even forget splashy technicolor light shadow black white actually add mood film
71,one really annoy specifically character start fairly likeable little vapid character quickly change annoy nervous timid gutless house play second fiddle servant last minute turn decisive strong lead woman read book strongly doubt character write give best performance
72,poorly portray thriller mystery fact much lifeless drama enough anything even categorize beautiful act okay depth storyline moderately interesting
73,keep think movie whole time almost impossible forget master play good
74,way character gorgeous man great featured memory least main character mousy house spectacular rise garden flora fauna scene french coast beautiful great material story wish stay true tell anything start vacuum last minute bore care
75,thoroughly enjoy rendition actor play role well novel good one course story plot wonderful nice version see initial courtship main character
76,crime story character cinema good taste people write understood story age difference new important supoposed understand completely body discover speak freely ask bluntly wife die first meeting supposedly shy experience well educate come however different social stand question discrimination simply film think novel bar terrace hotel simply sit another table net woman play disaster look like old drunken hippie absolutely like american millionnaire scene mock girl friend acquaintance terrible bad taste unthinkable unnecessary make movie car dress understand mentality mentality important part story girl know liter father like car whole thing disaster one star give movie one seem know less though seem drown stupidity someone else say well well nothing ask someone know something
77,film might acquire taste deny one unconventional voice contemporary cinema love enjoy film vary degree polarize feature filmography full favorite one reason find unorthodox approach filmmaking era almost feel like idiosyncrasy filmmaking sadly die highly refresh give multiple adaptation already exist famous one winner direct help highly curious project even cautious discover first feature write write partner certainly help trailer left much desire say maybe worry even despite operating accessible level new adaptation acclaim novel prof another stellar effort idiosyncratic filmmaker already commendable body work one even improve film various aspect
78,never read book see version recognize bad movie see one think suppose suspenseful wait end pretty good
79,chemistry bad act think expect movie compare old version
80,dull plod story coast end without magic bad yet without style camera shockingly love lead actor play date experience star strike innocent romantic beach scene play today audience reality appallingly dress wrinkle ugly brown suit lack need imperious nature title gentleman lack menace story considerably change either ignorance fit time constraint movie either suffers misdirection poor cinematography highly recommend version star want see best magical version
81,story much opportunity unfortunately get completely wasted complete miscast lead role complete miss build believable emotional connection character make movie fee like rid dirt road main character couple stone bang abase every pothole many thing do different certainly best make mini series instead movie give character story time breath sit
82,devote fan enjoy version never find convince lover much good job miniseries see film enjoy watch anticipated version eagerly expect enjoy especially read remake version go back novel think problem version act script read novel many year ago read recently perhaps find version jar strong ethical character apart incident first wife lol portray wimp submit blackmail sit around head hand second wife save happen book film miniseries refuse blackmailed instrumental find evidence get hook second cringingly timid character completely lack self confidence drive expensive car march servant hall sack organise ball ultimately save day happen book movie miniseries complete change character plot spoil also completely incongruent story set confident woman behave independence second film tinker past try write history annoy example great aunt film state one early woman doctor time complete fabrication strong female character film set realistic time make fantasy redeeming feature film wonderful job leave wondering change story think improve story write political correctness department intervene lead actor demand well role hero reason involve say go back source material novel astonishing
83,completely insulting imagery camera work entirely transparent make think understand stylistic cinema perfect example blue red filter lazy cop create illusion tone try trick people think watch something independent fresh day try hard slow boring waste time want finish sad sad
84,love performance remake field entitle low score rotten tomato
85,captivate thing movie beautiful umbrellas beginning film rest painfully boring hour life never get back
86,story stupid word say expect something special end get soap opera worthless love story imagine kill someone live happily without twist call disaster
87,always dislike narrative involve nameless character case make exception main female character shy mousy type insignificant worthy name totally miscast mousy enough besides look modern bushy eyebrows fashionable haircut also wrong look part act subpar play fake ingenue eager sex man meet couple day earlier go confusion bewilderment fear read face constipate wooden mysterious seem fall lust almost immediately get busy way men finally confess crime like read shop list best three great compliment consider bad campy subtle note demerit go ball scene grotesque beyond belief leave one point beautiful setting one costume otherwise remake totally missable
88,saw thrailer expect something less boring recommend watch movie wasting time
89,scenery setting costume story plod along whole thing watchable overacted role second mainly consist hold breath let breath fright jump cower every little thing excruciate character constant breath hold fear everything irritate make sense thought character deserve balanced portrayal
90,fairness husband also help cover act murder
91,passive mousey except plot demand brazenly inquisitive nosey act timid afraid look around house own act subordinate staff
92,never see movie remake new movie good must say edge seat want know thing also thing expect
93,version pro con version date today standard use think version fine act good story effectively tell nobody attractive version interest see updated version list actor lead character animate actress make anything seem involve first part show watchable romance nice watch passion show earlier version tint view beguile court case end lack intensity story feel date rushed reveal death weak unclear look right classic old story costume look usual like giant quite torture enough maybe accent even put one seem less effective intense moment setting nice coast line interior country house house feel creepy like version director use much dark light maybe unaware time everything day instead cinema menace enough maybe still beautiful even though old flaw fan story want check version
94,movie watch year hand cast perfect everything perfect although people argue version well remember new adaptation
95,bore movie make mediocre director direct screenplay flimsy cardboard box full nothing
96,think order enjoy film essential see original find virtually unwatchable lack weight tension gravitas unnecessary remake disappointing every level
97,rate cinematography location script film right fill culture attempt bring rating cause object romance young intelligent woman wealthy man
98,best film watch year romantic hauntingly good
99,thriller love plot actor good film keep hook till end
100,wish change period find rather stiff flat interest move rewritten story almost pointless copy original lacking creepy suspense charm
