,0
10,"The Invisible Man ... hmmmm. Well, it wasn't awful, but it wasn't great. I still don't understand what house she went to, her relationship with the two people that live there, and why it never occurs to her to use the camera on her phone to record video for evidence.In today's world, films really need to go out of their way to explain a LACK of smartphone use. They are so prevalent that NOT using them is a plot hole, and not a small one. It really kind of irritates me.There is one legit good jump scare and some good tense moments. But for the most part it just feels like a real wasted opportunity.I hate to say it, but Hollow Man did it better."
11,"Immerse yourself in a not uncommon story of a women fighting an aggressive and violent male predator, where the assaults can come out of the blue and for little or no reason or justification. Outstanding lead from Elisabeth Moss in a genuinely suspenseful piece of cinema with a refreshing perspective on a tried and tested theme."
12,"A woman furtively leaves her marital bed at dead of night in a hill-top, bay-view, hi-tech luxury mansion. She gets away from her soon-pursuing husband by the skin of her teeth and we soon learn in the aftermath that said husband was a control-freak, obsessively watching her every move. And if you look carefully, also that he's seriously into optics and the like, remember that, it's important. Next thing, she's told by hubby's lawyer brother that he's been killed and she's been left his fortune. So she moves in with her cop pal and his college-age daughter and in relief, starts splashing the cash, but somehow she just can't shake the feeling that her old man is still around and actually isn't dead at all.From this set-up, the film could really have gone one of two or three ways, either as a realistically presented psychological thriller with her out-of-sight ex using his power and influence to disrupt her life while keeping well away from her, or even as a study in paranoia with the wife suffering some kind of breakdown and just imagining all the crazy things happening to her. Or, it could of course go the full H.G. Wells and set the psycho-spouse up as a mirror-suited (remember what I said about his interest in all things optical?) killing-machine, rendering him invisible, out to get her back under his control which plan he puts into motion by firstly framing her for the murder of her own sister just for starters, as you would. Guess which way it goes?So sure enough we get all the cliched, seen-'em-before silly-looking scenes of people fighting and getting beating up by an invisible enemy and lots of static, subjective camera-shots looking at inanimate objects and inviting the viewer to join the connecting dots.Elisabeth Moss as the persecuted wife, gets to bring out her scared, angry and mad faces as the body count increases and the situations become even more ridiculous and predictable. Not that she takes all the mayhem happening around her lying down, oh no, she sure enough overcomes her terror, finds her inner Sarah Connor and decides to fight back leading to a final reckoning back at their old house. For me, she does a good job of staying in character without once breaking out into fits of laughter at all that's going on, especially when her stalker turns out to resemble a now-you-see-him, now-you-don't super-villain running around in a costume that, when revealed, makes him look like a shiny Spider Man.I just found it all very predictable, weakly-characterised, mildly absurd film entertainment. For one thing, I thought the editing poor with jumps to scenes with little or no explanation. Once I sussed how the film was playing all the carefully arranged attempts at dramatic tension evaporated so that I couldn't even be bothered to shout ""He's behind, in front of, to the left or right of you or wherever he was!"" at the screen.Sorry, with its transparent characters and see-through narrative, I just couldn't see what all the fuss was about here."
13,"It honestly makes me sad that we live in an era where a poorly written screenplay like this gets such high praise. I don't even know where to begin to express how bad this film was. I wanted to walk out with 30 minutes left and I never do that. Just when you think the pain is going to end and the movie is over, there is an additional 4th act to add to the absurdity!The lead does a decent job acting in this film but hard to not get a bunch of filth on you in the process.Honestly, do we live in an era where people have stopped thinking and just want to go to a film and zone out and not require it to be good anymore or have a good story?Stay away from this trash."
14,"I gritted my teeth the whole way through this. Being unfamiliar with the lead actress I had no frame of reference. However after nearly 2 hours of her 10 foot high head gurning at me I was traumatised. I genuinely don't understand the reviews for her acting. Like I say I have no idea who she is but good God.
Apart from her character's unbelievable stupidity and awkwardness, I couldn't understand the relationship between her and her controlling husband. We were just told everything. There was no discovery. From her well-planned escape that basically consisted of her being completely unprepared, changing her clothes in the house, completely forgetting she had an enormous dog, the awkwardness of her bumping into things no one at the rendezvous, I was driven mental within the first 10 minutes.
There was no descent into madness. The audience could have been given one iota of respect and offered the possibility that there was in fact no invisible man. Instead there was screaming and shouting and blubbering. Right up to the very end I got no sense of being drawn into any real story.
For me the massive carbuncle in the plot was the finding of the second suit and her hiding it in the place that he actually found her. Surely he must have noticed that it was missing? I mean it was a massive suit and the only place that she could have hidden it was where she was eh, hiding. Let's forget about the fight in the corridor where she was literally lying beside a gun screaming and neglected to pick it up.In conclusion I avoided trailers for this. I was assured by several outstanding reviews that this was fabulous and terrifying. It was neither. The reviewers were unfamiliar with true horror films probably because judging by some of the language I read, none of them had ever been to one.
A final note. Giant close-ups of actors' faces deliberately lit to show bad skin may be ""woke"" but it put me off my massive insipid hotdog."
15,"First of all, let me start with how excited I was to see this movie. Luckily, I got to catch this in an advanced preview. And I will say this, the excitement, counting of days, posting on social media, all paid off.This movie definitely scares you. It's not just jumpscares or loud noises, it's something psychological. From the first opening shot, you're immediately put inside Elisabeth Moss' character Cecilia's head. She is stuck in an abusive relationship and can't get out of it. The whole opening scene makes you uncomfortable as we see Cecilia trying to make her escape. This kind of tension is kept on throughout the film.Another thing this film succeeds upon is the writing. The story progresses in a fast paced way which doesn't seem hurried. The 2hr runtime feels achieved. There's definitely more than one 'WTF' moment in this film to keep you on the edge of your seat.The score and the sound design definitely puts you in Cecilia's shoes as you struggle with her to point out where exactly the invisible man might be. The camera work is exquisite, I mean did we really doubt the director who brought us Upgrade? The action sequences definitely feel thrilling and the way it's shot makes you feel like you're living it.In my book, Elisabeth Moss can do no wrong. Her acting here is definitely something to be noted. From her being hysterically scared to her fighting back, Moss sells it. She makes us root for her. Oliver Jackson Cohen, who plays her abusive husband has a small but really pivotal role and boy o boy he is scary. The rest of supporting cast is also really good. Overall, this is Moss' movie and she carries it with ease.This year (so far) there hasn't been many horror movies that genuinely gave me anxiety or made me jump. So I am happy this film succeeded in doing both. Leigh Whanell is an amazing horror writer/director and proves that he can still give us a solid entertaining flick.There's some solid moments of blood so gorehounds can rejoice.I thought about it a lot and I can't really think of anything that didn't work. Some of you might complain about the camera work and how it focuses on the actor's faces more than the action but to me that worked. I think that definitely sold the drama.All and all this was a terrific film, really made the universal monster scary by mixing the monster with a relevant story. I will give this film a 9/10.If you liked this review please like my page Let's Talk Horror."
16,"An interesting modern take on the invisible man concept in this twisted mind game nightmare yet it comes with the lack of the invisible man presence! An abused wife escapes her narcissist and sadistic husband to her friend's house only to know after a couple of weeks that he committed suicide, in what seems like a happy ending for her turns out to be hell as she feels her husband's presence around here almost everywhere which leads her to suspect that he's still alive and won't let her go this easy.So far the idea sounds interesting but for a general thriller, not revival of a classic, I believe the plot should've been approached with more of a homage to the classic adaption. I know the idea of taking chemical potions to become invisible is over used but a plot mix between modern technology and past methods would've been a better choice, I already have couple of ideas on how to do so just by writing this.Elisabeth Moss carries the movie well, yet the movie feels more like ""The Invisible Man's Wife"" story more than being The Invisible Man story! Practically almost the whole movie is focused on the wife, her mental suffering and what she's going through, you can barley see/sense any character development or acting from the invisible man at all. Some scenes are very predictable like you can almost see through but it's a nice piece of a (general thriller) for the most part."
17,"This movie which they are calling a modern day reboot of the 1933 classic took a scary and tragic character and made him a one-dimensional jump scare. In the 2020 film the Invisible Man uses his invisibility to stalk and terrorize his ex which is scary for her and anybody who wants to help her but does not really fill me with any sense of dread. Now the 1933 Invisible Man he killed at random and most of the time he killed people he didn't even know. A police chief, a couple of people out trying to find him he pushed them off a cliff and he even caused a train to derail killing who knows how many innocent people.Next we come to character himself in the 2020 film he is just a one dimensional abusive boyfriend pretty who is given no character development. Now in the 1933 film the Invisible Man he was once a good kind gentle man who truly loved his girlfriend but the drugs he took to make himself invisible gradually drive him insane and transform him into a homicidal killer. And thus there is the tragedy of the 1933 character a once good man turned evil.And finally we come to last disappointment the means by which they achieve invisibility in the 2020 movie it is a suit which means anyone can put it on and become invisible or make copies of it and create a whole armies of invisible people.Also since it is a suit he can just take it off whenever he wants and be visible again. In the 1933 film it is a chemical formula that only he knows meaning he can be the only invisible one in the story and he as no way of becoming visible again in the movie he was trying to to cure his invisibility but eventually the madness from the drugs overtook him. And once again this makes him a tragic figure.So there you go you have a scary but still tragic character vs. a non-scary one-dimensional character which one would you want to watch?"
18,"Very poor. slow and tedious.
how this film has received a score in the 7+ range is beyond me.
i'm starting to believe that some of the ratings on imdb are faked
and probably placed by a bot."
19,"Leigh Whannell is not a subtle filmmaker - at least, that's what I used to think. The Saw and Insidious movies are over-the-top and shocking, which is fine, and I enjoyed Upgrade quite a bit, but I was afraid the Invisible Man would fall into the same trap of shock-value over substance. Thankfully, I was wrong.From the opening scene, the movie sucks you in with tension and unease. Cecilia (Elizabeth Moss) is trying to escape from her abusive boyfriend while he is asleep, and with practically no dialogue or exposition, we immediately understand the situation and feel for Moss' character. She's trapped in an abusive relationship and fears for her life. It's a testament to Whannell's deliberate direction, using visual cues to give us the information we need while slowly ratcheting up the suspense. The movie is not reliant on jump scares. There are a few, but they're 100% earned and actually effective because we care about the characters. The excellent score helps add to the atmosphere, alternating between pulsating ambience and melancholy orchestral bits.From the concise writing, likable characters, clever directing, a powerhouse lead performance, and a genuinely scary villain, The Invisible Man gets just about everything right. I suppose you could nitpick some of the logic, but that's missing the point. It's a film about gaining freedom from a toxic relationship, and Whannell knows exactly how to pace the story so that we don't spend too much time dwelling on potential plot holes. Overall, a gripping and expertly crafted psychological thriller."
20,"Slow start, slow middle, slow ending. Even the attempt at throwing in a twist couldn't help this movie. I haven't been that bored watching a movie in super long time."
21,"This is a film about an abusive relationship and what is does to the tormented, well... except it's not. Around halfway through the story turns away from a suspenceful psychological thriller and shapes itself into a rather generic, mainstream, twisty and predictable piece.After seeing this I thought the movie works because of Elisabeth Moss's work as lead actress. Her Cecilia is present in almost evey scene and her acting range, her connection to the character and her talent is what elevates this film a couple steps above your typical low-budget thriller. Also speaking of budget, the film is VERY good looking for just a 7 million. I've had some fun with this, I wish it could have gone a different path but it's what it is I guess."
22,"I loved this movie so much. I loved Elisabeth Moss's performance if her acting didn't work then we wouldn't believe there is an invisible man but she sells it. I like the cinematography in the movie, I love it when they move the camera to a random spot in the room and we think the invisible man is there and them kinda showing he's somewhere in the room with her, which creates a lot of tension in the scenes. I love the tension in each scene and they do a very good job of capturing tension throughout the whole movie. They have an absolutely stacked cast and they all do an amazing job. I think they did a pretty job at the score it really worked in the tension of the scenes and it elevated each scene and the whole movie and it flowed with each scene it never felt off at all. I felt so bad for the character of Elisabeth Moss because the evidence is right there and the doctors aren't believing her, and everything that happens to her too. They do an amazing job at fleshing out the character of James who is played by Aldis Hodge he also does an amazing job and I cared about him so much throughout the whole story. The story kept me on the edge of my seat from start to finish, and it kept me wanting to learn more or see what was going to happen next. I only have two problems with the movie a bit of the dialogue is bad at times and there are times where the decisions that were made were not logical at all besides that I think it is pretty good. Overall I loved it and would recommend it to anyone."
23,"Read the reviews here before heading to the movie. Walked out after 30 minutes. I mean seriously, Moss in the lead role? No explanation who are the characters Moss went to live with. She is as expressive as Mona Lisa. How can this movie be so highly rated here? I feel cheated with my hard earned money."
24,"The main character was beyond stupid In this whole movie
Time and time again
She kept not doing things
That made the whole movie frustrating to watch
I won't spoil anything on what those things were
But this movie was painful
I have no clue why it's rated so well
And how people got enjoyment out of this crapI will never tell someone not to watch something
But I certainly won't say I enjoyed itThere were a few scenes that were cool
And the Concept of things was intriguing
But not enough to save the film"
25,"Good story plot and a well direction makes this movie watchable till the end with suspense even some flaws having with. A woman flees away from her hubby due to avoid motherhood. Later she came to know that he died but he is haunting her still invisibly. What is the end ? You have to watch this suspense and science fiction thriller. However there is no explanation about invisible suit then one can confused. But movie is watchable. Acting by leading lady is perfect makes you linking the movie. Movie theme based on looks like some bollywood movies i.e. Do gaz zameen ke neeche, Main zaroor aunga, Agni sakshi, Darar and hollywood like Sleeping with enemy etc but in different and better way. Must watchable."
26,WHANNELL has been in my opinion one of the most underrated director /writers for a long time. He was mostly behind the insidious and saw franchises And came out with the spectacular futuristic thriller upgrade in 2018. His brilliant style is once again back with full force in this new adaptation of the invisible man. many people will just look at this like another Blum house manufactured film at first but realize that just because it has the production name on it doesn't mean it will be another throwaway film. This film much like upgrade thrives with a crisp smart script and fantastic visuals. Whannell has a keen eye for detail and it shows in bunches in this film. Elizabeth Moss also gives a phenomenally dedicated performance And sheds emotion throughout. There are many moments in this vicious film that you will not see coming and I was actually surprised by the amount of brutality which serves the overall story well. This is a new take on a classic universal monster that you will not want to miss and it's definitely worthy of going to see in the theater unlike many films of late.
27,"It is a deep mystery for me how this movie reached a score of 7.4. The idea might be interesting, but the action is so slow and most of the scenes are empty. In the very few moments that something is actually happening, it is all theatrical and expected. The whole movie represents a series of unfortunate decisions."
28,"I just got back from a nearly empty theater in order to see this, and I wish I hadn't paid. I don't even wish I'd illegally downloaded it, I wish it were never made so I was never tempted to see it. Hollow Man was better, and that's a sad statement. Who in the hell is rating this positively? There was no 'there' there. No backstory on ANY of the characters, not a single memorable line delivered, and not even an explanation for the so called science fiction aspect of this. On top of that a highly unbelievable story about domestic violence in which we are to believe that a handsome, rich genius is somehow in love with and obsessed with Elizabeth Moss of all people. Leave her to the Handmaid's Tale, she is not meant to be a romantic interest. She got lucky on this because of her origins. Her acting was the usual. I get it, this is supposed to be a horror, but it wasn't even that. Just typical 'made ya flinch!' moments that weren't even that because it was so gosh darn predictable. The positive ratings must be from people who were just glad for the diversity and glad to see yet another white guy cast as a villian (which gets no explanation at all, not even a flashback to what he did that was so horrible. To the point where at the end you can't even be sure he was a villian at all). I was sure a woman wrote this at the end, but I was disappointed to see it was the guy who did Saw. That was at least entertaining. This was embarrassing.Shame on all of you who voted this up. We shall get more of the same as Idiocracy becomes more of a documentary than a ridiculous fiction movie."
29,"I haven't really seen an Invisible Man movie that I could say was good. So I had low expectations walking in.The one with Chevy Chase was horrible. The one with Kevin Bacon was tolerable... but I wouldn't say it was particularly good. This one, however, was awful.But at least it hit all the tropes... not sci-fi/horror tropes, but it hit all the political tropes. And, honestly, I got sick of political lectures in my entertainment about four years ago and they are only getting worse. Movies like this are made to be escapism, if I wanted to see a political film, I'd watch one that overtly claims to be a political film.Movies like this also rely on tension and scares. And tension needs to be built through atmosphere. It needs to be built through character and story, and if it is done right it can be a slow burner of a film that is still entertaining.There was really no tension here. The characters were created to be political representations of the narrative they were pushing and not real characters. It makes it hard to be invested in the well being of a character when they are just stereotypes.It takes away from the tension.Walking stereotypes of what the Twitter community thinks they should be based on race, gender, and sexuality and not real people. Who can become invested in characters that are stereotypes?It's a situation made worse because the villain isn't ominous and intimidating, he isn't threatening at all. He's the stereotype of what the Twitter community thinks is an Incel... and there is nothing at all threatening about that. Watching him, you get the impression that you could break him down into a basket of tears with nothing more but a harsh word.When the tension is broken, it's with a jump scare. Those are as overdone as the stereotyped political agenda driven characters.When all is said and done, you have a movie without the tension needed to move the film along, you have a movie with stereotyped characters that it's hard to get invested in, you have a movie with a villain that is anything but threatening, and you ultimately have a movie where nothing much happens.But, if you are the type to watch a film with a notebook and writing utensil to record all the points it needs to hit to make it Twitter posse approved... it hits enough of them for high praise.For the rest of us, we'll go back to Chevy Chase and Kevin Bacon and be slightly less disappointed."
30,"Cecilia Kass (Elizabeth Moss) is a woman living in fear. Despite living a life of wealth and privilege in a seaside home; she is ready to take drastic steps in her life.
Cecilia is trying to escape from her controlling and abusive husband who despite being considered a wealthy genius in the field of Optics; has made her life a living hell and forces her to make a daring escape that has her barely getting away with the help of her sister Alice (Harriett Dyer).
The film picks up two weeks later where Cecilia is hiding with a friend of her sister Officer James Lanier (Aldis Hodge) and his daughter Sydney (Storm Reid). Cecilia is scared to even leave the house and do simple tasks such as checking the mailbox and is livid when her sister comes to visit as she is sure that her husband will find her by tracking her Sister.
Alice informs Cecilia that her husband has killed himself and she is now free to live without fear. Cecilia gets a letter informing her that she is to receive 100K a month to the sum of five million dollars as part of her husband's will. The fact that nobody should have her mailing address does seem odd to her as does that fact that the estate is being handled by her ex's brother Tom (Michael Dorman).
With her new wealth Cecilia gifts James and also sets up a school fund for Sydney and begins to emerge from her shell.
It is around this time that unusual things begin to happen to her. A lost item from the night of her escape shows up and a mysterious kitchen fire starts. Cecelia also wakes up to find the covers off the bed and what appears to be something unseen standing on the blankets when she attempts to pull them up.
When she expresses her concerns to James that her husband is alive and exacting revenge, both he and Tom ignore her and when things begin to escalate, Cecilia is the one who starts to look more and more unstable as the tormenting continues and her life spins out of control.The film is Written and Directed by Leigh Whannell who rose to prominence as one of the co-creators of the ""SAW"" franchise. The film is the perfect example of how to do a film of this sort as it is very clever in how it is paced and allows for the suspense to build without relying on many of the standard Horror Film staples.The film is also good about having things happen before it pulls back so it is not an extended series of intense moments but several incidents between the tension and setup.The cast is very good and what is amazing is that the film was made for a $7 million dollar budget yet looks every bit of a major studio film.There are some interesting twists along the way as while I was able to predict two of them; the others were a very nice surprise.
It is so refreshing to see a film like this come along as in many ways it can help redefine the Horror genre and proves that you can make a quality movie that is also scary and intense.I for one hope we see more from this franchise in the near future.4.5 stars out of 5."
